Format Version,1.23,Take Name,Take 2024-04-16 11.26.20 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.26.21.092 AM,Capture Start Frame,160692,Total Frames in Take,6521,Total Exported Frames,6521,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1203,Unlabeled 1203,Unlabeled 1203,Unlabeled 1204,Unlabeled 1204,Unlabeled 1204,Unlabeled 1205,Unlabeled 1205,Unlabeled 1205,Unlabeled 1206,Unlabeled 1206,Unlabeled 1206,Unlabeled 1207,Unlabeled 1207,Unlabeled 1207,Unlabeled 1208,Unlabeled 1208,Unlabeled 1208,Unlabeled 1209,Unlabeled 1209,Unlabeled 1209
,ID,"CE7E0","CE7E0","CE7E0","CE7F0","CE7F0","CE7F0","CE8A0","CE8A0","CE8A0","CE900","CE900","CE900","CE8F0","CE8F0","CE8F0","CE910","CE910","CE910","CE940","CE940","CE940"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
148,1.233333,0.030977,-0.124622,-0.046408,0.056747,-0.115134,0.014592,0.096176,-0.129627,-0.110338,,,,,,,,,,,,
149,1.241667,0.027667,-0.123574,-0.044361,0.053614,-0.114264,0.017208,0.093143,-0.129095,-0.108017,,,,,,,,,,,,
150,1.250000,0.024382,-0.122401,-0.042331,0.050434,-0.113307,0.019827,0.090080,-0.128437,-0.105673,,,,,,,,,,,,
151,1.258333,0.021193,-0.121077,-0.040349,0.047318,-0.112222,0.022433,0.087065,-0.127700,-0.103370,,,,,,,,,,,,
152,1.266667,0.018012,-0.119673,-0.038400,0.044270,-0.111025,0.025002,0.084070,-0.126886,-0.101051,,,,,,,,,,,,
153,1.275000,0.014979,-0.118198,-0.036444,0.041158,-0.109731,0.027558,0.081188,-0.125994,-0.098758,,,,,,,,,,,,
154,1.283333,0.011841,-0.116669,-0.034439,0.038126,-0.108343,0.030040,0.078199,-0.125117,-0.096422,,,,,,,,,,,,
155,1.291667,0.008846,-0.115121,-0.032449,0.035392,-0.106718,0.032533,0.075367,-0.124199,-0.094153,,,,,,,,,,,,
156,1.300000,0.005817,-0.113527,-0.030467,0.032362,-0.105152,0.034949,0.072583,-0.123207,-0.091908,,,,,,,,,,,,
157,1.308333,0.002959,-0.111879,-0.028556,0.029510,-0.103501,0.037340,0.069937,-0.122131,-0.089697,,,,,,,,,,,,
158,1.316667,0.000149,-0.110227,-0.026649,0.026823,-0.101790,0.039694,0.067168,-0.121022,-0.087525,,,,,,,,,,,,
159,1.325000,-0.002618,-0.108538,-0.024752,0.024090,-0.100045,0.042056,0.064476,-0.119847,-0.085368,,,,,,,,,,,,
160,1.333333,-0.005408,-0.106831,-0.022814,0.021620,-0.098318,0.044366,0.061881,-0.118610,-0.083245,,,,,,,,,,,,
161,1.341667,-0.008121,-0.105066,-0.020918,0.019024,-0.096676,0.046684,0.059249,-0.117336,-0.081146,,,,,,,,,,,,
162,1.350000,-0.010689,-0.103208,-0.019070,0.016511,-0.094986,0.048950,0.056684,-0.116014,-0.079072,,,,,,,,,,,,
163,1.358333,-0.013226,-0.101338,-0.017256,0.014136,-0.093379,0.051211,0.054167,-0.114650,-0.077027,,,,,,,,,,,,
164,1.366667,-0.015704,-0.099443,-0.015464,0.011755,-0.091745,0.053390,0.051806,-0.113243,-0.075034,,,,,,,,,,,,
165,1.375000,-0.018057,-0.097522,-0.013689,0.009253,-0.090200,0.055537,0.049416,-0.111858,-0.073044,,,,,,,,,,,,
166,1.383333,-0.020412,-0.095630,-0.011979,0.007104,-0.088543,0.057636,0.047016,-0.110494,-0.071078,,,,,,,,,,,,
167,1.391667,-0.022639,-0.093729,-0.010337,0.004767,-0.087001,0.059652,0.044800,-0.109083,-0.069172,,,,,,,,,,,,
168,1.400000,-0.024781,-0.091820,-0.008729,0.002707,-0.085340,0.061614,0.042671,-0.107708,-0.067338,,,,,,,,,,,,
169,1.408333,-0.026800,-0.089930,-0.007131,0.000486,-0.083727,0.063498,0.040538,-0.106373,-0.065513,,,,,,,,,,,,
170,1.416667,-0.028728,-0.088022,-0.005535,-0.001473,-0.081984,0.065358,0.038490,-0.105003,-0.063737,,,,,,,,,,,,
171,1.425000,-0.030719,-0.086134,-0.003983,-0.003445,-0.080238,0.067146,0.036399,-0.103687,-0.061978,,,,,,,,,,,,
172,1.433333,-0.032516,-0.084211,-0.002472,-0.005135,-0.078368,0.068855,0.034527,-0.102334,-0.060297,,,,,,,,,,,,
173,1.441667,-0.034325,-0.082313,-0.000992,-0.006984,-0.076565,0.070486,0.032572,-0.101046,-0.058630,,,,,,,,,,,,
174,1.450000,-0.036080,-0.080446,0.000448,-0.008515,-0.074684,0.072086,0.030734,-0.099765,-0.057014,,,,,,,,,,,,
175,1.458333,-0.037699,-0.078509,0.001847,-0.010200,-0.072937,0.073588,0.029040,-0.098424,-0.055471,,,,,,,,,,,,
176,1.466667,-0.039339,-0.076596,0.003225,-0.011711,-0.071139,0.075061,0.027213,-0.097143,-0.053951,,,,,,,,,,,,
177,1.475000,-0.040907,-0.074642,0.004487,-0.013199,-0.069451,0.076416,0.025549,-0.095816,-0.052550,,,,,,,,,,,,
178,1.483333,-0.042405,-0.072737,0.005692,-0.014666,-0.067748,0.077765,0.023988,-0.094435,-0.051211,,,,,,,,,,,,
179,1.491667,-0.043830,-0.070824,0.006864,-0.016211,-0.066199,0.079027,0.022251,-0.093123,-0.049865,,,,,,,,,,,,
180,1.500000,-0.045243,-0.068935,0.007978,-0.017457,-0.064617,0.080200,0.020847,-0.091765,-0.048630,,,,,,,,,,,,
181,1.508333,-0.046457,-0.067086,0.008991,-0.018933,-0.063140,0.081302,0.019539,-0.090391,-0.047444,,,,,,,,,,,,
182,1.516667,-0.047762,-0.065282,0.009992,-0.020235,-0.061605,0.082369,0.018117,-0.089163,-0.046284,,,,,,,,,,,,
183,1.525000,-0.049040,-0.063557,0.010950,-0.021530,-0.060137,0.083366,0.016824,-0.087911,-0.045180,,,,,,,,,,,,
184,1.533333,-0.050147,-0.061813,0.011848,-0.022678,-0.058670,0.084348,0.015576,-0.086653,-0.044130,,,,,,,,,,,,
185,1.541667,-0.051209,-0.060156,0.012715,-0.023797,-0.057236,0.085306,0.014474,-0.085440,-0.043134,,,,,,,,,,,,
186,1.550000,-0.052185,-0.058516,0.013498,-0.024806,-0.055831,0.086220,0.013223,-0.084350,-0.042168,,,,,,,,,,,,
187,1.558333,-0.053106,-0.056928,0.014227,-0.025729,-0.054482,0.087048,0.012139,-0.083241,-0.041296,,,,,,,,,,,,
188,1.566667,-0.054196,-0.055524,0.014871,-0.026599,-0.053127,0.087786,0.011040,-0.082234,-0.040469,,,,,,,,,,,,
189,1.575000,-0.054988,-0.054124,0.015476,-0.027626,-0.051876,0.088463,0.009974,-0.081246,-0.039681,,,,,,,,,,,,
190,1.583333,-0.055921,-0.052893,0.016005,-0.028549,-0.050597,0.089024,0.009195,-0.080262,-0.039019,,,,,,,,,,,,
191,1.591667,-0.056702,-0.051607,0.016470,-0.029407,-0.049390,0.089516,0.008259,-0.079351,-0.038357,,,,,,,,,,,,
192,1.600000,-0.057541,-0.050401,0.016883,-0.030225,-0.048119,0.089962,0.007466,-0.078398,-0.037783,,,,,,,,,,,,
193,1.608333,-0.058211,-0.049179,0.017193,-0.031201,-0.047004,0.090297,0.006580,-0.077584,-0.037254,,,,,,,,,,,,
194,1.616667,-0.058889,-0.048028,0.017453,-0.031962,-0.045862,0.090600,0.005871,-0.076755,-0.036780,,,,,,,,,,,,
195,1.625000,-0.059670,-0.046998,0.017727,-0.032574,-0.044814,0.090870,0.005111,-0.075997,-0.036360,,,,,,,,,,,,
196,1.633333,-0.060413,-0.046022,0.017984,-0.033463,-0.043926,0.091111,0.004455,-0.075246,-0.035976,,,,,,,,,,,,
197,1.641667,-0.060950,-0.045032,0.018220,-0.034235,-0.043115,0.091319,0.003670,-0.074569,-0.035599,,,,,,,,,,,,
198,1.650000,-0.061581,-0.044103,0.018496,-0.034914,-0.042264,0.091505,0.003009,-0.073845,-0.035281,,,,,,,,,,,,
199,1.658333,-0.062152,-0.043224,0.018752,-0.035415,-0.041406,0.091689,0.002409,-0.073110,-0.034977,,,,,,,,,,,,
200,1.666667,-0.062722,-0.042324,0.019038,-0.036065,-0.040633,0.091813,0.001844,-0.072395,-0.034678,,,,,,,,,,,,
201,1.675000,-0.063103,-0.041402,0.019257,-0.036726,-0.039876,0.091917,0.001264,-0.071717,-0.034404,,,,,,,,,,,,
202,1.683333,-0.063676,-0.040552,0.019482,-0.037335,-0.039092,0.091979,0.000707,-0.071066,-0.034141,,,,,,,,,,,,
203,1.691667,-0.064041,-0.039715,0.019672,-0.037853,-0.038306,0.092019,0.000242,-0.070426,-0.033908,,,,,,,,,,,,
204,1.700000,-0.064481,-0.038931,0.019886,-0.038356,-0.037540,0.092070,-0.000239,-0.069819,-0.033674,,,,,,,,,,,,
205,1.708333,-0.064926,-0.038192,0.020127,-0.038805,-0.036807,0.092152,-0.000745,-0.069202,-0.033455,,,,,,,,,,,,
206,1.716667,-0.065406,-0.037518,0.020385,-0.039165,-0.036110,0.092271,-0.001315,-0.068670,-0.033210,,,,,,,,,,,,
207,1.725000,-0.065730,-0.036845,0.020634,-0.039518,-0.035500,0.092408,-0.001716,-0.068084,-0.033013,,,,,,,,,,,,
208,1.733333,-0.065970,-0.036176,0.020924,-0.039850,-0.034906,0.092572,-0.002152,-0.067510,-0.032830,,,,,,,,,,,,
209,1.741667,-0.066475,-0.035673,0.021227,-0.040138,-0.034400,0.092679,-0.002575,-0.066973,-0.032655,,,,,,,,,,,,
210,1.750000,-0.066713,-0.035135,0.021515,-0.040404,-0.033849,0.092804,-0.002967,-0.066422,-0.032489,,,,,,,,,,,,
211,1.758333,-0.067080,-0.034593,0.021803,-0.040819,-0.033319,0.092863,-0.003437,-0.065929,-0.032294,,,,,,,,,,,,
212,1.766667,-0.067325,-0.033973,0.022087,-0.041074,-0.032783,0.092890,-0.003758,-0.065344,-0.032158,,,,,,,,,,,,
213,1.775000,-0.067702,-0.033397,0.022306,-0.041342,-0.032197,0.092922,-0.004191,-0.064846,-0.032011,,,,,,,,,,,,
214,1.783333,-0.068004,-0.032775,0.022480,-0.041736,-0.031637,0.092910,-0.004592,-0.064303,-0.031876,,,,,,,,,,,,
215,1.791667,-0.068202,-0.032129,0.022621,-0.042057,-0.031117,0.092904,-0.004857,-0.063732,-0.031786,,,,,,,,,,,,
216,1.800000,-0.068428,-0.031493,0.022724,-0.042237,-0.030804,0.093134,-0.005295,-0.063268,-0.031679,,,,,,,,,,,,
217,1.808333,-0.068748,-0.030891,0.022811,-0.042536,-0.030599,0.093337,-0.005615,-0.062768,-0.031606,,,,,,,,,,,,
218,1.816667,-0.068990,-0.030263,0.022922,-0.042816,-0.030318,0.093455,-0.005920,-0.062284,-0.031526,,,,,,,,,,,,
219,1.825000,-0.069192,-0.029665,0.023058,-0.042988,-0.030060,0.093638,-0.006187,-0.061842,-0.031448,,,,,,,,,,,,
220,1.833333,-0.069400,-0.029117,0.023201,-0.043169,-0.029802,0.093780,-0.006419,-0.061324,-0.031373,,,,,,,,,,,,
221,1.841667,-0.069508,-0.028555,0.023376,-0.043371,-0.029536,0.093932,-0.006716,-0.060949,-0.031275,,,,,,,,,,,,
222,1.850000,-0.069681,-0.028050,0.023588,-0.043546,-0.029329,0.094085,-0.006929,-0.060483,-0.031186,,,,,,,,,,,,
223,1.858333,-0.069877,-0.027649,0.023819,-0.043687,-0.029129,0.094219,-0.007125,-0.060150,-0.031079,,,,,,,,,,,,
224,1.866667,-0.070015,-0.027244,0.024078,-0.043763,-0.028887,0.094363,-0.007351,-0.059788,-0.030933,,,,,,,,,,,,
225,1.875000,-0.070080,-0.026889,0.024406,-0.043850,-0.028738,0.094474,-0.007533,-0.059498,-0.030810,,,,,,,,,,,,
226,1.883333,-0.070166,-0.026583,0.024778,-0.043820,-0.028545,0.094600,-0.007749,-0.059204,-0.030633,,,,,,,,,,,,
227,1.891667,-0.070152,-0.026283,0.025192,-0.043833,-0.028351,0.094704,-0.008067,-0.058972,-0.030450,,,,,,,,,,,,
228,1.900000,-0.070266,-0.026076,0.025684,-0.043849,-0.028160,0.094805,-0.008124,-0.058670,-0.030294,,,,,,,,,,,,
229,1.908333,-0.070272,-0.025790,0.026205,-0.043873,-0.027958,0.094909,-0.008318,-0.058371,-0.030131,,,,,,,,,,,,
230,1.916667,-0.070395,-0.025577,0.026757,-0.043890,-0.027800,0.095012,-0.008444,-0.058084,-0.029935,,,,,,,,,,,,
231,1.925000,-0.070325,-0.025280,0.027317,-0.043857,-0.027649,0.095128,-0.008639,-0.057838,-0.029717,,,,,,,,,,,,
232,1.933333,-0.070481,-0.025054,0.027725,-0.043863,-0.027491,0.095240,-0.008769,-0.057568,-0.029511,,,,,,,,,,,,
233,1.941667,-0.070584,-0.024808,0.027735,-0.043927,-0.027336,0.095336,-0.008874,-0.057295,-0.029349,,,,,,,,,,,,
234,1.950000,-0.070757,-0.024587,0.027822,-0.044013,-0.027092,0.095446,-0.009053,-0.057059,-0.029201,,,,,,,,,,,,
235,1.958333,-0.070895,-0.024328,0.027871,-0.044056,-0.026866,0.095550,-0.009127,-0.056768,-0.029109,,,,,,,,,,,,
236,1.966667,-0.070948,-0.024010,0.027893,-0.044055,-0.026616,0.095674,-0.009314,-0.056564,-0.028995,,,,,,,,,,,,
237,1.975000,-0.071155,-0.023713,0.027962,-0.044085,-0.026377,0.095773,-0.009403,-0.056324,-0.028890,,,,,,,,,,,,
238,1.983333,-0.071228,-0.023448,0.027995,-0.044109,-0.026165,0.095870,-0.009533,-0.056101,-0.028805,,,,,,,,,,,,
239,1.991667,-0.071376,-0.023169,0.028068,-0.044161,-0.026002,0.095948,-0.009663,-0.055836,-0.028727,,,,,,,,,,,,
240,2.000000,-0.071489,-0.022881,0.028110,-0.044229,-0.025868,0.096025,-0.009747,-0.055562,-0.028654,,,,,,,,,,,,
241,2.008333,-0.071550,-0.022610,0.028147,-0.044217,-0.025782,0.096091,-0.009958,-0.055279,-0.028557,,,,,,,,,,,,
242,2.016667,-0.071726,-0.022359,0.028178,-0.044177,-0.025715,0.096136,-0.009940,-0.054861,-0.028509,,,,,,,,,,,,
243,2.025000,-0.071842,-0.022120,0.028192,-0.044159,-0.025658,0.096156,-0.010154,-0.054559,-0.028420,,,,,,,,,,,,
244,2.033333,-0.071925,-0.021938,0.028196,-0.044162,-0.025638,0.096164,-0.010107,-0.054179,-0.028358,,,,,,,,,,,,
245,2.041667,-0.071989,-0.021747,0.028178,-0.044136,-0.025632,0.096164,-0.010118,-0.053834,-0.028311,,,,,,,,,,,,
246,2.050000,-0.072131,-0.021573,0.028172,-0.044064,-0.025620,0.096176,-0.010251,-0.053540,-0.028241,,,,,,,,,,,,
247,2.058333,-0.072221,-0.021380,0.028170,-0.043963,-0.025583,0.096195,-0.010197,-0.053136,-0.028177,,,,,,,,,,,,
248,2.066667,-0.072223,-0.021236,0.028162,-0.043869,-0.025527,0.096202,-0.010231,-0.052802,-0.028109,,,,,,,,,,,,
249,2.075000,-0.072246,-0.021100,0.028168,-0.043788,-0.025447,0.096198,-0.010234,-0.052469,-0.028025,,,,,,,,,,,,
250,2.083333,-0.072261,-0.020951,0.028179,-0.043776,-0.025399,0.096170,-0.010242,-0.052155,-0.027935,,,,,,,,,,,,
251,2.091667,-0.072369,-0.020872,0.028203,-0.043801,-0.025359,0.096114,-0.010167,-0.051829,-0.027848,,,,,,,,,,,,
252,2.100000,-0.072450,-0.020768,0.028254,-0.043818,-0.025341,0.096079,-0.010148,-0.051569,-0.027729,,,,,,,,,,,,
253,2.108333,-0.072504,-0.020652,0.028289,-0.043828,-0.025325,0.096072,-0.010172,-0.051327,-0.027623,,,,,,,,,,,,
254,2.116667,-0.072516,-0.020549,0.028341,-0.043786,-0.025294,0.096083,-0.010056,-0.051007,-0.027521,,,,,,,,,,,,
255,2.125000,-0.072549,-0.020459,0.028403,-0.043749,-0.025260,0.096093,-0.009911,-0.050718,-0.027435,,,,,,,,,,,,
256,2.133333,-0.072663,-0.020400,0.028488,-0.043711,-0.025221,0.096095,-0.009851,-0.050459,-0.027350,,,,,,,,,,,,
257,2.141667,-0.072748,-0.020317,0.028604,-0.043686,-0.025168,0.096056,-0.009847,-0.050165,-0.027235,,,,,,,,,,,,
258,2.150000,-0.072830,-0.020229,0.028676,-0.043717,-0.025157,0.096033,-0.009841,-0.049881,-0.027143,,,,,,,,,,,,
259,2.158333,-0.072976,-0.020185,0.028758,-0.043709,-0.025143,0.096028,-0.009787,-0.049528,-0.027059,,,,,,,,,,,,
260,2.166667,-0.073104,-0.020107,0.028835,-0.043686,-0.025120,0.096026,-0.009822,-0.049165,-0.026974,,,,,,,,,,,,
261,2.175000,-0.073365,-0.020103,0.028935,-0.043692,-0.025093,0.096024,-0.009918,-0.048796,-0.026872,,,,,,,,,,,,
262,2.183333,-0.073439,-0.019997,0.028992,-0.043666,-0.025048,0.095997,-0.009816,-0.048333,-0.026822,,,,,,,,,,,,
263,2.191667,-0.073541,-0.019877,0.029012,-0.043669,-0.025011,0.095930,-0.009955,-0.047939,-0.026733,,,,,,,,,,,,
264,2.200000,-0.073671,-0.019769,0.029021,-0.043639,-0.024912,0.095785,-0.009896,-0.047490,-0.026711,,,,,,,,,,,,
265,2.208333,-0.073908,-0.019748,0.029069,-0.043665,-0.024855,0.095635,-0.010004,-0.047087,-0.026653,,,,,,,,,,,,
266,2.216667,-0.074079,-0.019712,0.029119,-0.043711,-0.024830,0.095515,-0.010044,-0.046686,-0.026647,,,,,,,,,,,,
267,2.225000,-0.074249,-0.019729,0.029188,-0.043775,-0.024817,0.095433,-0.010165,-0.046305,-0.026620,,,,,,,,,,,,
268,2.233333,-0.074377,-0.019721,0.029264,-0.043854,-0.024795,0.095359,-0.010239,-0.045878,-0.026618,,,,,,,,,,,,
269,2.241667,-0.074564,-0.019733,0.029366,-0.043937,-0.024761,0.095289,-0.010395,-0.045459,-0.026610,,,,,,,,,,,,
270,2.250000,-0.074810,-0.019729,0.029479,-0.044008,-0.024718,0.095234,-0.010409,-0.044945,-0.026622,,,,,,,,,,,,
271,2.258333,-0.074893,-0.019662,0.029545,-0.044089,-0.024681,0.095165,-0.010586,-0.044524,-0.026601,,,,,,,,,,,,
272,2.266667,-0.074944,-0.019622,0.029607,-0.044180,-0.024652,0.095081,-0.010645,-0.044074,-0.026592,,,,,,,,,,,,
273,2.275000,-0.074993,-0.019624,0.029685,-0.044221,-0.024638,0.095031,-0.010804,-0.043740,-0.026536,,,,,,,,,,,,
274,2.283333,-0.074997,-0.019606,0.029773,-0.044303,-0.024658,0.094982,-0.010910,-0.043406,-0.026520,,,,,,,,,,,,
275,2.291667,-0.075121,-0.019588,0.029873,-0.044360,-0.024645,0.094901,-0.010966,-0.043088,-0.026448,,,,,,,,,,,,
276,2.300000,-0.075110,-0.019513,0.029946,-0.044374,-0.024587,0.094812,-0.011079,-0.042802,-0.026374,,,,,,,,,,,,
277,2.308333,-0.075136,-0.019447,0.030018,-0.044323,-0.024525,0.094717,-0.011124,-0.042471,-0.026284,,,,,,,,,,,,
278,2.316667,-0.075202,-0.019420,0.030070,-0.044389,-0.024525,0.094600,-0.011146,-0.042229,-0.026193,,,,,,,,,,,,
279,2.325000,-0.075279,-0.019446,0.030127,-0.044429,-0.024517,0.094474,-0.011314,-0.042104,-0.026080,,,,,,,,,,,,
280,2.333333,-0.075296,-0.019471,0.030191,-0.044438,-0.024523,0.094369,-0.011446,-0.042017,-0.025968,,,,,,,,,,,,
281,2.341667,-0.075448,-0.019541,0.030287,-0.044424,-0.024530,0.094266,-0.011592,-0.041943,-0.025853,,,,,,,,,,,,
282,2.350000,-0.075569,-0.019581,0.030385,-0.044479,-0.024571,0.094135,-0.011734,-0.041828,-0.025746,,,,,,,,,,,,
283,2.358333,-0.075618,-0.019590,0.030460,-0.044488,-0.024580,0.094006,-0.011869,-0.041728,-0.025661,,,,,,,,,,,,
284,2.366667,-0.075747,-0.019610,0.030534,-0.044375,-0.024543,0.093842,-0.012027,-0.041610,-0.025583,,,,,,,,,,,,
285,2.375000,-0.075779,-0.019592,0.030588,-0.044219,-0.024504,0.093672,-0.012193,-0.041512,-0.025523,,,,,,,,,,,,
286,2.383333,-0.075803,-0.019588,0.030639,-0.044245,-0.024550,0.093482,-0.012352,-0.041427,-0.025481,,,,,,,,,,,,
287,2.391667,-0.075856,-0.019595,0.030668,-0.044278,-0.024584,0.093259,-0.012482,-0.041344,-0.025453,,,,,,,,,,,,
288,2.400000,-0.075868,-0.019599,0.030683,-0.044250,-0.024585,0.092971,-0.012684,-0.041287,-0.025422,,,,,,,,,,,,
289,2.408333,-0.075912,-0.019610,0.030686,-0.044085,-0.024496,0.092715,-0.012875,-0.041210,-0.025386,,,,,,,,,,,,
290,2.416667,-0.075932,-0.019619,0.030686,-0.044135,-0.024514,0.092484,-0.013055,-0.041210,-0.025340,,,,,,,,,,,,
291,2.425000,-0.075974,-0.019670,0.030708,-0.044013,-0.024497,0.092238,-0.013215,-0.041269,-0.025305,,,,,,,,,,,,
292,2.433333,-0.076047,-0.019784,0.030723,-0.043859,-0.024482,0.091978,-0.013411,-0.041366,-0.025270,,,,,,,,,,,,
293,2.441667,-0.076062,-0.019882,0.030754,-0.043757,-0.024480,0.091767,-0.013569,-0.041514,-0.025234,,,,,,,,,,,,
294,2.450000,-0.075988,-0.019970,0.030776,-0.043660,-0.024506,0.091565,-0.013746,-0.041720,-0.025179,,,,,,,,,,,,
295,2.458333,-0.075955,-0.020066,0.030799,-0.043524,-0.024506,0.091401,-0.013895,-0.041912,-0.025104,,,,,,,,,,,,
296,2.466667,-0.075828,-0.020130,0.030820,-0.043403,-0.024507,0.091217,-0.013983,-0.042101,-0.025041,,,,,,,,,,,,
297,2.475000,-0.075750,-0.020195,0.030852,-0.043132,-0.024509,0.091090,-0.014076,-0.042307,-0.024954,,,,,,,,,,,,
298,2.483333,-0.075662,-0.020248,0.030904,-0.042923,-0.024525,0.090988,-0.014164,-0.042485,-0.024869,,,,,,,,,,,,
299,2.491667,-0.075581,-0.020324,0.030991,-0.042740,-0.024568,0.090920,-0.014116,-0.042661,-0.024820,,,,,,,,,,,,
300,2.500000,-0.075483,-0.020417,0.031067,-0.042468,-0.024590,0.090855,-0.014249,-0.042869,-0.024711,,,,,,,,,,,,
301,2.508333,-0.075339,-0.020574,0.031117,-0.042198,-0.024643,0.090778,-0.014210,-0.043038,-0.024619,,,,,,,,,,,,
302,2.516667,-0.075186,-0.020744,0.031181,-0.042001,-0.024696,0.090719,-0.014194,-0.043198,-0.024530,,,,,,,,,,,,
303,2.525000,-0.075103,-0.020949,0.031229,-0.041690,-0.024726,0.090642,-0.014214,-0.043391,-0.024418,,,,,,,,,,,,
304,2.533333,-0.074983,-0.021144,0.031236,-0.041451,-0.024809,0.090569,-0.014070,-0.043565,-0.024335,,,,,,,,,,,,
305,2.541667,-0.074700,-0.021391,0.031235,-0.041227,-0.024896,0.090469,-0.013928,-0.043782,-0.024264,,,,,,,,,,,,
306,2.550000,-0.074646,-0.021705,0.031224,-0.041103,-0.025034,0.090346,-0.013849,-0.044104,-0.024195,,,,,,,,,,,,
307,2.558333,-0.074463,-0.022071,0.031192,-0.040838,-0.025126,0.090207,-0.013634,-0.044431,-0.024167,,,,,,,,,,,,
308,2.566667,-0.074329,-0.022485,0.031164,-0.040679,-0.025292,0.090057,-0.013553,-0.044879,-0.024125,,,,,,,,,,,,
309,2.575000,-0.074155,-0.022962,0.031173,-0.040331,-0.025410,0.089927,-0.013450,-0.045393,-0.024116,,,,,,,,,,,,
310,2.583333,-0.073981,-0.023452,0.031143,-0.040148,-0.025671,0.089836,-0.013338,-0.045952,-0.024092,,,,,,,,,,,,
311,2.591667,-0.073781,-0.024005,0.031095,-0.039924,-0.026013,0.089741,-0.013342,-0.046608,-0.024081,,,,,,,,,,,,
312,2.600000,-0.073657,-0.024616,0.031039,-0.039813,-0.026473,0.089668,-0.013233,-0.047263,-0.024074,,,,,,,,,,,,
313,2.608333,-0.073567,-0.025259,0.030954,-0.039595,-0.027042,0.089592,-0.013072,-0.047887,-0.024085,,,,,,,,,,,,
314,2.616667,-0.073388,-0.025859,0.030874,-0.039482,-0.027705,0.089516,-0.012997,-0.048595,-0.024128,,,,,,,,,,,,
315,2.625000,-0.073171,-0.026485,0.030753,-0.039362,-0.028438,0.089421,-0.012916,-0.049310,-0.024180,,,,,,,,,,,,
316,2.633333,-0.073025,-0.027142,0.030638,-0.039149,-0.029186,0.089323,-0.012837,-0.050068,-0.024256,,,,,,,,,,,,
317,2.641667,-0.072892,-0.027782,0.030526,-0.038987,-0.030034,0.089222,-0.012688,-0.050804,-0.024349,,,,,,,,,,,,
318,2.650000,-0.072722,-0.028387,0.030381,-0.038797,-0.030916,0.089122,-0.012700,-0.051548,-0.024445,,,,,,,,,,,,
319,2.658333,-0.072524,-0.028990,0.030244,-0.038685,-0.031883,0.089029,-0.012621,-0.052347,-0.024561,,,,,,,,,,,,
320,2.666667,-0.072354,-0.029681,0.030086,-0.038561,-0.032907,0.088928,-0.012571,-0.053168,-0.024687,,,,,,,,,,,,
321,2.675000,-0.072202,-0.030403,0.029916,-0.038537,-0.033979,0.088815,-0.012454,-0.053993,-0.024845,,,,,,,,,,,,
322,2.683333,-0.071970,-0.031101,0.029749,-0.038413,-0.034991,0.088684,-0.012436,-0.054897,-0.024998,,,,,,,,,,,,
323,2.691667,-0.071858,-0.031897,0.029560,-0.038295,-0.035971,0.088520,-0.012422,-0.055850,-0.025128,,,,,,,,,,,,
324,2.700000,-0.071703,-0.032652,0.029352,-0.038192,-0.036869,0.088356,-0.012365,-0.056825,-0.025253,,,,,,,,,,,,
325,2.708333,-0.071515,-0.033390,0.029132,-0.038093,-0.037758,0.088179,-0.012299,-0.057851,-0.025380,,,,,,,,,,,,
326,2.716667,-0.071440,-0.034134,0.028876,-0.038112,-0.038694,0.087953,-0.012205,-0.058905,-0.025527,,,,,,,,,,,,
327,2.725000,-0.071352,-0.034906,0.028618,-0.037981,-0.039570,0.087738,-0.012141,-0.059967,-0.025669,,,,,,,,,,,,
328,2.733333,-0.071275,-0.035712,0.028362,-0.037931,-0.040491,0.087541,-0.012074,-0.061014,-0.025823,,,,,,,,,,,,
329,2.741667,-0.071055,-0.036473,0.028092,-0.037877,-0.041416,0.087334,-0.011973,-0.062035,-0.026002,,,,,,,,,,,,
330,2.750000,-0.071000,-0.037332,0.027827,-0.037858,-0.042368,0.087135,-0.011956,-0.063087,-0.026188,,,,,,,,,,,,
331,2.758333,-0.070954,-0.038206,0.027600,-0.037831,-0.043346,0.086935,-0.011909,-0.064095,-0.026357,,,,,,,,,,,,
332,2.766667,-0.070859,-0.039090,0.027362,-0.037843,-0.044364,0.086748,-0.011823,-0.065046,-0.026529,,,,,,,,,,,,
333,2.775000,-0.070752,-0.039968,0.027148,-0.037878,-0.045476,0.086562,-0.011731,-0.065978,-0.026696,,,,,,,,,,,,
334,2.783333,-0.070732,-0.040912,0.026952,-0.037934,-0.046577,0.086400,-0.011636,-0.066891,-0.026861,,,,,,,,,,,,
335,2.791667,-0.070681,-0.041899,0.026766,-0.037966,-0.047702,0.086247,-0.011542,-0.067848,-0.027019,,,,,,,,,,,,
