Format Version,1.23,Take Name,Take 2024-04-16 11.18.04 AM_004,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.53.18.899 AM,Capture Start Frame,433325,Total Frames in Take,3649,Total Exported Frames,3649,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1320,Unlabeled 1320,Unlabeled 1320,Unlabeled 1321,Unlabeled 1321,Unlabeled 1321,Unlabeled 1322,Unlabeled 1322,Unlabeled 1322,Unlabeled 1324,Unlabeled 1324,Unlabeled 1324
,ID,"CF6B0","CF6B0","CF6B0","CF6D0","CF6D0","CF6D0","CF6E0","CF6E0","CF6E0","CF720","CF720","CF720"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3171,26.425000,-0.044586,0.130594,0.164867,0.040704,0.003806,0.069936,-0.043410,0.014851,0.110198,,,
3172,26.433333,-0.044447,0.130580,0.165067,0.040735,0.003907,0.069764,-0.043485,0.014847,0.110046,,,
3173,26.441667,-0.044366,0.130543,0.165271,0.040838,0.003968,0.069689,-0.043550,0.014819,0.109914,,,
3174,26.450000,-0.044303,0.130445,0.165534,0.041015,0.003996,0.069661,-0.043606,0.014721,0.109779,,,
3175,26.458333,-0.044232,0.130300,0.165767,0.041222,0.004074,0.069538,-0.043644,0.014561,0.109638,,,
3176,26.466667,-0.044178,0.130156,0.165972,0.041491,0.004132,0.069480,-0.043663,0.014332,0.109641,,,
3177,26.475000,-0.044103,0.130015,0.166264,0.041679,0.004249,0.069310,-0.043720,0.014183,0.109648,,,
3178,26.483333,-0.044031,0.129923,0.166575,0.041890,0.004265,0.069302,-0.043769,0.014054,0.109825,,,
3179,26.491667,-0.043959,0.129856,0.166829,0.042059,0.004288,0.069295,-0.043820,0.013931,0.110034,,,
3180,26.500000,-0.043896,0.129773,0.167116,0.042270,0.004207,0.069404,-0.043862,0.013869,0.110165,,,
3181,26.508333,-0.043859,0.129700,0.167336,0.042373,0.004282,0.069272,-0.043923,0.013862,0.110259,,,
3182,26.516667,-0.043824,0.129637,0.167560,0.042446,0.004441,0.068925,-0.043951,0.013831,0.110428,,,
3183,26.525000,-0.043801,0.129603,0.167729,0.042515,0.004545,0.068695,-0.044017,0.013852,0.110577,,,
3184,26.533333,-0.043794,0.129590,0.167870,0.042914,0.004555,0.068876,-0.044077,0.013902,0.110736,,,
3185,26.541667,-0.043801,0.129575,0.168053,0.043118,0.004997,0.068491,-0.044177,0.014016,0.110754,,,
3186,26.550000,-0.043830,0.129557,0.168166,0.043326,0.005128,0.068349,-0.044244,0.014034,0.110900,,,
3187,26.558333,-0.043869,0.129466,0.168425,0.043547,0.005201,0.068333,-0.044304,0.014014,0.111125,,,
3188,26.566667,-0.043940,0.129430,0.168578,0.043830,0.005216,0.068347,-0.044404,0.014090,0.111193,,,
3189,26.575000,-0.044071,0.129422,0.168569,0.044046,0.005512,0.068094,-0.044484,0.014083,0.111352,,,
3190,26.583333,-0.044215,0.129420,0.168575,0.044267,0.005611,0.068031,-0.044578,0.014109,0.111473,,,
3191,26.591667,-0.044298,0.129384,0.168679,0.044627,0.005535,0.068263,-0.044659,0.014122,0.111659,,,
3192,26.600000,-0.044361,0.129365,0.168728,0.044820,0.005675,0.068138,-0.044700,0.014149,0.111897,,,
3193,26.608333,-0.044374,0.129354,0.168752,0.044972,0.005810,0.067979,-0.044709,0.014151,0.112323,,,
3194,26.616667,-0.044343,0.129333,0.168793,0.045251,0.005853,0.067997,-0.044718,0.014333,0.112347,,,
3195,26.625000,-0.044315,0.129343,0.168775,0.045628,0.005984,0.067890,-0.044714,0.014529,0.112429,,,
3196,26.633333,-0.044273,0.129375,0.168757,0.045971,0.006377,0.067476,-0.044709,0.014764,0.112477,,,
3197,26.641667,-0.044233,0.129398,0.168743,0.048770,0.008065,0.066162,-0.044805,0.015027,0.112535,,,
3198,26.650000,-0.044097,0.129349,0.168887,0.051478,0.011433,0.065114,-0.045048,0.014981,0.113071,,,
3199,26.658333,-0.043947,0.129294,0.168901,0.052582,0.013116,0.063654,-0.045205,0.015133,0.113649,,,
3200,26.666667,-0.043649,0.129653,0.168599,0.052987,0.014167,0.061838,-0.045417,0.015477,0.113873,,,
3201,26.675000,-0.043297,0.130184,0.168240,0.053960,0.015053,0.061431,-0.045635,0.015960,0.114045,,,
3202,26.683333,-0.042940,0.130482,0.168013,0.055470,0.015768,0.061854,-0.045823,0.016339,0.114305,,,
3203,26.691667,-0.042655,0.130838,0.167878,0.056367,0.016655,0.061581,-0.045984,0.016684,0.114498,,,
3204,26.700000,-0.042440,0.131135,0.167659,0.056722,0.017311,0.061004,-0.046158,0.016913,0.114830,,,
3205,26.708333,-0.042247,0.131362,0.167428,0.057158,0.017578,0.060847,-0.046482,0.017098,0.115327,,,
3206,26.716667,-0.042021,0.131615,0.167232,0.057577,0.017670,0.061062,-0.046684,0.017234,0.115646,,,
3207,26.725000,-0.041855,0.131818,0.167138,0.057878,0.017537,0.061396,-0.046731,0.017405,0.115940,,,
3208,26.733333,-0.041677,0.132039,0.167066,0.058134,0.017362,0.061652,-0.046684,0.017578,0.116220,,,
3209,26.741667,-0.041479,0.132391,0.166686,0.058439,0.017269,0.061987,-0.046662,0.017763,0.116594,,,
3210,26.750000,-0.041257,0.132720,0.166432,0.058753,0.017242,0.062318,-0.046631,0.018053,0.116834,,,
3211,26.758333,-0.040993,0.133095,0.166394,0.059105,0.017245,0.062603,-0.046570,0.018402,0.116990,,,
3212,26.766667,-0.040711,0.133559,0.166062,0.059484,0.017387,0.062782,-0.046446,0.018847,0.117127,,,
3213,26.775000,-0.040386,0.134094,0.165852,0.059851,0.017536,0.063084,-0.046377,0.019353,0.117119,,,
3214,26.783333,-0.040014,0.134664,0.165600,0.060366,0.017621,0.063509,-0.046295,0.019936,0.117109,,,
3215,26.791667,-0.039675,0.135262,0.165482,0.060713,0.018066,0.063587,-0.046275,0.020502,0.117165,,,
3216,26.800000,-0.039393,0.135865,0.165299,0.061062,0.018569,0.063620,-0.046272,0.021102,0.117228,,,
3217,26.808333,-0.039106,0.136536,0.165030,0.061519,0.018914,0.063919,-0.046155,0.021800,0.117150,,,
3218,26.816667,-0.038809,0.137122,0.165053,0.061795,0.019506,0.063881,-0.045901,0.022364,0.117149,,,
3219,26.825000,-0.038572,0.137698,0.164917,0.062127,0.020153,0.063844,-0.045640,0.022925,0.117243,,,
3220,26.833333,-0.038363,0.138265,0.164868,0.062638,0.020786,0.064031,-0.045298,0.023472,0.117214,,,
3221,26.841667,-0.038185,0.138818,0.164810,0.062921,0.021660,0.063782,-0.044921,0.023993,0.117188,,,
3222,26.850000,-0.037999,0.139333,0.164848,0.063408,0.022266,0.063960,-0.044522,0.024529,0.117207,,,
3223,26.858333,-0.037783,0.139906,0.164896,0.063688,0.023062,0.063779,-0.044122,0.025067,0.117150,,,
3224,26.866667,-0.037575,0.140495,0.164817,0.064060,0.023715,0.063882,-0.043736,0.025603,0.117208,,,
3225,26.875000,-0.037378,0.141086,0.164788,0.064461,0.024455,0.063882,-0.043282,0.026118,0.117277,,,
3226,26.883333,-0.037150,0.141648,0.164930,0.064748,0.025233,0.063846,-0.042936,0.026662,0.117343,,,
3227,26.891667,-0.036924,0.142235,0.165014,0.065085,0.025881,0.063907,-0.042688,0.027276,0.117377,,,
3228,26.900000,-0.036691,0.142856,0.164926,0.065405,0.026485,0.063939,-0.042469,0.027915,0.117271,,,
3229,26.908333,-0.036409,0.143423,0.165060,0.065646,0.027088,0.064012,-0.042223,0.028482,0.117318,,,
3230,26.916667,-0.036153,0.143927,0.165263,0.065881,0.027555,0.064168,-0.041977,0.028970,0.117519,,,
3231,26.925000,-0.035906,0.144432,0.165419,0.066002,0.028074,0.064176,-0.041732,0.029449,0.117657,,,
3232,26.933333,-0.035700,0.144974,0.165452,0.066203,0.028538,0.064288,-0.041495,0.029958,0.117736,,,
3233,26.941667,-0.035515,0.145462,0.165474,0.066413,0.029080,0.064341,-0.041281,0.030460,0.117786,,,
3234,26.950000,-0.035308,0.145912,0.165720,0.066639,0.029597,0.064503,-0.041047,0.030902,0.117940,,,
3235,26.958333,-0.035127,0.146355,0.165891,0.066810,0.030060,0.064663,-0.040810,0.031256,0.118255,,,
3236,26.966667,-0.034970,0.146794,0.166065,0.067002,0.030553,0.064848,-0.040594,0.031686,0.118453,,,
3237,26.975000,-0.034813,0.147189,0.166294,0.067302,0.030935,0.065232,-0.040384,0.032071,0.118653,,,
3238,26.983333,-0.034622,0.147594,0.166563,0.067527,0.031402,0.065404,-0.040183,0.032539,0.118767,,,
3239,26.991667,-0.034459,0.147973,0.166785,0.067711,0.031954,0.065458,-0.039947,0.032917,0.118929,,,
3240,27.000000,-0.034286,0.148339,0.166973,0.067967,0.032365,0.065639,-0.039724,0.033288,0.119142,,,
3241,27.008333,-0.034140,0.148666,0.167196,0.068191,0.032792,0.065866,-0.039508,0.033574,0.119424,,,
3242,27.016667,-0.033930,0.148988,0.167439,0.068472,0.033169,0.066124,-0.039390,0.033952,0.119563,,,
3243,27.025000,-0.033767,0.149297,0.167568,0.068666,0.033596,0.066264,-0.039286,0.034281,0.119775,,,
3244,27.033333,-0.033608,0.149605,0.167781,0.068899,0.033892,0.066548,-0.039234,0.034609,0.119917,,,
3245,27.041667,-0.033447,0.149895,0.167973,0.069167,0.034204,0.066802,-0.039178,0.034953,0.120054,,,
3246,27.050000,-0.033291,0.150149,0.168189,0.069301,0.034583,0.066892,-0.039145,0.035227,0.120217,,,
3247,27.058333,-0.033164,0.150414,0.168351,0.069463,0.034988,0.066953,-0.039175,0.035571,0.120274,,,
3248,27.066667,-0.033032,0.150682,0.168509,0.069655,0.035253,0.067149,-0.039219,0.035837,0.120408,,,
3249,27.075000,-0.032922,0.150912,0.168735,0.069811,0.035555,0.067333,-0.039224,0.036121,0.120456,,,
3250,27.083333,-0.032827,0.151170,0.168880,0.069907,0.035773,0.067550,-0.039209,0.036433,0.120475,,,
3251,27.091667,-0.032733,0.151365,0.169109,0.070004,0.035975,0.067756,-0.039116,0.036685,0.120556,,,
3252,27.100000,-0.032683,0.151575,0.169271,0.070032,0.036199,0.067864,-0.039025,0.036917,0.120618,,,
3253,27.108333,-0.032626,0.151762,0.169441,0.070022,0.036413,0.067968,-0.038980,0.037140,0.120624,,,
3254,27.116667,-0.032582,0.151954,0.169568,0.070058,0.036556,0.068111,-0.038949,0.037402,0.120588,,,
3255,27.125000,-0.032552,0.152145,0.169620,0.070081,0.036687,0.068239,-0.038873,0.037645,0.120549,,,
3256,27.133333,-0.032521,0.152316,0.169703,0.070088,0.036758,0.068444,-0.038786,0.037851,0.120494,,,
3257,27.141667,-0.032508,0.152490,0.169810,0.070028,0.036913,0.068508,-0.038753,0.038057,0.120436,,,
3258,27.150000,-0.032488,0.152660,0.169901,0.069955,0.037018,0.068576,-0.038730,0.038275,0.120332,,,
3259,27.158333,-0.032494,0.152815,0.169919,0.069871,0.037079,0.068618,-0.038722,0.038473,0.120278,,,
3260,27.166667,-0.032568,0.152985,0.169817,0.069706,0.037155,0.068588,-0.038730,0.038685,0.120139,,,
3261,27.175000,-0.032613,0.153110,0.169842,0.069575,0.037209,0.068586,-0.038755,0.038841,0.120081,,,
3262,27.183333,-0.032664,0.153236,0.169870,0.069447,0.037270,0.068605,-0.038813,0.038977,0.120019,,,
3263,27.191667,-0.032727,0.153335,0.169873,0.069303,0.037332,0.068587,-0.038890,0.039096,0.119960,,,
3264,27.200000,-0.032779,0.153441,0.169862,0.069178,0.037265,0.068738,-0.039025,0.039213,0.119919,,,
3265,27.208333,-0.032828,0.153537,0.169888,0.068990,0.037216,0.068782,-0.039242,0.039463,0.119627,,,
3266,27.216667,-0.032891,0.153659,0.169927,0.068729,0.037230,0.068688,-0.039435,0.039654,0.119425,,,
3267,27.225000,-0.032981,0.153782,0.169948,0.068501,0.037280,0.068591,-0.039584,0.039783,0.119327,,,
3268,27.233333,-0.033079,0.153844,0.169998,0.068294,0.037316,0.068543,-0.039736,0.039953,0.119133,,,
3269,27.241667,-0.033207,0.153933,0.169913,0.068108,0.037290,0.068561,-0.039933,0.040156,0.118870,,,
3270,27.250000,-0.033326,0.154015,0.169845,0.067889,0.037246,0.068581,-0.040097,0.040283,0.118710,,,
3271,27.258333,-0.033470,0.154103,0.169723,0.067698,0.037278,0.068493,-0.040268,0.040411,0.118510,,,
3272,27.266667,-0.033585,0.154171,0.169625,0.067571,0.037284,0.068458,-0.040445,0.040510,0.118365,,,
3273,27.275000,-0.033707,0.154242,0.169552,0.067447,0.037303,0.068412,-0.040661,0.040612,0.118207,,,
3274,27.283333,-0.033830,0.154294,0.169446,0.067270,0.037375,0.068238,-0.040860,0.040712,0.118058,,,
3275,27.291667,-0.033924,0.154316,0.169432,0.067060,0.037434,0.068034,-0.041011,0.040776,0.117938,,,
3276,27.300000,-0.034045,0.154368,0.169281,0.066822,0.037503,0.067805,-0.041179,0.040848,0.117768,,,
3277,27.308333,-0.034143,0.154395,0.169237,0.066623,0.037522,0.067636,-0.041352,0.040920,0.117631,,,
3278,27.316667,-0.034281,0.154445,0.169096,0.066400,0.037532,0.067437,-0.041533,0.041014,0.117422,,,
3279,27.325000,-0.034371,0.154424,0.169178,0.066187,0.037552,0.067237,-0.041747,0.041110,0.117223,,,
3280,27.333333,-0.034475,0.154441,0.169088,0.066035,0.037506,0.067203,-0.041970,0.041182,0.117037,,,
3281,27.341667,-0.034596,0.154440,0.169003,0.065926,0.037424,0.067224,-0.042144,0.041216,0.116891,,,
3282,27.350000,-0.034705,0.154434,0.168908,0.065676,0.037422,0.067022,-0.042297,0.041210,0.116843,,,
3283,27.358333,-0.034798,0.154440,0.168802,0.065494,0.037335,0.066919,-0.042467,0.041243,0.116724,,,
3284,27.366667,-0.034883,0.154445,0.168715,0.065340,0.037246,0.066832,-0.042693,0.041322,0.116522,,,
3285,27.375000,-0.034980,0.154446,0.168612,0.065095,0.037104,0.066753,-0.042932,0.041434,0.116307,,,
3286,27.383333,-0.035077,0.154453,0.168492,0.064804,0.036980,0.066604,-0.043138,0.041413,0.116324,,,
3287,27.391667,-0.035162,0.154445,0.168398,0.064546,0.036702,0.066644,-0.043353,0.041402,0.116330,,,
3288,27.400000,-0.035269,0.154460,0.168270,0.064299,0.036406,0.066668,-0.043616,0.041465,0.116202,,,
3289,27.408333,-0.035326,0.154458,0.168205,0.063914,0.036209,0.066474,-0.043888,0.041590,0.115983,,,
3290,27.416667,-0.035365,0.154446,0.168172,0.063574,0.035987,0.066345,-0.044076,0.041627,0.115877,,,
3291,27.425000,-0.035427,0.154456,0.168051,0.063436,0.035755,0.066434,-0.044173,0.041625,0.115785,,,
3292,27.433333,-0.035477,0.154438,0.167978,0.063302,0.035595,0.066487,-0.044156,0.041573,0.115727,,,
3293,27.441667,-0.035540,0.154406,0.167920,0.063143,0.035538,0.066373,-0.044124,0.041517,0.115704,,,
3294,27.450000,-0.035599,0.154382,0.167864,0.063059,0.035486,0.066312,-0.044102,0.041459,0.115691,,,
3295,27.458333,-0.035664,0.154363,0.167802,0.062967,0.035480,0.066217,-0.044052,0.041393,0.115686,,,
3296,27.466667,-0.035724,0.154377,0.167685,0.062858,0.035468,0.066117,-0.044010,0.041368,0.115631,,,
3297,27.475000,-0.035760,0.154375,0.167632,0.062751,0.035414,0.066033,-0.043980,0.041360,0.115579,,,
3298,27.483333,-0.035790,0.154386,0.167561,0.062599,0.035333,0.065915,-0.043958,0.041355,0.115541,,,
3299,27.491667,-0.035814,0.154406,0.167483,0.062491,0.035245,0.065861,-0.043988,0.041367,0.115481,,,
3300,27.500000,-0.035830,0.154428,0.167424,0.062446,0.035210,0.065833,-0.044039,0.041392,0.115429,,,
3301,27.508333,-0.035849,0.154459,0.167361,0.062400,0.035215,0.065757,-0.044109,0.041433,0.115356,,,
3302,27.516667,-0.035875,0.154501,0.167287,0.062363,0.035223,0.065709,-0.044201,0.041517,0.115232,,,
3303,27.525000,-0.035908,0.154557,0.167225,0.062322,0.035266,0.065644,-0.044311,0.041614,0.115111,,,
3304,27.533333,-0.035943,0.154593,0.167212,0.062254,0.035311,0.065567,-0.044366,0.041664,0.115059,,,
3305,27.541667,-0.035998,0.154637,0.167206,0.062195,0.035335,0.065529,-0.044385,0.041692,0.115037,,,
3306,27.550000,-0.036037,0.154672,0.167208,0.062141,0.035389,0.065487,-0.044423,0.041766,0.114958,,,
3307,27.558333,-0.036072,0.154717,0.167182,0.062051,0.035492,0.065358,-0.044470,0.041827,0.114890,,,
3308,27.566667,-0.036114,0.154779,0.167111,0.061957,0.035568,0.065240,-0.044516,0.041914,0.114787,,,
3309,27.575000,-0.036171,0.154853,0.166985,0.061858,0.035638,0.065110,-0.044570,0.041997,0.114680,,,
3310,27.583333,-0.036176,0.154910,0.166948,0.061676,0.035704,0.064955,-0.044640,0.042106,0.114538,,,
3311,27.591667,-0.036174,0.154967,0.166922,0.061565,0.035772,0.064805,-0.044720,0.042210,0.114423,,,
3312,27.600000,-0.036175,0.155037,0.166865,0.061514,0.035850,0.064700,-0.044828,0.042387,0.114190,,,
3313,27.608333,-0.036195,0.155112,0.166777,0.061430,0.036032,0.064472,-0.044869,0.042487,0.114108,,,
3314,27.616667,-0.036209,0.155178,0.166759,0.061391,0.036148,0.064368,-0.044901,0.042564,0.114083,,,
3315,27.625000,-0.036239,0.155266,0.166700,0.061344,0.036297,0.064240,-0.044891,0.042646,0.114031,,,
3316,27.633333,-0.036260,0.155347,0.166671,0.061331,0.036494,0.064117,-0.044819,0.042733,0.113973,,,
3317,27.641667,-0.036282,0.155416,0.166652,0.061316,0.036659,0.064035,-0.044722,0.042796,0.113949,,,
3318,27.650000,-0.036278,0.155525,0.166623,0.061262,0.036810,0.063927,-0.044640,0.042898,0.113877,,,
3319,27.658333,-0.036255,0.155599,0.166674,0.061199,0.036948,0.063804,-0.044580,0.043095,0.113594,,,
3320,27.666667,-0.036240,0.155677,0.166708,0.061088,0.037151,0.063608,-0.044525,0.043284,0.113331,,,
3321,27.675000,-0.036226,0.155761,0.166726,0.061002,0.037363,0.063424,-0.044487,0.043492,0.113031,,,
3322,27.683333,-0.036224,0.155860,0.166718,0.060924,0.037547,0.063279,-0.044469,0.043702,0.112762,,,
3323,27.691667,-0.036228,0.155982,0.166666,0.060872,0.037712,0.063171,-0.044480,0.043920,0.112494,,,
3324,27.700000,-0.036238,0.156132,0.166614,0.060802,0.037879,0.063040,-0.044506,0.044083,0.112360,,,
3325,27.708333,-0.036268,0.156264,0.166580,0.060756,0.038022,0.062992,-0.044494,0.044212,0.112319,,,
3326,27.716667,-0.036292,0.156373,0.166575,0.060704,0.038113,0.063058,-0.044457,0.044321,0.112299,,,
3327,27.725000,-0.036313,0.156487,0.166638,0.060571,0.038160,0.063069,-0.044404,0.044391,0.112353,,,
3328,27.733333,-0.036327,0.156601,0.166646,0.060469,0.038190,0.063098,-0.044393,0.044522,0.112347,,,
3329,27.741667,-0.036347,0.156719,0.166593,0.060412,0.038245,0.063164,-0.044402,0.044648,0.112314,,,
3330,27.750000,-0.036360,0.156824,0.166547,0.060361,0.038261,0.063242,-0.044399,0.044750,0.112288,,,
3331,27.758333,-0.036363,0.156911,0.166537,0.060307,0.038270,0.063286,-0.044412,0.044852,0.112260,,,
3332,27.766667,-0.036357,0.157013,0.166521,0.060253,0.038236,0.063401,-0.044429,0.044940,0.112245,,,
3333,27.775000,-0.036344,0.157096,0.166555,0.060164,0.038287,0.063393,-0.044435,0.045007,0.112265,,,
3334,27.783333,-0.036315,0.157176,0.166585,0.060099,0.038302,0.063406,-0.044443,0.045107,0.112201,,,
3335,27.791667,-0.036272,0.157271,0.166589,0.060042,0.038347,0.063391,-0.044452,0.045227,0.112105,,,
3336,27.800000,-0.036236,0.157357,0.166594,0.060014,0.038397,0.063380,-0.044469,0.045373,0.111945,,,
3337,27.808333,-0.036203,0.157430,0.166615,0.059992,0.038476,0.063341,-0.044500,0.045480,0.111878,,,
3338,27.816667,-0.036174,0.157489,0.166639,0.059977,0.038547,0.063304,-0.044510,0.045597,0.111807,,,
3339,27.825000,-0.036145,0.157561,0.166624,0.059993,0.038599,0.063312,-0.044466,0.045682,0.111773,,,
3340,27.833333,-0.036118,0.157630,0.166617,0.060036,0.038647,0.063358,-0.044422,0.045750,0.111797,,,
3341,27.841667,-0.036101,0.157708,0.166612,0.060052,0.038646,0.063442,-0.044358,0.045820,0.111812,,,
3342,27.850000,-0.036076,0.157776,0.166611,0.060033,0.038528,0.063618,-0.044285,0.045843,0.111851,,,
3343,27.858333,-0.036063,0.157848,0.166561,0.059912,0.038495,0.063625,-0.044234,0.045907,0.111806,,,
3344,27.866667,-0.036032,0.157892,0.166554,0.059859,0.038416,0.063713,-0.044200,0.045929,0.111811,,,
3345,27.875000,-0.035994,0.157928,0.166575,0.059762,0.038343,0.063733,-0.044152,0.045950,0.111808,,,
3346,27.883333,-0.035943,0.157958,0.166588,0.059660,0.038257,0.063730,-0.044115,0.045985,0.111757,,,
3347,27.891667,-0.035885,0.157996,0.166569,0.059585,0.038165,0.063752,-0.044060,0.046019,0.111692,,,
3348,27.900000,-0.035775,0.158006,0.166700,0.059551,0.038073,0.063828,-0.044016,0.046085,0.111540,,,
3349,27.908333,-0.035722,0.158041,0.166641,0.059554,0.038127,0.063722,-0.043950,0.046112,0.111450,,,
3350,27.916667,-0.035656,0.158066,0.166650,0.059651,0.038173,0.063724,-0.043870,0.046177,0.111338,,,
3351,27.925000,-0.035608,0.158108,0.166616,0.059777,0.038176,0.063825,-0.043780,0.046219,0.111257,,,
3352,27.933333,-0.035548,0.158147,0.166642,0.059837,0.038103,0.063974,-0.043597,0.046211,0.111272,,,
3353,27.941667,-0.035496,0.158223,0.166535,0.059870,0.037949,0.064178,-0.043449,0.046218,0.111266,,,
3354,27.950000,-0.035428,0.158263,0.166496,0.059958,0.037694,0.064562,-0.043314,0.046220,0.111276,,,
3355,27.958333,-0.035365,0.158312,0.166403,0.059972,0.037560,0.064714,-0.043192,0.046257,0.111187,,,
3356,27.966667,-0.035299,0.158368,0.166328,0.059988,0.037414,0.064865,-0.043056,0.046237,0.111219,,,
3357,27.975000,-0.035241,0.158422,0.166261,0.060028,0.037350,0.064953,-0.042972,0.046265,0.111157,,,
3358,27.983333,-0.035203,0.158489,0.166169,0.060072,0.037431,0.064899,-0.042929,0.046293,0.111144,,,
3359,27.991667,-0.035178,0.158526,0.166137,0.060126,0.037518,0.064847,-0.042866,0.046317,0.111133,,,
3360,28.000000,-0.035174,0.158559,0.166086,0.060125,0.037681,0.064640,-0.042800,0.046355,0.111051,,,
3361,28.008333,-0.035172,0.158579,0.166078,0.060165,0.037778,0.064580,-0.042692,0.046327,0.111082,,,
3362,28.016667,-0.035170,0.158608,0.166056,0.060212,0.037834,0.064567,-0.042611,0.046367,0.111007,,,
3363,28.025000,-0.035156,0.158652,0.166042,0.060218,0.037923,0.064495,-0.042514,0.046443,0.110898,,,
3364,28.033333,-0.035158,0.158716,0.165985,0.060203,0.037995,0.064421,-0.042349,0.046502,0.110815,,,
3365,28.041667,-0.035147,0.158765,0.165976,0.060110,0.038048,0.064309,-0.042060,0.046527,0.110731,,,
3366,28.050000,-0.035147,0.158798,0.165957,0.060030,0.038080,0.064223,-0.041777,0.046559,0.110569,,,
3367,28.058333,-0.035147,0.158839,0.165925,0.059951,0.038150,0.064115,-0.041570,0.046619,0.110429,,,
3368,28.066667,-0.035149,0.158897,0.165885,0.059916,0.038194,0.064065,-0.041405,0.046696,0.110276,,,
3369,28.075000,-0.035163,0.158950,0.165837,0.059905,0.038238,0.064034,-0.041258,0.046741,0.110198,,,
3370,28.083333,-0.035168,0.159002,0.165809,0.059913,0.038292,0.064002,-0.041154,0.046836,0.110038,,,
3371,28.091667,-0.035162,0.159050,0.165740,0.059930,0.038376,0.063928,-0.041090,0.046926,0.109865,,,
3372,28.100000,-0.035159,0.159094,0.165725,0.059950,0.038453,0.063868,-0.041038,0.046961,0.109791,,,
3373,28.108333,-0.035156,0.159153,0.165648,0.059988,0.038483,0.063874,-0.041022,0.047047,0.109639,,,
3374,28.116667,-0.035150,0.159221,0.165564,0.060010,0.038519,0.063863,-0.041003,0.047078,0.109614,,,
3375,28.125000,-0.035146,0.159270,0.165510,0.060036,0.038540,0.063866,-0.041048,0.047180,0.109469,,,
3376,28.133333,-0.035146,0.159316,0.165467,0.060011,0.038609,0.063769,-0.041076,0.047247,0.109397,,,
3377,28.141667,-0.035148,0.159382,0.165422,0.060018,0.038675,0.063709,-0.041146,0.047294,0.109406,,,
3378,28.150000,-0.035145,0.159433,0.165395,0.060006,0.038779,0.063602,-0.041295,0.047388,0.109353,,,
3379,28.158333,-0.035140,0.159483,0.165374,0.059979,0.038870,0.063493,-0.041408,0.047467,0.109331,,,
3380,28.166667,-0.035142,0.159543,0.165331,0.059931,0.038919,0.063405,-0.041426,0.047532,0.109265,,,
3381,28.175000,-0.035145,0.159602,0.165265,0.059884,0.039004,0.063308,-0.041400,0.047583,0.109204,,,
3382,28.183333,-0.035153,0.159655,0.165215,0.059864,0.039136,0.063176,-0.041392,0.047637,0.109145,,,
3383,28.191667,-0.035160,0.159699,0.165172,0.059852,0.039227,0.063095,-0.041402,0.047689,0.109084,,,
3384,28.200000,-0.035171,0.159746,0.165107,0.059826,0.039294,0.063006,-0.041403,0.047738,0.109012,,,
3385,28.208333,-0.035175,0.159788,0.165062,0.059765,0.039443,0.062765,-0.041424,0.047827,0.108901,,,
3386,28.216667,-0.035173,0.159856,0.164909,0.059750,0.039492,0.062695,-0.041451,0.047884,0.108806,,,
3387,28.225000,-0.035164,0.159918,0.164851,0.059716,0.039551,0.062626,-0.041496,0.047955,0.108704,,,
3388,28.233333,-0.035162,0.159973,0.164800,0.059679,0.039584,0.062571,-0.041552,0.048046,0.108606,,,
3389,28.241667,-0.035164,0.160023,0.164767,0.059662,0.039611,0.062535,-0.041603,0.048114,0.108531,,,
3390,28.250000,-0.035165,0.160077,0.164720,0.059637,0.039665,0.062463,-0.041618,0.048146,0.108497,,,
3391,28.258333,-0.035172,0.160123,0.164645,0.059618,0.039689,0.062419,-0.041555,0.048184,0.108432,,,
3392,28.266667,-0.035175,0.160149,0.164618,0.059607,0.039696,0.062405,-0.041383,0.048244,0.108224,,,
3393,28.275000,-0.035191,0.160175,0.164554,0.059619,0.039753,0.062357,-0.041146,0.048233,0.108152,,,
3394,28.283333,-0.035201,0.160187,0.164537,0.059671,0.039807,0.062359,-0.040914,0.048159,0.108235,,,
3395,28.291667,-0.035207,0.160207,0.164523,0.059695,0.039873,0.062325,-0.040721,0.048152,0.108193,,,
3396,28.300000,-0.035213,0.160204,0.164537,0.059725,0.039918,0.062306,-0.040551,0.048190,0.107995,,,
3397,28.308333,-0.035220,0.160212,0.164505,0.059762,0.039967,0.062271,-0.040396,0.048166,0.107947,,,
3398,28.316667,-0.035211,0.160218,0.164497,0.059813,0.039988,0.062277,-0.040270,0.048148,0.107931,,,
3399,28.325000,-0.035198,0.160232,0.164488,0.059867,0.040025,0.062268,-0.040181,0.048127,0.107939,,,
3400,28.333333,-0.035189,0.160245,0.164464,0.060033,0.040021,0.062385,-0.040086,0.048122,0.107905,,,
3401,28.341667,-0.035189,0.160242,0.164444,0.060174,0.040005,0.062515,-0.039967,0.048087,0.107918,,,
3402,28.350000,-0.035189,0.160236,0.164430,0.060287,0.039987,0.062604,-0.039849,0.048025,0.107913,,,
