Format Version,1.23,Take Name,Take 2024-04-16 11.53.33 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.53.34.174 AM,Capture Start Frame,356686,Total Frames in Take,7312,Total Exported Frames,7312,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1003,Unlabeled 1003,Unlabeled 1003,Unlabeled 1004,Unlabeled 1004,Unlabeled 1004,Unlabeled 1005,Unlabeled 1005,Unlabeled 1005,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006
,ID,"C38D0","C38D0","C38D0","C3900","C3900","C3900","C3910","C3910","C3910","C3920","C3920","C3920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
6431,53.591667,0.009412,-0.060484,-0.019226,,,,-0.066372,-0.038397,0.019240,-0.049857,-0.037240,0.095866
6432,53.600000,0.009403,-0.060082,-0.019076,,,,-0.066439,-0.037783,0.019251,-0.049913,-0.036551,0.095866
6433,53.608333,0.009297,-0.059696,-0.018959,,,,-0.066468,-0.037226,0.019307,-0.049970,-0.035895,0.095881
6434,53.616667,0.009233,-0.059326,-0.018817,,,,-0.066483,-0.036723,0.019421,-0.049941,-0.035319,0.095927
6435,53.625000,0.009082,-0.059014,-0.018696,,,,-0.066551,-0.036239,0.019559,-0.049972,-0.034755,0.096000
6436,53.633333,0.009007,-0.058647,-0.018559,,,,-0.066589,-0.035800,0.019705,-0.049874,-0.034240,0.096111
6437,53.641667,0.008889,-0.058346,-0.018448,,,,-0.066637,-0.035360,0.019885,-0.049791,-0.033740,0.096244
6438,53.650000,0.008854,-0.057967,-0.018315,,,,-0.066589,-0.034862,0.020079,-0.049731,-0.033305,0.096364
6439,53.658333,0.008801,-0.057642,-0.018194,,,,-0.066567,-0.034412,0.020271,-0.049696,-0.032922,0.096473
6440,53.666667,0.008821,-0.057325,-0.018052,,,,-0.066501,-0.033952,0.020510,-0.049679,-0.032528,0.096600
6441,53.675000,0.008780,-0.057045,-0.017908,,,,-0.066442,-0.033545,0.020762,-0.049637,-0.032219,0.096708
6442,53.683333,0.008720,-0.056808,-0.017792,,,,-0.066555,-0.033181,0.020998,-0.049575,-0.031872,0.096809
6443,53.691667,0.008690,-0.056559,-0.017663,,,,-0.066432,-0.032794,0.021290,-0.049585,-0.031516,0.096897
6444,53.700000,0.008577,-0.056358,-0.017545,,,,-0.066444,-0.032432,0.021546,-0.049499,-0.031181,0.097006
6445,53.708333,0.008483,-0.056154,-0.017435,,,,-0.066403,-0.032051,0.021820,-0.049391,-0.030834,0.097142
6446,53.716667,0.008467,-0.055919,-0.017299,,,,-0.066364,-0.031716,0.022108,-0.049382,-0.030485,0.097234
6447,53.725000,0.008411,-0.055726,-0.017188,,,,-0.066384,-0.031370,0.022391,-0.049304,-0.030158,0.097306
6448,53.733333,0.008442,-0.055505,-0.017074,,,,-0.066349,-0.031010,0.022657,-0.049268,-0.029872,0.097344
6449,53.741667,0.008440,-0.055293,-0.016969,,,,-0.066344,-0.030677,0.022920,-0.049223,-0.029571,0.097395
6450,53.750000,0.008355,-0.055069,-0.016880,,,,-0.066207,-0.030221,0.023227,-0.049239,-0.029280,0.097414
6451,53.758333,0.008272,-0.054863,-0.016802,,,,-0.066300,-0.029921,0.023508,-0.049200,-0.029041,0.097445
6452,53.766667,0.008222,-0.054612,-0.016715,,,,-0.066334,-0.029586,0.023821,-0.049185,-0.028828,0.097470
6453,53.775000,0.008096,-0.054401,-0.016648,,,,-0.066223,-0.029165,0.024124,-0.049153,-0.028628,0.097506
6454,53.783333,0.008007,-0.054164,-0.016580,,,,-0.066229,-0.028885,0.024324,-0.049165,-0.028391,0.097522
6455,53.791667,0.007990,-0.053915,-0.016485,,,,-0.066242,-0.028613,0.024530,-0.049226,-0.028146,0.097511
6456,53.800000,0.007905,-0.053687,-0.016412,,,,-0.066292,-0.028318,0.024725,-0.049336,-0.027941,0.097449
6457,53.808333,0.007800,-0.053459,-0.016365,,,,-0.066390,-0.028087,0.024891,-0.049426,-0.027703,0.097347
6458,53.816667,0.007728,-0.053216,-0.016323,,,,-0.066351,-0.027809,0.025070,-0.049515,-0.027378,0.097226
6459,53.825000,0.007663,-0.053016,-0.016295,,,,-0.066511,-0.027621,0.025177,-0.049602,-0.027093,0.097095
6460,53.833333,0.007513,-0.052876,-0.016284,,,,-0.066517,-0.027348,0.025321,-0.049661,-0.026800,0.096940
6461,53.841667,0.007412,-0.052720,-0.016271,,,,-0.066569,-0.027151,0.025441,-0.049699,-0.026435,0.096796
6462,53.850000,0.007347,-0.052548,-0.016251,,,,-0.066640,-0.026917,0.025579,-0.049777,-0.026212,0.096765
6463,53.858333,0.007287,-0.052300,-0.016207,,,,-0.066688,-0.026576,0.025751,-0.049858,-0.026102,0.096923
6464,53.866667,0.007173,-0.052054,-0.016167,,,,-0.066749,-0.026242,0.025963,-0.049914,-0.025916,0.096959
6465,53.875000,0.007040,-0.051819,-0.016133,,,,-0.066867,-0.026074,0.026068,-0.049956,-0.025736,0.097054
6466,53.883333,0.006977,-0.051629,-0.016081,,,,-0.067102,-0.026012,0.026221,-0.050036,-0.025644,0.097098
6467,53.891667,0.006923,-0.051482,-0.016025,,,,-0.067097,-0.025869,0.026464,-0.050101,-0.025584,0.097124
6468,53.900000,0.006854,-0.051380,-0.015997,,,,-0.067225,-0.025819,0.026628,-0.050150,-0.025575,0.097142
6469,53.908333,0.006747,-0.051299,-0.015976,,,,-0.067392,-0.025820,0.026777,-0.050202,-0.025563,0.097147
6470,53.916667,0.006660,-0.051235,-0.015962,,,,-0.067519,-0.025830,0.026959,-0.050221,-0.025534,0.097163
6471,53.925000,0.006545,-0.051159,-0.015963,,,,-0.067585,-0.025772,0.027136,-0.050269,-0.025523,0.097154
6472,53.933333,0.006424,-0.051077,-0.015961,,,,-0.067725,-0.025769,0.027286,-0.050275,-0.025489,0.097159
6473,53.941667,0.006330,-0.051022,-0.015956,,,,-0.067857,-0.025768,0.027454,-0.050310,-0.025475,0.097164
6474,53.950000,0.006262,-0.050975,-0.015959,,,,-0.067924,-0.025722,0.027610,-0.050322,-0.025480,0.097169
6475,53.958333,0.006209,-0.050930,-0.015957,,,,-0.067884,-0.025632,0.027745,-0.050325,-0.025494,0.097162
6476,53.966667,0.006119,-0.050895,-0.015972,,,,-0.067969,-0.025604,0.027799,-0.050325,-0.025510,0.097153
6477,53.975000,0.006071,-0.050834,-0.015982,,,,-0.068039,-0.025561,0.027837,-0.050303,-0.025530,0.097145
6478,53.983333,0.005979,-0.050793,-0.016007,,,,-0.068098,-0.025519,0.027871,-0.050322,-0.025574,0.097116
6479,53.991667,0.005943,-0.050755,-0.016025,,,,-0.068161,-0.025485,0.027889,-0.050302,-0.025587,0.097103
6480,54.000000,0.005943,-0.050719,-0.016038,,,,-0.068151,-0.025415,0.027903,-0.050273,-0.025618,0.097106
6481,54.008333,0.005933,-0.050676,-0.016053,,,,-0.068169,-0.025359,0.027881,-0.050235,-0.025645,0.097105
6482,54.016667,0.005943,-0.050639,-0.016069,,,,-0.068184,-0.025293,0.027840,-0.050197,-0.025688,0.097094
6483,54.025000,0.005951,-0.050603,-0.016086,,,,-0.068150,-0.025214,0.027788,-0.050142,-0.025704,0.097087
6484,54.033333,0.005984,-0.050547,-0.016102,,,,-0.068138,-0.025147,0.027685,-0.050092,-0.025723,0.097088
6485,54.041667,0.006005,-0.050510,-0.016120,,,,-0.068086,-0.025055,0.027576,-0.050025,-0.025725,0.097069
6486,54.050000,0.006063,-0.050473,-0.016127,,,,-0.067967,-0.024919,0.027483,-0.049893,-0.025761,0.097025
6487,54.058333,0.006126,-0.050454,-0.016128,,,,-0.067882,-0.024833,0.027395,-0.049749,-0.025811,0.096978
6488,54.066667,0.006178,-0.050461,-0.016115,,,,-0.067797,-0.024788,0.027348,-0.049534,-0.025838,0.096952
6489,54.075000,0.006257,-0.050478,-0.016086,,,,-0.067702,-0.024779,0.027309,-0.049353,-0.025876,0.096914
6490,54.083333,0.006310,-0.050502,-0.016056,,,,-0.067598,-0.024773,0.027298,-0.049144,-0.025892,0.096882
6491,54.091667,0.006407,-0.050526,-0.016024,,,,-0.067482,-0.024773,0.027296,-0.048966,-0.025903,0.096830
6492,54.100000,0.006526,-0.050537,-0.015973,,,,-0.067397,-0.024781,0.027301,-0.048730,-0.025889,0.096808
6493,54.108333,0.006581,-0.050576,-0.015946,,,,-0.067304,-0.024800,0.027311,-0.048527,-0.025882,0.096778
6494,54.116667,0.006634,-0.050635,-0.015934,,,,-0.067215,-0.024846,0.027322,-0.048261,-0.025863,0.096753
6495,54.125000,0.006699,-0.050717,-0.015938,,,,-0.067137,-0.024926,0.027330,-0.047996,-0.025863,0.096730
6496,54.133333,0.006729,-0.050804,-0.015951,,,,-0.067005,-0.024996,0.027348,-0.047671,-0.025850,0.096739
6497,54.141667,0.006771,-0.050867,-0.015966,,,,-0.066902,-0.025037,0.027353,-0.047435,-0.025866,0.096706
6498,54.150000,0.006809,-0.050901,-0.015979,,,,-0.066800,-0.025051,0.027364,-0.047197,-0.025846,0.096689
6499,54.158333,0.006844,-0.050912,-0.015986,,,,-0.066676,-0.025039,0.027361,-0.047012,-0.025831,0.096657
6500,54.166667,0.006884,-0.050918,-0.015997,,,,-0.066594,-0.025014,0.027335,-0.046834,-0.025813,0.096636
6501,54.175000,0.006923,-0.050924,-0.016010,,,,-0.066472,-0.024955,0.027283,-0.046649,-0.025783,0.096624
6502,54.183333,0.006985,-0.050908,-0.016024,,,,-0.066387,-0.024895,0.027212,-0.046502,-0.025765,0.096603
6503,54.191667,0.007002,-0.050882,-0.016056,,,,-0.066286,-0.024809,0.027140,-0.046372,-0.025761,0.096584
6504,54.200000,0.007029,-0.050850,-0.016086,,,,-0.066212,-0.024727,0.027080,-0.046254,-0.025771,0.096559
6505,54.208333,0.007051,-0.050804,-0.016122,,,,-0.066152,-0.024647,0.027018,-0.046151,-0.025768,0.096530
6506,54.216667,0.007108,-0.050744,-0.016158,,,,-0.066106,-0.024561,0.026961,-0.046061,-0.025773,0.096500
6507,54.225000,0.007121,-0.050686,-0.016194,,,,-0.066125,-0.024472,0.026882,-0.045990,-0.025778,0.096483
6508,54.233333,0.007148,-0.050620,-0.016232,,,,-0.066106,-0.024366,0.026817,-0.045938,-0.025791,0.096460
6509,54.241667,0.007179,-0.050547,-0.016276,,,,-0.066044,-0.024233,0.026755,-0.045898,-0.025791,0.096453
6510,54.250000,0.007173,-0.050459,-0.016323,,,,-0.065965,-0.024072,0.026711,-0.045825,-0.025764,0.096447
6511,54.258333,0.007184,-0.050393,-0.016376,,,,-0.065926,-0.023957,0.026664,-0.045720,-0.025713,0.096450
6512,54.266667,0.007181,-0.050325,-0.016433,,,,-0.065873,-0.023841,0.026621,-0.045623,-0.025667,0.096442
6513,54.275000,0.007202,-0.050265,-0.016491,,,,-0.065815,-0.023721,0.026584,-0.045482,-0.025614,0.096441
6514,54.283333,0.007205,-0.050216,-0.016548,,,,-0.065776,-0.023623,0.026546,-0.045391,-0.025564,0.096411
6515,54.291667,0.007240,-0.050175,-0.016602,,,,-0.065691,-0.023502,0.026511,-0.045235,-0.025500,0.096412
6516,54.300000,0.007258,-0.050140,-0.016653,,,,-0.065614,-0.023384,0.026463,-0.045102,-0.025421,0.096398
6517,54.308333,0.007305,-0.050085,-0.016690,,,,-0.065586,-0.023244,0.026384,-0.044893,-0.025304,0.096408
6518,54.316667,0.007339,-0.050030,-0.016720,,,,-0.065465,-0.023033,0.026316,-0.044683,-0.025174,0.096408
6519,54.325000,0.007389,-0.049974,-0.016738,,,,-0.065260,-0.022803,0.026260,-0.044430,-0.025022,0.096416
6520,54.333333,0.007447,-0.049926,-0.016752,,,,-0.065087,-0.022618,0.026217,-0.044205,-0.024899,0.096394
6521,54.341667,0.007546,-0.049865,-0.016754,,,,-0.064901,-0.022456,0.026176,-0.044008,-0.024811,0.096377
6522,54.350000,0.007657,-0.049809,-0.016744,,,,-0.064741,-0.022315,0.026145,-0.043789,-0.024704,0.096370
6523,54.358333,0.007754,-0.049763,-0.016743,,,,-0.064540,-0.022168,0.026127,-0.043551,-0.024594,0.096365
6524,54.366667,0.007926,-0.049702,-0.016743,,,,-0.064424,-0.022050,0.026093,-0.043246,-0.024442,0.096371
6525,54.375000,0.008093,-0.049609,-0.016739,,,,-0.064227,-0.021882,0.026062,-0.042904,-0.024259,0.096391
6526,54.383333,0.008211,-0.049546,-0.016736,,,,-0.064017,-0.021705,0.026026,-0.042553,-0.024064,0.096414
6527,54.391667,0.008358,-0.049467,-0.016738,,,,-0.063784,-0.021533,0.026002,-0.042250,-0.023906,0.096430
6528,54.400000,0.008494,-0.049383,-0.016738,,,,-0.063610,-0.021405,0.025963,-0.042001,-0.023771,0.096425
6529,54.408333,0.008666,-0.049271,-0.016741,,,,-0.063463,-0.021298,0.025917,-0.041746,-0.023640,0.096416
6530,54.416667,0.008804,-0.049145,-0.016740,,,,-0.063355,-0.021181,0.025857,-0.041491,-0.023526,0.096404
6531,54.425000,0.008982,-0.048999,-0.016739,,,,-0.063229,-0.021013,0.025781,-0.041209,-0.023389,0.096397
6532,54.433333,0.009054,-0.048871,-0.016747,,,,-0.063085,-0.020795,0.025695,-0.040890,-0.023230,0.096393
6533,54.441667,0.009170,-0.048719,-0.016753,,,,-0.062846,-0.020561,0.025622,-0.040623,-0.023085,0.096390
6534,54.450000,0.009310,-0.048567,-0.016763,,,,-0.062657,-0.020339,0.025545,-0.040404,-0.022942,0.096373
6535,54.458333,0.009462,-0.048427,-0.016764,,,,-0.062441,-0.020092,0.025487,-0.040153,-0.022773,0.096368
6536,54.466667,0.009584,-0.048298,-0.016775,,,,-0.062337,-0.019878,0.025422,-0.039983,-0.022618,0.096328
6537,54.475000,0.009679,-0.048190,-0.016785,,,,-0.062250,-0.019671,0.025382,-0.039761,-0.022422,0.096326
6538,54.483333,0.009756,-0.048081,-0.016800,,,,-0.062156,-0.019438,0.025332,-0.039564,-0.022251,0.096345
6539,54.491667,0.009825,-0.047974,-0.016807,,,,-0.061990,-0.019184,0.025336,-0.039341,-0.022062,0.096371
6540,54.500000,0.009884,-0.047870,-0.016810,,,,-0.061814,-0.018965,0.025351,-0.039145,-0.021873,0.096401
6541,54.508333,0.009961,-0.047747,-0.016801,,,,-0.061725,-0.018771,0.025358,-0.039011,-0.021721,0.096429
6542,54.516667,0.010016,-0.047607,-0.016793,,,,-0.061681,-0.018632,0.025362,-0.038900,-0.021596,0.096456
6543,54.525000,0.009995,-0.047482,-0.016784,,,,-0.061617,-0.018499,0.025405,-0.038794,-0.021504,0.096504
6544,54.533333,0.010013,-0.047356,-0.016767,,,,-0.061696,-0.018443,0.025414,-0.038720,-0.021454,0.096528
6545,54.541667,0.009995,-0.047219,-0.016748,,,,-0.061735,-0.018365,0.025446,-0.038622,-0.021408,0.096548
6546,54.550000,0.010029,-0.047047,-0.016724,,,,-0.061848,-0.018287,0.025490,-0.038540,-0.021397,0.096569
6547,54.558333,0.010018,-0.046843,-0.016690,,,,-0.061905,-0.018159,0.025580,-0.038490,-0.021397,0.096573
6548,54.566667,0.009991,-0.046579,-0.016649,,,,-0.061916,-0.017991,0.025698,-0.038499,-0.021411,0.096553
6549,54.575000,0.009982,-0.046340,-0.016605,,,,-0.062093,-0.017880,0.025777,-0.038496,-0.021420,0.096550
6550,54.583333,0.009881,-0.046130,-0.016575,,,,-0.062167,-0.017739,0.025849,-0.038508,-0.021414,0.096552
6551,54.591667,0.009830,-0.045888,-0.016539,,,,-0.062182,-0.017570,0.025955,-0.038511,-0.021405,0.096553
6552,54.600000,0.009822,-0.045618,-0.016486,,,,-0.062194,-0.017388,0.026047,-0.038528,-0.021395,0.096549
6553,54.608333,0.009714,-0.045406,-0.016455,,,,-0.062351,-0.017259,0.026107,-0.038549,-0.021395,0.096533
6554,54.616667,0.009659,-0.045198,-0.016411,,,,-0.062437,-0.017152,0.026189,-0.038536,-0.021383,0.096524
6555,54.625000,0.009648,-0.044920,-0.016338,,,,-0.062467,-0.017020,0.026312,-0.038547,-0.021377,0.096502
6556,54.633333,0.009563,-0.044596,-0.016270,,,,-0.062531,-0.016926,0.026436,-0.038551,-0.021364,0.096474
6557,54.641667,0.009531,-0.044291,-0.016185,,,,-0.062820,-0.016935,0.026514,-0.038578,-0.021366,0.096430
6558,54.650000,0.009615,-0.043900,-0.016055,,,,-0.062994,-0.016882,0.026615,-0.038603,-0.021365,0.096378
6559,54.658333,0.009477,-0.043501,-0.015947,,,,-0.062995,-0.016742,0.026747,-0.038654,-0.021368,0.096324
6560,54.666667,0.009504,-0.043107,-0.015817,,,,-0.063079,-0.016638,0.026836,-0.038676,-0.021373,0.096279
6561,54.675000,0.009407,-0.042689,-0.015693,,,,-0.063126,-0.016563,0.026932,-0.038710,-0.021389,0.096234
6562,54.683333,0.009463,-0.042274,-0.015550,,,,-0.063201,-0.016527,0.027039,-0.038734,-0.021410,0.096198
6563,54.691667,0.009296,-0.041921,-0.015425,,,,-0.063211,-0.016465,0.027195,-0.038753,-0.021432,0.096185
6564,54.700000,0.009306,-0.041478,-0.015260,,,,-0.063278,-0.016420,0.027374,-0.038781,-0.021464,0.096205
6565,54.708333,0.009302,-0.041101,-0.015091,,,,-0.063482,-0.016444,0.027522,-0.038804,-0.021488,0.096237
6566,54.716667,0.009380,-0.040614,-0.014900,,,,-0.063523,-0.016396,0.027688,-0.038815,-0.021494,0.096257
6567,54.725000,0.009401,-0.040160,-0.014722,,,,-0.063534,-0.016317,0.027895,-0.038819,-0.021489,0.096286
6568,54.733333,0.009395,-0.039699,-0.014541,,,,-0.063565,-0.016258,0.028132,-0.038852,-0.021501,0.096299
6569,54.741667,0.009428,-0.039214,-0.014348,,,,-0.063717,-0.016269,0.028343,-0.038882,-0.021519,0.096298
6570,54.750000,0.009384,-0.038792,-0.014118,,,,-0.063746,-0.016266,0.028521,-0.038915,-0.021531,0.096279
6571,54.758333,0.009517,-0.038307,-0.013859,,,,-0.063689,-0.016206,0.028722,-0.038955,-0.021555,0.096254
6572,54.766667,0.009571,-0.037875,-0.013577,,,,-0.063681,-0.016207,0.028904,-0.038981,-0.021563,0.096209
6573,54.775000,0.009637,-0.037422,-0.013306,,,,-0.063747,-0.016244,0.029053,-0.039008,-0.021565,0.096167
6574,54.783333,0.009867,-0.036940,-0.013005,,,,-0.063816,-0.016289,0.029234,-0.039030,-0.021557,0.096123
6575,54.791667,0.009941,-0.036491,-0.012721,,,,-0.063851,-0.016332,0.029393,-0.039045,-0.021555,0.096083
6576,54.800000,0.010081,-0.035994,-0.012435,,,,-0.063823,-0.016337,0.029542,-0.039057,-0.021568,0.096050
6577,54.808333,0.010108,-0.035536,-0.012170,,,,-0.063751,-0.016335,0.029715,-0.039080,-0.021593,0.095960
6578,54.816667,0.010251,-0.035027,-0.011901,,,,-0.063728,-0.016365,0.029834,-0.039050,-0.021601,0.095857
6579,54.825000,0.010443,-0.034544,-0.011652,,,,-0.063688,-0.016398,0.029934,-0.039032,-0.021653,0.095767
6580,54.833333,0.010455,-0.034123,-0.011451,,,,-0.063727,-0.016484,0.030029,-0.039006,-0.021792,0.095703
6581,54.841667,0.010629,-0.033685,-0.011239,,,,-0.063697,-0.016588,0.030156,-0.039026,-0.022024,0.095673
6582,54.850000,0.010692,-0.033313,-0.011031,,,,-0.063719,-0.016730,0.030251,-0.038991,-0.022310,0.095677
6583,54.858333,0.010755,-0.032969,-0.010854,,,,-0.063743,-0.016844,0.030368,-0.039007,-0.022596,0.095671
6584,54.866667,0.010799,-0.032672,-0.010691,,,,-0.063690,-0.017017,0.030531,-0.038931,-0.022897,0.095671
6585,54.875000,0.010796,-0.032442,-0.010544,,,,-0.063707,-0.017326,0.030632,-0.038791,-0.023192,0.095636
6586,54.883333,0.010852,-0.032301,-0.010434,,,,-0.063793,-0.017797,0.030704,-0.038662,-0.023499,0.095537
6587,54.891667,0.010917,-0.032256,-0.010347,,,,-0.063921,-0.018457,0.030762,-0.038550,-0.023968,0.095392
6588,54.900000,0.010936,-0.032268,-0.010289,,,,-0.063964,-0.019114,0.030796,-0.038465,-0.024628,0.095296
6589,54.908333,0.010951,-0.032234,-0.010242,,,,-0.063899,-0.019833,0.030943,-0.038444,-0.025464,0.095225
6590,54.916667,0.011012,-0.032170,-0.010189,,,,-0.063950,-0.020743,0.030982,-0.038396,-0.026389,0.095162
6591,54.925000,0.011119,-0.032119,-0.010111,,,,-0.064034,-0.021713,0.031031,-0.038385,-0.027392,0.095066
6592,54.933333,0.011206,-0.032113,-0.010020,,,,-0.064156,-0.022702,0.031102,-0.038367,-0.028422,0.095002
6593,54.941667,0.011224,-0.032150,-0.009908,,,,-0.064077,-0.023549,0.031219,-0.038347,-0.029488,0.094958
6594,54.950000,0.011265,-0.032195,-0.009797,,,,-0.064088,-0.024420,0.031311,-0.038302,-0.030516,0.094921
6595,54.958333,0.011279,-0.032298,-0.009680,,,,-0.064277,-0.025329,0.031364,-0.038256,-0.031509,0.094870
6596,54.966667,0.011233,-0.032462,-0.009567,,,,-0.064145,-0.026049,0.031512,-0.038210,-0.032485,0.094812
6597,54.975000,0.011186,-0.032628,-0.009445,,,,-0.064047,-0.026689,0.031653,-0.038169,-0.033426,0.094772
6598,54.983333,0.011213,-0.032791,-0.009345,,,,-0.063962,-0.027176,0.031773,-0.038065,-0.034267,0.094763
6599,54.991667,0.011289,-0.032944,-0.009250,,,,-0.063930,-0.027664,0.031873,-0.037912,-0.035023,0.094787
6600,55.000000,0.011320,-0.033099,-0.009144,,,,-0.063836,-0.027929,0.032013,-0.037838,-0.035735,0.094767
6601,55.008333,0.011432,-0.033243,-0.009026,,,,-0.063660,-0.028199,0.032102,-0.037715,-0.036233,0.094731
6602,55.016667,0.011537,-0.033432,-0.008910,,,,-0.063484,-0.028502,0.032073,-0.037604,-0.036592,0.094639
6603,55.025000,0.011605,-0.033665,-0.008826,,,,-0.063416,-0.028841,0.031972,-0.037467,-0.036774,0.094526
6604,55.033333,0.011689,-0.033894,-0.008766,,,,-0.063230,-0.029241,0.031875,-0.037306,-0.036896,0.094411
6605,55.041667,0.011794,-0.034057,-0.008715,,,,-0.063148,-0.029576,0.031816,-0.037033,-0.036966,0.094344
6606,55.050000,0.011858,-0.034135,-0.008676,,,,-0.062924,-0.029768,0.031801,-0.036772,-0.037003,0.094320
6607,55.058333,0.011963,-0.034093,-0.008632,,,,-0.062784,-0.029961,0.031735,-0.036660,-0.037128,0.094206
6608,55.066667,0.012038,-0.033976,-0.008623,,,,-0.062713,-0.030074,0.031674,-0.036557,-0.037333,0.094100
6609,55.075000,0.012158,-0.033799,-0.008635,,,,-0.062557,-0.030096,0.031648,-0.036444,-0.037563,0.093989
6610,55.083333,0.012220,-0.033698,-0.008676,,,,-0.062423,-0.030128,0.031629,-0.036269,-0.037863,0.093887
6611,55.091667,0.012279,-0.033700,-0.008730,,,,-0.062226,-0.030212,0.031633,-0.036069,-0.038268,0.093809
6612,55.100000,0.012364,-0.033810,-0.008784,,,,-0.062131,-0.030456,0.031601,-0.035942,-0.038728,0.093678
6613,55.108333,0.012422,-0.034059,-0.008833,,,,-0.062057,-0.030937,0.031557,-0.035715,-0.039234,0.093591
6614,55.116667,0.012463,-0.034421,-0.008881,,,,-0.061982,-0.031612,0.031484,-0.035525,-0.039879,0.093445
6615,55.125000,0.012583,-0.034872,-0.008929,,,,-0.061931,-0.032534,0.031401,-0.035440,-0.040632,0.093344
6616,55.133333,0.012612,-0.035362,-0.008976,,,,-0.061894,-0.033588,0.031324,-0.035338,-0.041413,0.093261
6617,55.141667,0.012717,-0.035891,-0.009018,,,,-0.061870,-0.034676,0.031249,-0.035208,-0.042167,0.093187
6618,55.150000,0.012747,-0.036372,-0.009051,,,,-0.061798,-0.035709,0.031214,-0.034973,-0.042825,0.093176
6619,55.158333,0.012831,-0.036830,-0.009077,,,,-0.061754,-0.036732,0.031213,-0.034888,-0.043584,0.093127
6620,55.166667,0.012894,-0.037168,-0.009066,,,,-0.061664,-0.037723,0.031194,-0.034741,-0.044385,0.093083
6621,55.175000,0.012937,-0.037525,-0.009063,,,,-0.061544,-0.038648,0.031163,-0.034541,-0.045215,0.093029
6622,55.183333,0.013070,-0.037850,-0.009053,,,,-0.061447,-0.039525,0.031112,-0.034395,-0.046116,0.092961
6623,55.191667,0.013177,-0.038177,-0.009044,,,,-0.061393,-0.040392,0.031050,-0.034233,-0.047077,0.092899
6624,55.200000,0.013270,-0.038605,-0.009068,,,,-0.061233,-0.041258,0.031001,-0.034067,-0.048063,0.092814
6625,55.208333,0.013428,-0.039005,-0.009090,,,,-0.061117,-0.042133,0.030955,-0.033883,-0.048991,0.092739
6626,55.216667,0.013462,-0.039559,-0.009163,,,,-0.060953,-0.043047,0.030921,-0.033684,-0.049945,0.092666
6627,55.225000,0.013470,-0.040070,-0.009252,,,,-0.060847,-0.043991,0.030867,-0.033476,-0.050875,0.092594
6628,55.233333,0.013558,-0.040608,-0.009330,,,,-0.060685,-0.044931,0.030820,-0.033261,-0.051787,0.092525
6629,55.241667,0.013642,-0.041034,-0.009410,,,,-0.060555,-0.045884,0.030750,-0.033024,-0.052670,0.092465
6630,55.250000,0.013765,-0.041523,-0.009472,,,,-0.060375,-0.046848,0.030667,-0.032775,-0.053535,0.092396
6631,55.258333,0.013907,-0.041917,-0.009525,,,,-0.060139,-0.047749,0.030580,-0.032582,-0.054380,0.092280
6632,55.266667,0.014039,-0.042373,-0.009588,,,,-0.059981,-0.048641,0.030482,-0.032411,-0.055205,0.092167
6633,55.275000,0.014164,-0.042764,-0.009646,,,,-0.059826,-0.049492,0.030373,-0.032242,-0.055991,0.092070
6634,55.283333,0.014246,-0.043127,-0.009708,,,,-0.059674,-0.050306,0.030262,-0.032122,-0.056766,0.091950
6635,55.291667,0.014352,-0.043514,-0.009773,,,,-0.059529,-0.051074,0.030159,-0.032016,-0.057508,0.091834
6636,55.300000,0.014476,-0.043757,-0.009824,,,,-0.059289,-0.051718,0.030093,-0.031835,-0.058135,0.091757
6637,55.308333,0.014562,-0.044031,-0.009892,,,,-0.059214,-0.052356,0.029978,-0.031695,-0.058773,0.091635
6638,55.316667,0.014638,-0.044303,-0.009966,,,,-0.059070,-0.052915,0.029887,-0.031629,-0.059368,0.091506
6639,55.325000,0.014742,-0.044524,-0.010001,,,,-0.059062,-0.053475,0.029710,-0.031504,-0.059850,0.091438
6640,55.333333,0.014853,-0.044675,-0.010032,,,,-0.059003,-0.053921,0.029591,-0.031471,-0.060308,0.091345
6641,55.341667,0.014976,-0.044816,-0.010071,,,,-0.058904,-0.054277,0.029494,-0.031434,-0.060681,0.091282
6642,55.350000,0.015025,-0.044889,-0.010086,,,,-0.058882,-0.054595,0.029386,-0.031518,-0.061037,0.091197
6643,55.358333,0.015027,-0.044895,-0.010088,,,,-0.058889,-0.054810,0.029290,-0.031583,-0.061359,0.091128
6644,55.366667,0.015026,-0.044854,-0.010091,,,,-0.058888,-0.054960,0.029198,-0.031585,-0.061603,0.091079
6645,55.375000,0.014990,-0.044788,-0.010105,,,,-0.058948,-0.055062,0.029114,-0.031667,-0.061802,0.090989
6646,55.383333,0.014890,-0.044726,-0.010129,,,,-0.059055,-0.055171,0.029026,-0.031719,-0.061978,0.090923
6647,55.391667,0.014782,-0.044669,-0.010158,,,,-0.059117,-0.055219,0.028953,-0.031813,-0.062144,0.090846
6648,55.400000,0.014732,-0.044591,-0.010192,,,,-0.059273,-0.055268,0.028814,-0.031893,-0.062307,0.090760
