Format Version,1.23,Take Name,Take 2024-04-16 11.47.16 AM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.47.16.236 AM,Capture Start Frame,311328,Total Frames in Take,6967,Total Exported Frames,6967,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1245,Unlabeled 1245,Unlabeled 1245,Unlabeled 1246,Unlabeled 1246,Unlabeled 1246,Unlabeled 1247,Unlabeled 1247,Unlabeled 1247,Unlabeled 1248,Unlabeled 1248,Unlabeled 1248,Unlabeled 1249,Unlabeled 1249,Unlabeled 1249
,ID,"D0880","D0880","D0880","D08E0","D08E0","D08E0","D0900","D0900","D0900","D0910","D0910","D0910","D0920","D0920","D0920"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
5765,48.041667,,,,-0.038106,-0.029008,0.072569,-0.054634,-0.022784,0.005473,,,,0.016004,-0.055985,-0.029680
5766,48.050000,,,,-0.037912,-0.027838,0.072813,-0.054566,-0.021655,0.005707,,,,0.016058,-0.054975,-0.029481
5767,48.058333,,,,-0.037737,-0.027130,0.073022,-0.054339,-0.020615,0.005958,,,,0.016201,-0.053910,-0.029280
5768,48.066667,,,,-0.037591,-0.026115,0.073300,-0.054294,-0.019848,0.006237,,,,0.016319,-0.053042,-0.029160
5769,48.075000,,,,-0.037632,-0.026059,0.073763,-0.054181,-0.018958,0.006201,,,,0.016371,-0.052097,-0.029017
5770,48.083333,,,,-0.037723,-0.025885,0.074052,-0.054358,-0.018766,0.006354,,,,0.016387,-0.051485,-0.028954
5771,48.091667,,,,-0.037740,-0.025851,0.074375,-0.054455,-0.018692,0.006460,,,,0.016379,-0.051189,-0.028904
5772,48.100000,,,,-0.037780,-0.025881,0.074519,-0.054476,-0.018683,0.006505,,,,0.016425,-0.051016,-0.028884
5773,48.108333,,,,-0.037769,-0.025877,0.074570,-0.054468,-0.018637,0.006485,,,,0.016470,-0.050962,-0.028883
5774,48.116667,,,,-0.037778,-0.025932,0.074586,-0.054438,-0.018605,0.006436,,,,0.016530,-0.051002,-0.028891
5775,48.125000,,,,-0.037793,-0.025856,0.074600,-0.054440,-0.018520,0.006369,,,,0.016514,-0.051013,-0.028939
5776,48.133333,,,,-0.037815,-0.025891,0.074614,-0.054409,-0.018535,0.006319,,,,0.016565,-0.051122,-0.029010
5777,48.141667,,,,-0.037831,-0.025880,0.074658,-0.054396,-0.018518,0.006272,,,,0.016521,-0.051235,-0.029088
5778,48.150000,,,,-0.037886,-0.025894,0.074703,-0.054378,-0.018521,0.006217,,,,0.016503,-0.051377,-0.029170
5779,48.158333,,,,-0.037930,-0.025897,0.074764,-0.054332,-0.018516,0.006163,,,,0.016509,-0.051515,-0.029261
5780,48.166667,,,,-0.038025,-0.025874,0.074857,-0.054358,-0.018531,0.006107,,,,0.016559,-0.051618,-0.029351
5781,48.175000,,,,-0.038090,-0.025864,0.074981,-0.054300,-0.018536,0.006063,,,,0.016583,-0.051764,-0.029466
5782,48.183333,,,,-0.038049,-0.025799,0.075169,-0.054289,-0.018549,0.006014,,,,0.016581,-0.051888,-0.029582
5783,48.191667,,,,-0.038082,-0.025797,0.075323,-0.054273,-0.018596,0.005972,,,,0.016623,-0.052042,-0.029700
5784,48.200000,,,,-0.038075,-0.025778,0.075518,-0.054236,-0.018665,0.005909,,,,0.016737,-0.052161,-0.029822
5785,48.208333,,,,-0.038128,-0.025809,0.075685,-0.054170,-0.018756,0.005827,,,,0.016801,-0.052320,-0.029971
5786,48.216667,,,,-0.038097,-0.025822,0.075854,-0.054127,-0.018898,0.005730,,,,0.017015,-0.052463,-0.030135
5787,48.225000,,,,-0.038000,-0.025800,0.076016,-0.053986,-0.019064,0.005634,,,,0.017192,-0.052646,-0.030334
5788,48.233333,,,,-0.037914,-0.025786,0.076138,-0.053759,-0.019209,0.005494,,,,0.017371,-0.052852,-0.030542
5789,48.241667,,,,-0.037816,-0.025790,0.076249,-0.053433,-0.019346,0.005347,,,,0.017574,-0.053069,-0.030760
5790,48.250000,,,,-0.037709,-0.025826,0.076343,-0.053221,-0.019632,0.005155,,,,0.017993,-0.053275,-0.030998
5791,48.258333,,,,-0.037533,-0.025904,0.076466,-0.052960,-0.019960,0.004895,,,,0.018309,-0.053587,-0.031250
5792,48.266667,,,,-0.037354,-0.025858,0.076606,-0.052506,-0.020281,0.004634,,,,0.018649,-0.053941,-0.031518
5793,48.275000,,,,-0.036982,-0.025707,0.076812,-0.052048,-0.020545,0.004294,,,,0.019220,-0.054256,-0.031801
5794,48.283333,,,,-0.036435,-0.025508,0.077067,-0.051476,-0.020785,0.003779,,,,0.019736,-0.054608,-0.032088
5795,48.291667,,,,-0.035791,-0.025503,0.077501,-0.050924,-0.021049,0.003075,,,,0.020407,-0.054961,-0.032421
5796,48.300000,,,,-0.035085,-0.025692,0.078024,-0.050196,-0.021404,0.002287,,,,0.021132,-0.055299,-0.032739
5797,48.308333,,,,-0.034302,-0.026057,0.078415,-0.049400,-0.021901,0.001527,,,,0.022038,-0.055674,-0.033086
5798,48.316667,,,,-0.033376,-0.026496,0.078635,-0.048546,-0.022555,0.000787,,,,0.022948,-0.056106,-0.033444
5799,48.325000,,,,-0.032388,-0.027029,0.078669,-0.047600,-0.023340,0.000112,,,,0.023998,-0.056528,-0.033791
5800,48.333333,,,,-0.031334,-0.027653,0.078577,-0.046725,-0.024333,-0.000540,,,,0.025149,-0.056965,-0.034167
5801,48.341667,,,,-0.030157,-0.028310,0.078386,-0.045740,-0.025378,-0.001157,,,,0.026377,-0.057427,-0.034589
5802,48.350000,,,,-0.028935,-0.029079,0.078113,-0.044677,-0.026480,-0.001764,,,,0.027727,-0.057939,-0.035012
5803,48.358333,,,,-0.027493,-0.029819,0.077836,-0.043420,-0.027538,-0.002329,,,,0.028995,-0.058514,-0.035497
5804,48.366667,,,,-0.026154,-0.030626,0.077392,-0.042094,-0.028631,-0.002887,,,,0.030517,-0.059084,-0.036000
5805,48.375000,,,,-0.024547,-0.031465,0.076938,-0.040704,-0.029771,-0.003452,,,,0.032042,-0.059758,-0.036557
5806,48.383333,,,,-0.022945,-0.032265,0.076400,-0.039124,-0.030864,-0.003991,,,,0.033811,-0.060381,-0.037131
5807,48.391667,,,,-0.021292,-0.033142,0.075764,-0.037485,-0.031985,-0.004568,,,,0.035578,-0.061084,-0.037795
5808,48.400000,,,,-0.019484,-0.033910,0.075051,-0.035760,-0.033084,-0.005149,,,,0.037530,-0.061801,-0.038454
5809,48.408333,,,,-0.017608,-0.034712,0.074329,-0.033816,-0.034100,-0.005670,,,,0.039419,-0.062561,-0.039163
5810,48.416667,,,,-0.015522,-0.035444,0.073579,-0.031862,-0.035156,-0.006181,,,,0.041459,-0.063375,-0.039917
5811,48.425000,,,,-0.013516,-0.036213,0.072822,-0.029850,-0.036200,-0.006655,,,,0.043725,-0.064164,-0.040641
5812,48.433333,,,,-0.011291,-0.036990,0.072130,-0.027769,-0.037228,-0.007135,,,,0.045923,-0.065003,-0.041372
5813,48.441667,,,,-0.008949,-0.037729,0.071459,-0.025484,-0.038136,-0.007573,,,,0.048188,-0.065816,-0.042124
5814,48.450000,,,,-0.006544,-0.038457,0.070793,-0.023201,-0.039006,-0.007981,,,,0.050645,-0.066542,-0.042829
5815,48.458333,,,,-0.003883,-0.039099,0.070178,-0.020739,-0.039778,-0.008313,,,,0.053090,-0.067265,-0.043544
5816,48.466667,,,,-0.001203,-0.039786,0.069537,-0.018183,-0.040502,-0.008592,,,,0.055656,-0.067955,-0.044251
5817,48.475000,,,,0.001486,-0.040497,0.068887,-0.015570,-0.041208,-0.008865,,,,0.058340,-0.068668,-0.044959
5818,48.483333,,,,0.004371,-0.041196,0.068278,-0.012851,-0.041930,-0.009162,,,,0.061048,-0.069362,-0.045666
5819,48.491667,,,,0.007389,-0.041891,0.067706,-0.010007,-0.042641,-0.009532,,,,0.063836,-0.070087,-0.046351
5820,48.500000,,,,0.010413,-0.042597,0.067164,-0.007120,-0.043360,-0.009943,,,,0.066820,-0.070741,-0.047037
5821,48.508333,,,,0.013515,-0.043265,0.066628,-0.004145,-0.044072,-0.010345,,,,0.069736,-0.071411,-0.047689
5822,48.516667,,,,0.016616,-0.043906,0.066104,-0.001126,-0.044742,-0.010681,,,,0.072766,-0.072041,-0.048294
5823,48.525000,,,,0.019786,-0.044522,0.065588,0.001979,-0.045409,-0.010931,,,,0.075921,-0.072651,-0.048890
5824,48.533333,,,,0.023021,-0.045124,0.065127,0.005140,-0.046103,-0.011117,,,,0.079036,-0.073285,-0.049423
5825,48.541667,,,,0.026391,-0.045693,0.064781,0.008347,-0.046825,-0.011239,,,,0.082208,-0.073943,-0.049904
5826,48.550000,,,,0.029777,-0.046321,0.064460,0.011593,-0.047530,-0.011302,,,,0.085417,-0.074610,-0.050344
5827,48.558333,,,,0.033325,-0.046863,0.064203,0.014849,-0.048245,-0.011315,,,,0.088691,-0.075199,-0.050728
5828,48.566667,,,,0.036917,-0.047369,0.063995,0.018184,-0.048938,-0.011255,,,,0.091974,-0.075782,-0.051102
5829,48.575000,,,,0.040657,-0.047862,0.063849,0.021593,-0.049596,-0.011127,,,,0.095341,-0.076351,-0.051447
5830,48.583333,,,,0.044481,-0.048328,0.063732,0.025135,-0.050194,-0.010916,,,,0.098708,-0.076876,-0.051760
5831,48.591667,,,,0.048235,-0.048817,0.063629,0.028566,-0.050838,-0.010689,,,,0.102144,-0.077414,-0.052062
5832,48.600000,,,,0.052199,-0.049197,0.063589,0.032112,-0.051420,-0.010384,,,,0.105513,-0.077927,-0.052317
5833,48.608333,,,,0.056042,-0.049680,0.063520,0.035771,-0.051921,-0.010072,,,,0.108988,-0.078385,-0.052569
5834,48.616667,,,,0.059994,-0.050073,0.063473,0.039414,-0.052398,-0.009717,,,,0.112479,-0.078811,-0.052778
5835,48.625000,,,,0.063967,-0.050400,0.063446,0.043051,-0.052887,-0.009335,,,,0.115984,-0.079187,-0.052965
5836,48.633333,,,,0.067930,-0.050755,0.063416,0.046716,-0.053354,-0.008941,,,,0.119447,-0.079542,-0.053122
5837,48.641667,,,,0.071882,-0.051071,0.063375,0.050469,-0.053788,-0.008471,,,,0.122993,-0.079880,-0.053253
5838,48.650000,,,,0.075955,-0.051352,0.063404,0.054158,-0.054314,-0.008068,,,,0.126575,-0.080190,-0.053368
5839,48.658333,,,,0.080004,-0.051664,0.063387,0.057915,-0.054792,-0.007653,,,,0.130062,-0.080517,-0.053461
5840,48.666667,,,,0.083922,-0.051969,0.063329,0.061748,-0.055188,-0.007258,,,,0.133615,-0.080788,-0.053551
5841,48.675000,,,,0.088085,-0.052173,0.063357,0.065491,-0.055547,-0.006865,,,,0.137250,-0.080988,-0.053652
5842,48.683333,,,,0.092300,-0.052314,0.063413,0.069342,-0.055843,-0.006458,,,,0.140891,-0.081136,-0.053759
5843,48.691667,,,,0.096453,-0.052461,0.063420,0.073118,-0.056108,-0.006109,,,,0.144376,-0.081302,-0.053893
5844,48.700000,,,,0.100696,-0.052628,0.063497,0.076944,-0.056376,-0.005704,,,,0.147865,-0.081472,-0.054028
5845,48.708333,,,,0.104782,-0.052861,0.063538,0.080731,-0.056615,-0.005302,,,,0.151460,-0.081613,-0.054175
5846,48.716667,,,,0.109085,-0.053038,0.063646,0.084608,-0.056867,-0.004834,,,,0.155021,-0.081747,-0.054303
5847,48.725000,,,,0.113307,-0.053301,0.063762,0.088308,-0.057143,-0.004381,,,,0.158588,-0.081838,-0.054434
5848,48.733333,,,,0.117452,-0.053527,0.063874,0.092147,-0.057331,-0.003889,,,,0.162037,-0.081904,-0.054598
5849,48.741667,,,,0.121717,-0.053710,0.064003,0.095979,-0.057484,-0.003405,,,,0.165374,-0.081929,-0.054758
5850,48.750000,,,,0.126007,-0.053887,0.064103,0.099739,-0.057592,-0.002961,,,,0.168768,-0.081896,-0.054945
5851,48.758333,,,,0.130298,-0.054020,0.064181,0.103546,-0.057600,-0.002514,,,,0.172253,-0.081837,-0.055149
5852,48.766667,,,,0.134268,-0.054231,0.064115,0.107362,-0.057567,-0.002127,,,,0.175641,-0.081769,-0.055368
5853,48.775000,,,,0.138497,-0.054297,0.064059,0.111234,-0.057469,-0.001770,,,,0.178964,-0.081704,-0.055612
5854,48.783333,,,,0.142659,-0.054314,0.063960,0.114881,-0.057388,-0.001486,,,,0.182272,-0.081631,-0.055903
5855,48.791667,,,,0.146726,-0.054291,0.063714,0.118703,-0.057234,-0.001174,,,,0.185611,-0.081488,-0.056234
5856,48.800000,,,,0.150709,-0.054215,0.063457,0.122357,-0.057085,-0.000977,,,,0.188996,-0.081372,-0.056578
5857,48.808333,,,,0.154647,-0.054098,0.063063,0.126005,-0.056938,-0.000815,,,,0.192207,-0.081293,-0.056974
5858,48.816667,,,,0.158595,-0.053933,0.062697,0.129650,-0.056790,-0.000656,,,,0.195386,-0.081194,-0.057371
5859,48.825000,,,,0.162459,-0.053732,0.062225,0.133226,-0.056658,-0.000526,,,,0.198536,-0.081138,-0.057795
5860,48.833333,,,,0.166331,-0.053466,0.061761,0.136885,-0.056462,-0.000447,,,,0.201616,-0.081022,-0.058264
5861,48.841667,,,,0.170136,-0.053131,0.061215,0.140391,-0.056218,-0.000434,,,,0.204753,-0.080884,-0.058766
5862,48.850000,,,,0.173701,-0.052840,0.060617,0.143906,-0.055923,-0.000474,,,,0.207796,-0.080695,-0.059295
5863,48.858333,,,,0.177503,-0.052442,0.059989,0.147371,-0.055602,-0.000551,,,,0.210813,-0.080489,-0.059852
5864,48.866667,,,,0.180896,-0.052110,0.059263,0.150777,-0.055275,-0.000677,,,,0.213724,-0.080264,-0.060460
5865,48.875000,,,,0.184503,-0.051715,0.058510,0.154271,-0.054903,-0.000818,,,,0.216726,-0.080024,-0.061084
5866,48.883333,,,,0.188010,-0.051277,0.057706,0.157539,-0.054576,-0.000984,,,,0.219799,-0.079745,-0.061738
5867,48.891667,,,,0.191128,-0.050910,0.056742,0.161105,-0.054109,-0.001080,,,,0.222571,-0.079525,-0.062479
5868,48.900000,,,,0.194612,-0.050339,0.055741,0.164509,-0.053631,-0.001177,,,,0.225578,-0.079206,-0.063226
5869,48.908333,,,,0.197826,-0.049761,0.054540,0.168036,-0.053052,-0.001254,,,,0.228335,-0.078930,-0.064067
5870,48.916667,,,,0.201046,-0.049089,0.053247,0.171492,-0.052532,-0.001440,,,,0.231352,-0.078606,-0.064920
5871,48.925000,,,,0.204162,-0.048450,0.051945,0.174909,-0.052015,-0.001744,,,,0.234045,-0.078390,-0.065854
5872,48.933333,,,,0.207055,-0.047905,0.050660,0.178082,-0.051644,-0.002206,,,,0.236923,-0.078199,-0.066784
5873,48.941667,,,,0.209987,-0.047365,0.049420,0.181134,-0.051348,-0.002769,,,,0.239561,-0.078094,-0.067746
5874,48.950000,,,,0.212763,-0.046872,0.048223,0.184131,-0.051088,-0.003426,,,,0.242360,-0.077914,-0.068742
5875,48.958333,,,,0.215517,-0.046394,0.047033,0.187202,-0.050782,-0.004089,,,,0.245036,-0.077723,-0.069709
5876,48.966667,,,,0.218261,-0.045913,0.045878,0.189837,-0.050587,-0.004760,,,,0.247422,-0.077535,-0.070677
5877,48.975000,,,,0.220868,-0.045469,0.044750,0.192557,-0.050345,-0.005376,,,,0.249822,-0.077298,-0.071611
5878,48.983333,,,,0.223429,-0.045029,0.043705,0.195063,-0.050057,-0.005985,,,,0.252189,-0.076983,-0.072533
5879,48.991667,,,,0.226056,-0.044562,0.042761,0.197632,-0.049611,-0.006534,,,,0.254384,-0.076597,-0.073463
5880,49.000000,,,,0.228594,-0.044065,0.041851,0.200139,-0.049045,-0.007061,,,,0.256522,-0.076097,-0.074384
5881,49.008333,,,,0.230940,-0.043541,0.040961,0.202448,-0.048354,-0.007602,,,,0.258571,-0.075477,-0.075286
5882,49.016667,,,,0.233193,-0.042980,0.040116,0.204876,-0.047445,-0.008095,,,,0.260368,-0.074784,-0.076188
5883,49.025000,,,,0.235387,-0.042354,0.039293,0.207048,-0.046455,-0.008671,,,,0.262104,-0.074010,-0.077087
5884,49.033333,,,,0.237681,-0.041588,0.038519,0.209251,-0.045335,-0.009243,,,,0.263698,-0.073242,-0.077992
5885,49.041667,,,,0.239593,-0.040856,0.037694,0.211136,-0.044232,-0.009860,,,,0.265173,-0.072425,-0.078878
5886,49.050000,,,,0.241558,-0.039993,0.036915,0.213037,-0.043102,-0.010460,,,,0.266559,-0.071617,-0.079727
5887,49.058333,,,,0.243293,-0.039048,0.036135,0.214850,-0.041920,-0.011066,,,,0.267883,-0.070812,-0.080556
5888,49.066667,,,,0.244820,-0.038077,0.035381,0.216444,-0.040738,-0.011705,,,,0.269033,-0.069980,-0.081327
5889,49.075000,,,,0.246361,-0.037048,0.034673,0.218038,-0.039451,-0.012328,,,,0.270122,-0.069196,-0.082074
5890,49.083333,,,,0.247744,-0.035978,0.033962,0.219412,-0.038191,-0.012996,,,,0.271213,-0.068357,-0.082775
5891,49.091667,,,,0.249084,-0.034935,0.033294,0.220792,-0.036912,-0.013642,,,,0.272245,-0.067545,-0.083463
5892,49.100000,,,,0.250311,-0.033818,0.032676,0.221977,-0.035664,-0.014264,,,,0.273322,-0.066712,-0.084090
5893,49.108333,,,,0.251412,-0.032773,0.032077,0.223178,-0.034372,-0.014833,,,,0.273952,-0.065928,-0.084666
5894,49.116667,,,,0.252685,-0.031638,0.031579,0.224136,-0.033125,-0.015398,,,,0.274824,-0.065051,-0.085201
5895,49.125000,,,,0.253840,-0.030575,0.031110,0.225414,-0.031726,-0.015865,,,,0.275436,-0.064171,-0.085678
5896,49.133333,,,,0.254750,-0.029603,0.030733,0.226324,-0.030407,-0.016301,,,,0.276072,-0.063218,-0.086122
5897,49.141667,,,,0.255948,-0.028575,0.030532,0.227257,-0.029007,-0.016703,,,,0.276590,-0.062285,-0.086509
5898,49.150000,,,,0.256788,-0.027746,0.030409,0.228281,-0.027526,-0.017061,,,,0.277274,-0.061234,-0.086863
5899,49.158333,,,,0.257417,-0.027579,0.030732,0.229156,-0.026061,-0.017412,,,,0.277698,-0.060216,-0.087146
5900,49.166667,,,,0.257846,-0.027420,0.031016,0.229901,-0.024689,-0.017737,,,,0.278138,-0.059245,-0.087409
5901,49.175000,,,,0.258274,-0.027314,0.031237,0.230568,-0.023520,-0.017995,,,,0.278634,-0.058320,-0.087650
5902,49.183333,,,,0.258538,-0.027300,0.031292,0.231259,-0.022472,-0.018235,,,,0.278896,-0.057506,-0.087831
5903,49.191667,,,,0.258767,-0.027246,0.031336,0.231726,-0.022015,-0.018423,,,,0.279282,-0.056791,-0.087981
5904,49.200000,,,,0.258986,-0.027258,0.031339,0.231884,-0.022007,-0.018551,,,,0.279666,-0.056239,-0.088154
5905,49.208333,,,,0.259097,-0.027290,0.031219,0.231938,-0.022033,-0.018724,,,,0.280026,-0.055845,-0.088284
5906,49.216667,,,,0.259218,-0.027290,0.031116,0.232055,-0.022023,-0.018880,,,,0.280331,-0.055487,-0.088416
5907,49.225000,,,,0.259221,-0.027303,0.031007,0.232279,-0.021915,-0.019060,,,,0.280561,-0.055153,-0.088532
5908,49.233333,,,,0.259320,-0.027256,0.030896,0.232399,-0.021859,-0.019244,,,,0.280710,-0.054834,-0.088632
5909,49.241667,,,,0.259509,-0.027191,0.030780,0.232530,-0.021796,-0.019435,,,,0.280854,-0.054545,-0.088734
5910,49.250000,,,,0.259604,-0.027167,0.030636,0.232571,-0.021768,-0.019612,,,,0.280988,-0.054292,-0.088831
5911,49.258333,,,,0.259712,-0.027135,0.030491,0.232636,-0.021719,-0.019778,,,,0.281090,-0.054056,-0.088927
5912,49.266667,,,,0.259825,-0.027126,0.030344,0.232729,-0.021659,-0.019948,,,,0.281103,-0.053846,-0.089041
5913,49.275000,,,,0.259818,-0.027129,0.030168,0.232792,-0.021599,-0.020097,,,,0.281130,-0.053625,-0.089154
5914,49.283333,,,,0.259845,-0.027112,0.030011,0.232750,-0.021567,-0.020227,,,,0.281060,-0.053439,-0.089267
5915,49.291667,,,,0.259889,-0.027076,0.029876,0.232733,-0.021502,-0.020347,,,,0.280977,-0.053262,-0.089391
5916,49.300000,,,,0.259822,-0.027045,0.029734,0.232695,-0.021455,-0.020443,,,,0.280904,-0.053104,-0.089507
5917,49.308333,,,,0.259784,-0.027001,0.029622,0.232638,-0.021416,-0.020529,,,,0.280860,-0.052960,-0.089613
5918,49.316667,,,,0.259744,-0.026963,0.029539,0.232627,-0.021365,-0.020593,,,,0.280794,-0.052844,-0.089715
5919,49.325000,,,,0.259683,-0.026928,0.029463,0.232588,-0.021321,-0.020643,,,,0.280712,-0.052757,-0.089808
5920,49.333333,,,,0.259631,-0.026903,0.029417,0.232564,-0.021288,-0.020674,,,,0.280673,-0.052668,-0.089884
5921,49.341667,,,,0.259636,-0.026856,0.029400,0.232489,-0.021260,-0.020691,,,,0.280672,-0.052556,-0.089950
5922,49.350000,,,,0.259569,-0.026852,0.029373,0.232464,-0.021228,-0.020694,,,,0.280658,-0.052470,-0.090000
5923,49.358333,,,,0.259566,-0.026836,0.029364,0.232446,-0.021216,-0.020688,,,,0.280664,-0.052380,-0.090039
5924,49.366667,,,,0.259573,-0.026836,0.029348,0.232472,-0.021207,-0.020675,,,,0.280636,-0.052315,-0.090070
5925,49.375000,,,,0.259550,-0.026842,0.029326,0.232455,-0.021210,-0.020656,,,,0.280689,-0.052217,-0.090094
5926,49.383333,,,,0.259617,-0.026800,0.029310,0.232505,-0.021188,-0.020628,,,,0.280679,-0.052107,-0.090101
5927,49.391667,,,,0.259594,-0.026783,0.029291,0.232553,-0.021153,-0.020596,,,,0.280680,-0.051988,-0.090113
5928,49.400000,,,,0.259584,-0.026771,0.029271,0.232587,-0.021125,-0.020607,,,,0.280706,-0.051878,-0.090122
5929,49.408333,,,,0.259616,-0.026756,0.029243,0.232576,-0.021131,-0.020637,,,,0.280778,-0.051793,-0.090143
5930,49.416667,,,,0.259621,-0.026766,0.029215,0.232651,-0.021127,-0.020670,,,,0.280832,-0.051736,-0.090167
5931,49.425000,,,,0.259622,-0.026778,0.029185,0.232691,-0.021152,-0.020692,,,,0.280933,-0.051683,-0.090183
5932,49.433333,,,,0.259664,-0.026779,0.029174,0.232712,-0.021179,-0.020718,,,,0.280985,-0.051655,-0.090196
5933,49.441667,,,,0.259651,-0.026793,0.029156,0.232784,-0.021180,-0.020730,,,,0.281014,-0.051629,-0.090201
5934,49.450000,,,,0.259662,-0.026785,0.029153,0.232771,-0.021193,-0.020747,,,,0.281089,-0.051598,-0.090197
5935,49.458333,,,,0.259715,-0.026760,0.029154,0.232816,-0.021178,-0.020744,,,,0.281118,-0.051571,-0.090181
5936,49.466667,,,,0.259707,-0.026750,0.029160,0.232816,-0.021178,-0.020749,,,,0.281143,-0.051559,-0.090155
5937,49.475000,,,,0.259747,-0.026738,0.029173,0.232869,-0.021174,-0.020750,,,,0.281158,-0.051580,-0.090128
5938,49.483333,,,,0.259755,-0.026745,0.029180,0.232890,-0.021190,-0.020755,,,,0.281190,-0.051604,-0.090099
5939,49.491667,,,,0.259728,-0.026752,0.029177,0.232911,-0.021199,-0.020750,,,,0.281174,-0.051650,-0.090080
5940,49.500000,,,,0.259699,-0.026758,0.029171,0.232928,-0.021209,-0.020748,,,,0.281175,-0.051681,-0.090061
5941,49.508333,,,,0.259743,-0.026735,0.029175,0.232937,-0.021212,-0.020752,,,,0.281185,-0.051705,-0.090052
5942,49.516667,,,,0.259671,-0.026748,0.029160,0.232954,-0.021219,-0.020748,,,,0.281140,-0.051752,-0.090050
5943,49.525000,,,,0.259660,-0.026751,0.029150,0.232937,-0.021237,-0.020744,,,,0.281108,-0.051806,-0.090051
5944,49.533333,,,,0.259602,-0.026768,0.029149,0.232899,-0.021248,-0.020739,,,,0.281036,-0.051867,-0.090053
5945,49.541667,,,,0.259628,-0.026742,0.029154,0.232865,-0.021235,-0.020726,,,,0.280971,-0.051928,-0.090044
5946,49.550000,,,,0.259587,-0.026725,0.029170,0.232805,-0.021212,-0.020710,,,,0.280879,-0.051987,-0.090035
5947,49.558333,,,,0.259592,-0.026685,0.029190,0.232796,-0.021173,-0.020681,,,,0.280801,-0.052051,-0.090021
5948,49.566667,,,,0.259588,-0.026662,0.029224,0.232685,-0.021163,-0.020648,,,,0.280686,-0.052150,-0.089989
5949,49.575000,,,,0.259513,-0.026673,0.029254,0.232596,-0.021174,-0.020599,,,,0.280601,-0.052265,-0.089950
5950,49.583333,,,,0.259456,-0.026703,0.029294,0.232503,-0.021206,-0.020527,,,,0.280416,-0.052449,-0.089894
5951,49.591667,,,,0.259403,-0.026733,0.029333,0.232436,-0.021240,-0.020422,,,,0.280302,-0.052651,-0.089827
5952,49.600000,,,,0.259331,-0.026747,0.029365,0.232319,-0.021274,-0.020310,,,,0.280190,-0.052848,-0.089752
5953,49.608333,,,,0.259175,-0.026766,0.029393,0.232225,-0.021292,-0.020150,,,,0.280080,-0.053039,-0.089655
5954,49.616667,,,,0.259043,-0.026759,0.029432,0.231980,-0.021318,-0.019963,,,,0.279884,-0.053226,-0.089531
5955,49.625000,,,,0.258870,-0.026812,0.029460,0.231743,-0.021381,-0.019738,,,,0.279551,-0.053437,-0.089357
5956,49.633333,,,,0.258440,-0.026994,0.029404,0.231335,-0.021548,-0.019587,,,,0.279233,-0.053653,-0.089138
5957,49.641667,,,,0.257876,-0.027302,0.029376,0.230744,-0.021888,-0.019454,,,,0.278965,-0.053883,-0.088908
5958,49.650000,,,,0.257242,-0.027879,0.029598,0.230129,-0.022537,-0.019100,,,,0.278648,-0.054164,-0.088686
5959,49.658333,,,,0.256583,-0.028814,0.030089,0.229462,-0.023456,-0.018597,,,,0.278156,-0.054530,-0.088418
5960,49.666667,,,,0.255807,-0.029916,0.030648,0.228582,-0.024519,-0.018039,,,,0.277475,-0.054965,-0.088111
5961,49.675000,,,,0.254888,-0.031209,0.031218,0.227747,-0.025692,-0.017409,,,,0.276838,-0.055410,-0.087811
5962,49.683333,,,,0.253752,-0.032596,0.031709,0.226639,-0.027016,-0.016830,,,,0.276100,-0.055921,-0.087504
5963,49.691667,,,,0.252703,-0.033954,0.032161,0.225766,-0.028255,-0.016261,,,,0.275277,-0.056494,-0.087191
5964,49.700000,,,,0.251646,-0.035285,0.032564,0.224674,-0.029532,-0.015808,,,,0.274595,-0.057084,-0.086929
5965,49.708333,,,,0.250261,-0.036672,0.032885,0.223334,-0.030866,-0.015441,,,,0.273566,-0.057798,-0.086667
5966,49.716667,,,,0.248919,-0.038068,0.033137,0.222122,-0.032204,-0.015127,,,,0.272601,-0.058588,-0.086435
5967,49.725000,,,,0.247579,-0.039484,0.033381,0.220861,-0.033590,-0.014861,,,,0.271583,-0.059457,-0.086260
5968,49.733333,,,,0.246192,-0.040909,0.033577,0.219451,-0.035090,-0.014677,,,,0.270488,-0.060424,-0.086079
5969,49.741667,,,,0.244671,-0.042399,0.033712,0.217960,-0.036677,-0.014548,,,,0.269190,-0.061537,-0.085906
5970,49.750000,,,,0.243022,-0.043969,0.033830,0.216371,-0.038375,-0.014465,,,,0.268083,-0.062660,-0.085764
5971,49.758333,,,,0.241274,-0.045607,0.033924,0.214616,-0.040155,-0.014433,,,,0.266884,-0.063876,-0.085627
5972,49.766667,,,,0.239273,-0.047322,0.034015,0.212908,-0.041943,-0.014448,,,,0.265348,-0.065227,-0.085463
