Format Version,1.23,Take Name,jon non dominant,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 10.47.35.894 AM,Capture Start Frame,161350,Total Frames in Take,2060,Total Exported Frames,2060,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1006,Unlabeled 1006,Unlabeled 1006,Unlabeled 1007,Unlabeled 1007,Unlabeled 1007,Unlabeled 1008,Unlabeled 1008,Unlabeled 1008,Unlabeled 1010,Unlabeled 1010,Unlabeled 1010,Unlabeled 1011,Unlabeled 1011,Unlabeled 1011,Unlabeled 1012,Unlabeled 1012,Unlabeled 1012
,ID,"F3260","F3260","F3260","F32B0","F32B0","F32B0","F32E0","F32E0","F32E0","F3320","F3320","F3320","F3330","F3330","F3330","F3340","F3340","F3340"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1103,9.191667,,,,0.048289,0.019297,0.120959,,,,,,,,,,0.026807,0.063510,0.273736
1104,9.200000,,,,0.048518,0.019234,0.121223,,,,,,,,,,0.026802,0.063399,0.274008
1105,9.208333,,,,0.048564,0.019304,0.121228,,,,,,,,,,0.026715,0.063322,0.274219
1106,9.216667,,,,0.048840,0.019262,0.121518,,,,,,,,,,0.026571,0.063239,0.274354
1107,9.225000,,,,0.048990,0.019244,0.121727,,,,,,,,,,0.026533,0.063141,0.274657
1108,9.233333,,,,0.049209,0.019183,0.122038,,,,,,,,,,0.026227,0.063205,0.274633
1109,9.241667,,,,0.049358,0.019170,0.122258,,,,,,,,,,0.026210,0.063103,0.274958
1110,9.250000,,,,0.049447,0.019189,0.122437,,,,,,,,,,0.026180,0.063023,0.275199
1111,9.258333,,,,0.049617,0.019133,0.122698,,,,,,,,,,0.026104,0.062977,0.275357
1112,9.266667,,,,0.049734,0.019077,0.122940,,,,,,,,,,0.025931,0.062962,0.275397
1113,9.275000,,,,0.049537,0.019190,0.122877,,,,,,,,,,0.025981,0.062888,0.275636
1114,9.283333,,,,0.049577,0.019162,0.122966,,,,,,,,,,0.025964,0.062862,0.275698
1115,9.291667,,,,0.049547,0.019153,0.122970,,,,,,,,,,0.025920,0.062853,0.275696
1116,9.300000,,,,0.049510,0.019123,0.122943,,,,,,,,,,0.025916,0.062865,0.275709
1117,9.308333,,,,0.049489,0.019103,0.122933,,,,,,,,,,0.025879,0.062905,0.275629
1118,9.316667,,,,0.049331,0.019089,0.122846,,,,,,,,,,0.025862,0.062935,0.275551
1119,9.325000,,,,0.049136,0.019113,0.122711,,,,,,,,,,0.025798,0.062990,0.275383
1120,9.333333,,,,0.049126,0.019102,0.122577,,,,,,,,,,0.025648,0.063100,0.275028
1121,9.341667,,,,0.049005,0.019152,0.122247,,,,,,,,,,0.025598,0.063184,0.274733
1122,9.350000,,,,0.049120,0.019056,0.122070,,,,,,,,,,0.025812,0.063198,0.274620
1123,9.358333,,,,0.048898,0.019067,0.121625,,,,,,,,,,0.025750,0.063344,0.274126
1124,9.366667,,,,0.048936,0.019026,0.121318,,,,,,,,,,0.025975,0.063401,0.273842
1125,9.375000,,,,0.048836,0.018953,0.120972,,,,,,,,,,0.026139,0.063480,0.273465
1126,9.383333,,,,0.048527,0.018952,0.120485,,,,,,,,,,0.026449,0.063606,0.273215
1127,9.391667,,,,0.048321,0.018877,0.120141,,,,,,,,,,0.026449,0.063834,0.272624
1128,9.400000,,,,0.047729,0.018989,0.119391,,,,,,,,,,0.026598,0.064006,0.272207
1129,9.408333,,,,0.047496,0.018952,0.119130,,,,,,,,,,0.026839,0.064133,0.271958
1130,9.416667,,,,0.047217,0.018900,0.118818,,,,,,,,,,0.026826,0.064338,0.271457
1131,9.425000,,,,0.046987,0.018857,0.118566,,,,,,,,,,0.026801,0.064493,0.271093
1132,9.433333,,,,0.046846,0.018821,0.118363,,,,,,,,,,0.026649,0.064769,0.270571
1133,9.441667,,,,0.046558,0.018890,0.117960,,,,,,,,,,0.026646,0.064906,0.270317
1134,9.450000,,,,0.046540,0.018864,0.117843,,,,,,,,,,0.026867,0.065005,0.270301
1135,9.458333,,,,0.046488,0.018893,0.117626,,,,,,,,,,0.026852,0.065122,0.270070
1136,9.466667,,,,0.046385,0.018974,0.117376,,,,,,,,,,0.026811,0.065285,0.269840
1137,9.475000,,,,0.046306,0.019080,0.117058,,,,,,,,,,0.026947,0.065338,0.269828
1138,9.483333,,,,0.046405,0.019070,0.116990,,,,,,,,,,0.026971,0.065439,0.269701
1139,9.491667,,,,0.046600,0.018995,0.116970,,,,,,,,,,0.027134,0.065507,0.269720
1140,9.500000,,,,0.046724,0.019019,0.116831,,,,,,,,,,0.027116,0.065610,0.269490
1141,9.508333,,,,0.046886,0.019019,0.116777,,,,,,,,,,0.027199,0.065618,0.269505
1142,9.516667,,,,0.047201,0.018993,0.116865,,,,,,,,,,0.027313,0.065567,0.269594
1143,9.525000,,,,0.047190,0.019188,0.116578,,,,,,,,,,0.027365,0.065465,0.269683
1144,9.533333,,,,0.047744,0.019150,0.116698,,,,,,,,,,0.027433,0.065310,0.269922
1145,9.541667,,,,0.048204,0.019161,0.116793,,,,,,,,,,0.027483,0.065146,0.270159
1146,9.550000,,,,0.048566,0.019250,0.116737,,,,,,,,,,0.027414,0.065066,0.270326
1147,9.558333,,,,0.049162,0.019200,0.116960,,,,,,,,,,0.027497,0.064960,0.270643
1148,9.566667,,,,0.049787,0.019119,0.117249,,,,,,,,,,0.027612,0.064837,0.271091
1149,9.575000,,,,0.050115,0.019208,0.117373,,,,,,,,,,0.027609,0.064832,0.271322
1150,9.583333,,,,0.050648,0.019215,0.117681,,,,,,,,,,0.027668,0.064790,0.271677
1151,9.591667,,,,0.051142,0.019312,0.117832,,,,,,,,,,0.027626,0.064782,0.271906
1152,9.600000,,,,0.051861,0.019289,0.118198,,,,,,,,,,0.027445,0.064785,0.272009
1153,9.608333,,,,0.052234,0.019349,0.118334,,,,,,,,,,0.027422,0.064772,0.272222
1154,9.616667,,,,0.052757,0.019410,0.118465,,,,,,,,,,0.027324,0.064800,0.272356
1155,9.625000,,,,0.053231,0.019441,0.118598,,,,,,,,,,0.027303,0.064801,0.272460
1156,9.633333,,,,0.053553,0.019515,0.118716,,,,,,,,,,0.027219,0.064845,0.272434
1157,9.641667,,,,0.053729,0.019520,0.118777,,,,,,,,,,0.027208,0.064892,0.272424
1158,9.650000,,,,0.053561,0.019556,0.118664,,,,,,,,,,0.027259,0.064970,0.272424
1159,9.658333,,,,0.053492,0.019545,0.118643,,,,,,,,,,0.027367,0.064992,0.272449
1160,9.666667,,,,0.053378,0.019592,0.118518,,,,,,,,,,0.027318,0.065075,0.272252
1161,9.675000,,,,0.053230,0.019596,0.118412,,,,,,,,,,0.027231,0.065175,0.272010
1162,9.683333,,,,0.052929,0.019662,0.118211,,,,,,,,,,0.027245,0.065290,0.271861
1163,9.691667,,,,0.052661,0.019802,0.117933,,,,,,,,,,0.027310,0.065411,0.271761
1164,9.700000,,,,0.052618,0.019974,0.117818,,,,,,,,,,0.027312,0.065581,0.271569
1165,9.708333,,,,0.052543,0.020228,0.117521,,,,,,,,,,0.027326,0.065718,0.271406
1166,9.716667,,,,0.052633,0.020496,0.117372,,,,,,,,,,0.027374,0.065850,0.271206
1167,9.725000,,,,0.052454,0.020946,0.116849,,,,,,,,,,0.027354,0.066031,0.270904
1168,9.733333,,,,0.052402,0.021464,0.116361,,,,,,,,,,0.027355,0.066285,0.270517
1169,9.741667,,,,0.052869,0.021749,0.116277,,,,,,,,,,0.027565,0.066493,0.270297
1170,9.750000,,,,0.052638,0.022243,0.115592,,,,,,,,,,0.027751,0.066852,0.269923
1171,9.758333,,,,0.052860,0.022635,0.115220,,,,,,,,,,0.027901,0.067175,0.269433
1172,9.766667,,,,0.053104,0.022991,0.114774,,,,,,,,,,0.028242,0.067395,0.269079
1173,9.775000,,,,0.052964,0.023452,0.113913,,,,,,,,,,0.028322,0.067671,0.268370
1174,9.783333,,,,0.053439,0.023708,0.113420,,,,,,,,,,0.028597,0.067860,0.267780
1175,9.791667,,,,0.053920,0.024013,0.112805,,,,,,,,,,0.028823,0.068040,0.267091
1176,9.800000,,,,0.054233,0.024361,0.112034,,,,,,,,,,0.029244,0.068193,0.266544
1177,9.808333,,,,0.054652,0.024696,0.111133,,,,,,,,,,0.029474,0.068427,0.265635
1178,9.816667,,,,0.055248,0.024929,0.110347,,,,,,,,,,0.029941,0.068531,0.264982
1179,9.825000,,,,0.055841,0.025253,0.109494,,,,,,,,,,0.030140,0.068778,0.263954
1180,9.833333,,,,0.056454,0.025468,0.108598,,,,,,,,,,0.030547,0.068913,0.263031
1181,9.841667,,,,0.057160,0.025673,0.107782,,,,,,,,,,0.031067,0.068974,0.262240
1182,9.850000,,,,0.057780,0.025941,0.106828,,,,,,,,,,0.031757,0.069032,0.261513
1183,9.858333,,,,0.058429,0.026173,0.105850,,,,,,,,,,0.031828,0.069302,0.260157
1184,9.866667,,,,0.059036,0.026400,0.104839,,,,,,,,,,0.032315,0.069420,0.259213
1185,9.875000,,,,0.059707,0.026485,0.103964,,,,,,,,,,0.032957,0.069485,0.258409
1186,9.883333,,,,0.060348,0.026570,0.103060,,,,,,,,,,0.033460,0.069561,0.257485
1187,9.891667,,,,0.060850,0.026711,0.102022,,,,,,,,,,0.034043,0.069514,0.256744
1188,9.900000,,,,0.061412,0.026727,0.101125,,,,,,,,,,0.034036,0.069686,0.255404
1189,9.908333,,,,0.062038,0.026756,0.100350,,,,,,,,,,0.034550,0.069646,0.254723
1190,9.916667,,,,0.062748,0.026676,0.099737,,,,,,,,,,0.034784,0.069646,0.253898
1191,9.925000,,,,0.063285,0.026489,0.099178,,,,,,,,,,0.034995,0.069644,0.252977
1192,9.933333,,,,0.063333,0.026527,0.098367,,,,,,,,,,0.035429,0.069493,0.252487
1193,9.941667,,,,0.063661,0.026241,0.097962,,,,,,,,,,0.035526,0.069486,0.251751
1194,9.950000,,,,0.063415,0.026010,0.097287,,,,,,,,,,0.035566,0.069462,0.251048
1195,9.958333,,,,0.063273,0.025613,0.096903,,,,,,,,,,0.036120,0.069255,0.250933
1196,9.966667,,,,0.063113,0.025241,0.096625,,,,,,,,,,0.036168,0.069256,0.250492
1197,9.975000,,,,0.062931,0.024893,0.096321,,,,,,,,,,0.036109,0.069271,0.250001
1198,9.983333,,,,0.062785,0.024495,0.096212,,,,,,,,,,0.035979,0.069244,0.249553
1199,9.991667,,,,0.062740,0.024130,0.096149,,,,,,,,,,0.035903,0.069149,0.249386
1200,10.000000,,,,0.062444,0.023944,0.095947,,,,,,,,,,0.035807,0.068839,0.249316
1201,10.008333,,,,0.062516,0.023596,0.096110,,,,,,,,,,0.035738,0.068605,0.249345
1202,10.016667,,,,0.062278,0.023385,0.096078,,,,,,,,,,0.035777,0.068300,0.249592
1203,10.025000,,,,0.062166,0.023013,0.096367,,,,,,,,,,0.035771,0.068034,0.249851
1204,10.033333,,,,0.061718,0.022786,0.096365,,,,,,,,,,0.035888,0.067741,0.250190
1205,10.041667,,,,0.061540,0.022393,0.096668,,,,,,,,,,0.035664,0.067593,0.250190
1206,10.050000,,,,0.060857,0.022110,0.096735,,,,,,,,,,0.035658,0.067416,0.250437
1207,10.058333,,,,0.060528,0.021752,0.096968,,,,,,,,,,0.035309,0.067341,0.250326
1208,10.066667,,,,0.060273,0.021507,0.097170,,,,,,,,,,0.035327,0.067229,0.250614
1209,10.075000,,,,0.059847,0.021381,0.097353,,,,,,,,,,0.035307,0.067151,0.250794
1210,10.083333,,,,0.059900,0.021278,0.097653,,,,,,,,,,0.035390,0.067015,0.251135
1211,10.091667,,,,0.059924,0.021376,0.097903,,,,,,,,,,0.035417,0.066925,0.251376
1212,10.100000,,,,0.059756,0.021570,0.097857,,,,,,,,,,0.035422,0.066886,0.251609
1213,10.108333,,,,0.059668,0.021756,0.097860,,,,,,,,,,0.035427,0.066887,0.251735
1214,10.116667,,,,0.059514,0.022002,0.097828,,,,,,,,,,0.035445,0.066886,0.251804
1215,10.125000,,,,0.059352,0.022209,0.097751,,,,,,,,,,0.035464,0.066905,0.251838
1216,10.133333,,,,0.059086,0.022423,0.097676,,,,,,,,,,0.035492,0.066914,0.251847
1217,10.141667,,,,0.058774,0.022569,0.097506,,,,,,,,,,0.035570,0.066922,0.251875
1218,10.150000,,,,0.058656,0.022558,0.097429,,,,,,,,,,0.035599,0.066943,0.251801
1219,10.158333,,,,0.058428,0.022544,0.097211,,,,,,,,,,0.035609,0.066936,0.251629
1220,10.166667,,,,0.058570,0.022241,0.097250,,,,,,,,,,0.035576,0.066908,0.251431
1221,10.175000,,,,0.058633,0.021980,0.097261,,,,,,,,,,0.035618,0.066842,0.251339
1222,10.183333,,,,0.058863,0.021648,0.097280,,,,,,,,,,0.035579,0.066803,0.251118
1223,10.191667,,,,0.059011,0.021222,0.097200,,,,,,,,,,0.035636,0.066702,0.250965
1224,10.200000,,,,0.059194,0.020777,0.097278,,,,,,,,,,0.035679,0.066662,0.250826
1225,10.208333,,,,0.059285,0.020329,0.097215,,,,,,,,,,0.035811,0.066600,0.250664
1226,10.216667,,,,0.059238,0.019856,0.097140,,,,,,,,,,0.035866,0.066533,0.250513
1227,10.225000,,,,0.059310,0.019424,0.097230,,,,,,,,,,0.036101,0.066442,0.250510
1228,10.233333,,,,0.059191,0.019191,0.097029,,,,,,,,,,0.036216,0.066407,0.250462
1229,10.241667,,,,0.059428,0.019078,0.097112,,,,,,,,,,0.036180,0.066431,0.250301
1230,10.250000,,,,0.059438,0.019051,0.097098,,,,,,,,,,0.036222,0.066466,0.250271
1231,10.258333,,,,0.059143,0.019127,0.096943,,,,,,,,,,0.036227,0.066564,0.250175
1232,10.266667,,,,0.059014,0.019146,0.096936,,,,,,,,,,0.036266,0.066654,0.250204
1233,10.275000,,,,0.058397,0.019313,0.096714,,,,,,,,,,0.036304,0.066700,0.250281
1234,10.283333,,,,0.058169,0.019271,0.096831,,,,,,,,,,0.036343,0.066734,0.250441
1235,10.291667,,,,0.058013,0.019125,0.097055,,,,,,,,,,0.036217,0.066783,0.250501
1236,10.300000,,,,0.057905,0.019033,0.097296,,,,,,,,,,0.036016,0.066840,0.250499
1237,10.308333,,,,0.057372,0.019082,0.097325,,,,,,,,,,0.036022,0.066793,0.250841
1238,10.316667,,,,0.056875,0.019139,0.097419,,,,,,,,,,0.035564,0.066905,0.250817
1239,10.325000,,,,0.056495,0.019095,0.097647,,,,,,,,,,0.035477,0.066846,0.251183
1240,10.333333,,,,0.056071,0.019098,0.097769,,,,,,,,,,0.035296,0.066836,0.251392
1241,10.341667,,,,0.055953,0.019006,0.098108,,,,,,,,,,0.035138,0.066833,0.251685
1242,10.350000,,,,0.055459,0.019023,0.098230,,,,,,,,,,0.034651,0.066931,0.251668
1243,10.358333,,,,0.055145,0.019052,0.098393,,,,,,,,,,0.034656,0.066850,0.252100
1244,10.366667,,,,0.055003,0.018998,0.098679,,,,,,,,,,0.034613,0.066855,0.252445
1245,10.375000,,,,0.054384,0.019059,0.098697,,,,,,,,,,0.034508,0.066915,0.252625
1246,10.383333,,,,0.054065,0.019070,0.098850,,,,,,,,,,0.034185,0.067062,0.252639
1247,10.391667,,,,0.053797,0.018994,0.099073,,,,,,,,,,0.034092,0.067120,0.252824
1248,10.400000,,,,0.053340,0.019067,0.099085,,,,,,,,,,0.033973,0.067208,0.252943
1249,10.408333,,,,0.053370,0.019081,0.099280,,,,,,,,,,0.034001,0.067238,0.253171
1250,10.416667,,,,0.053298,0.019165,0.099389,,,,,,,,,,0.034058,0.067229,0.253408
1251,10.425000,,,,0.053334,0.019178,0.099542,,,,,,,,,,0.033975,0.067280,0.253475
1252,10.433333,,,,0.053469,0.019181,0.099656,,,,,,,,,,0.033999,0.067338,0.253571
1253,10.441667,,,,0.053677,0.019176,0.099783,,,,,,,,,,0.034049,0.067350,0.253693
1254,10.450000,,,,0.053910,0.019153,0.099925,,,,,,,,,,0.034113,0.067379,0.253813
1255,10.458333,,,,0.054225,0.019109,0.100137,,,,,,,,,,0.034215,0.067407,0.253953
1256,10.466667,,,,0.054335,0.019142,0.100178,,,,,,,,,,0.034412,0.067430,0.254198
1257,10.475000,,,,0.054534,0.019160,0.100308,,,,,,,,,,0.034439,0.067512,0.254212
1258,10.483333,,,,0.055003,0.019121,0.100588,,,,,,,,,,0.034486,0.067611,0.254212
1259,10.491667,,,,0.055547,0.019056,0.100898,,,,,,,,,,0.034592,0.067645,0.254304
1260,10.500000,,,,0.055822,0.019047,0.101013,,,,,,,,,,0.034709,0.067694,0.254410
1261,10.508333,,,,0.056218,0.019094,0.101189,,,,,,,,,,0.034832,0.067714,0.254502
1262,10.516667,,,,0.056707,0.019043,0.101444,,,,,,,,,,0.034875,0.067773,0.254491
1263,10.525000,,,,0.057254,0.019022,0.101644,,,,,,,,,,0.035019,0.067850,0.254602
1264,10.533333,,,,0.057642,0.019026,0.101706,,,,,,,,,,0.035221,0.067888,0.254726
1265,10.541667,,,,0.058190,0.019057,0.101970,,,,,,,,,,0.035371,0.067985,0.254781
1266,10.550000,,,,0.058455,0.019121,0.102094,,,,,,,,,,0.035699,0.068020,0.255014
1267,10.558333,,,,0.058632,0.019241,0.102046,,,,,,,,,,0.035939,0.068046,0.255173
1268,10.566667,,,,0.059391,0.019094,0.102505,,,,,,,,,,0.036177,0.068068,0.255331
1269,10.575000,,,,0.059630,0.019122,0.102619,,,,,,,,,,0.036416,0.068089,0.255481
1270,10.583333,,,,0.059752,0.019158,0.102683,,,,,,,,,,0.036598,0.068159,0.255537
1271,10.591667,,,,0.059972,0.019138,0.102897,,,,,,,,,,0.036754,0.068228,0.255612
1272,10.600000,,,,0.060013,0.019219,0.102959,,,,,,,,,,0.036907,0.068323,0.255731
1273,10.608333,,,,0.060369,0.019124,0.103341,,,,,,,,,,0.037000,0.068405,0.255823
1274,10.616667,,,,0.060569,0.019097,0.103591,,,,,,,,,,0.037137,0.068441,0.256003
1275,10.625000,,,,0.060740,0.019163,0.103795,,,,,,,,,,0.037301,0.068519,0.256269
1276,10.633333,,,,0.060770,0.019181,0.103989,,,,,,,,,,0.037382,0.068560,0.256468
1277,10.641667,,,,0.060855,0.019180,0.104233,,,,,,,,,,0.037472,0.068659,0.256665
1278,10.650000,,,,0.060613,0.019309,0.104256,,,,,,,,,,0.037495,0.068692,0.256832
1279,10.658333,,,,0.060622,0.019347,0.104474,,,,,,,,,,0.037548,0.068720,0.257053
1280,10.666667,,,,0.060701,0.019301,0.104778,,,,,,,,,,0.037580,0.068769,0.257344
1281,10.675000,,,,0.060593,0.019308,0.104929,,,,,,,,,,0.037638,0.068774,0.257639
1282,10.683333,,,,0.060675,0.019264,0.105295,,,,,,,,,,0.037614,0.068791,0.257887
1283,10.691667,,,,0.060675,0.019280,0.105517,,,,,,,,,,0.037576,0.068836,0.258164
1284,10.700000,,,,0.060398,0.019321,0.105722,,,,,,,,,,0.037224,0.068998,0.258159
1285,10.708333,,,,0.060300,0.019359,0.105941,,,,,,,,,,0.037205,0.069019,0.258452
1286,10.716667,,,,0.060317,0.019308,0.106326,,,,,,,,,,0.037265,0.069026,0.258881
1287,10.725000,,,,0.060295,0.019304,0.106534,,,,,,,,,,0.037249,0.069018,0.259196
1288,10.733333,,,,0.060210,0.019301,0.106843,,,,,,,,,,0.037334,0.069018,0.259587
1289,10.741667,,,,0.059898,0.019488,0.106897,,,,,,,,,,0.037099,0.069101,0.259657
1290,10.750000,,,,0.059843,0.019447,0.107174,,,,,,,,,,0.036991,0.069185,0.259848
1291,10.758333,,,,0.059940,0.019347,0.107502,,,,,,,,,,0.037062,0.069129,0.260260
1292,10.766667,,,,0.060105,0.019249,0.107970,,,,,,,,,,0.037076,0.069124,0.260499
1293,10.775000,,,,0.059673,0.019446,0.107902,,,,,,,,,,0.037139,0.069084,0.260840
1294,10.783333,,,,0.059482,0.019490,0.107966,,,,,,,,,,0.037102,0.069087,0.260950
1295,10.791667,,,,0.059483,0.019444,0.108190,,,,,,,,,,0.037151,0.069036,0.261123
1296,10.800000,,,,0.059437,0.019430,0.108298,,,,,,,,,,0.037153,0.069006,0.261218
1297,10.808333,,,,0.059360,0.019449,0.108317,,,,,,,,,,0.037061,0.069026,0.261201
1298,10.816667,,,,0.059382,0.019427,0.108402,,,,,,,,,,0.037196,0.068945,0.261345
1299,10.825000,,,,0.059336,0.019449,0.108375,,,,,,,,,,0.037191,0.068952,0.261302
1300,10.833333,,,,0.059292,0.019470,0.108355,,,,,,,,,,0.037168,0.068972,0.261209
1301,10.841667,,,,0.059215,0.019475,0.108305,,,,,,,,,,0.037213,0.068994,0.261157
1302,10.850000,,,,0.059218,0.019524,0.108216,,,,,,,,,,0.037244,0.069030,0.261056
1303,10.858333,,,,0.059113,0.019724,0.107813,,,,,,,,,,0.037163,0.069099,0.260802
1304,10.866667,,,,0.059290,0.019763,0.107739,,,,,,,,,,0.037153,0.069163,0.260508
1305,10.875000,,,,0.059502,0.019905,0.107505,,,,,,,,,,0.037239,0.069234,0.260277
1306,10.883333,,,,0.059633,0.019993,0.107229,,,,,,,,,,0.037385,0.069283,0.259960
1307,10.891667,,,,0.059804,0.020056,0.106879,,,,,,,,,,0.037505,0.069354,0.259698
1308,10.900000,,,,0.060173,0.020155,0.106573,,,,,,,,,,0.037503,0.069453,0.259164
1309,10.908333,,,,0.060359,0.020242,0.106109,,,,,,,,,,0.037485,0.069549,0.258562
1310,10.916667,,,,0.060812,0.020334,0.105742,,,,,,,,,,0.037890,0.069496,0.258447
1311,10.925000,,,,0.061108,0.020467,0.105302,,,,,,,,,,0.037975,0.069561,0.257860
1312,10.933333,,,,0.061664,0.020405,0.104968,,,,,,,,,,0.037994,0.069662,0.257201
1313,10.941667,,,,0.061829,0.020556,0.104247,,,,,,,,,,0.038397,0.069533,0.256865
1314,10.950000,,,,0.062324,0.020498,0.103874,,,,,,,,,,0.038439,0.069563,0.256202
1315,10.958333,,,,0.062919,0.020297,0.103501,,,,,,,,,,0.038786,0.069462,0.255775
1316,10.966667,,,,0.063144,0.020117,0.102934,,,,,,,,,,0.038950,0.069420,0.255237
1317,10.975000,,,,0.063689,0.019802,0.102635,,,,,,,,,,0.039040,0.069380,0.254585
1318,10.983333,,,,0.064005,0.019523,0.102271,,,,,,,,,,0.039403,0.069264,0.254250
1319,10.991667,,,,0.064485,0.019299,0.102030,,,,,,,,,,0.039535,0.069180,0.253843
1320,11.000000,,,,0.064694,0.019276,0.101706,,,,,,,,,,0.039660,0.069128,0.253463
1321,11.008333,,,,0.064754,0.019258,0.101360,,,,,,,,,,0.039650,0.069066,0.253029
1322,11.016667,,,,0.064687,0.019263,0.101195,,,,,,,,,,0.039864,0.068955,0.253010
1323,11.025000,,,,0.064683,0.019213,0.101214,,,,,,,,,,0.039882,0.068972,0.252963
1324,11.033333,,,,0.064667,0.019216,0.101232,,,,,,,,,,0.039869,0.069037,0.253010
1325,11.041667,,,,0.064672,0.019284,0.101244,,,,,,,,,,0.039582,0.069249,0.252924
1326,11.050000,,,,0.064713,0.019230,0.101536,,,,,,,,,,0.039625,0.069264,0.253320
1327,11.058333,,,,0.064495,0.019260,0.101845,,,,,,,,,,0.039475,0.069404,0.253545
1328,11.066667,,,,0.063919,0.019328,0.102015,,,,,,,,,,0.039391,0.069488,0.253868
1329,11.075000,,,,0.063692,0.019325,0.102480,,,,,,,,,,0.039246,0.069622,0.254240
1330,11.083333,,,,0.063153,0.019278,0.102859,,,,,,,,,,0.038938,0.069799,0.254629
1331,11.091667,,,,0.062759,0.019276,0.103398,,,,,,,,,,0.038752,0.069962,0.255011
1332,11.100000,,,,0.062311,0.019274,0.103926,,,,,,,,,,0.038413,0.070112,0.255438
1333,11.108333,,,,0.061671,0.019301,0.104247,,,,,,,,,,0.038212,0.070099,0.255946
1334,11.116667,,,,0.061164,0.019329,0.104643,,,,,,,,,,0.038091,0.070087,0.256593
1335,11.125000,,,,0.060418,0.019420,0.104887,,,,,,,,,,0.037590,0.070088,0.256863
1336,11.133333,,,,0.060042,0.019367,0.105409,,,,,,,,,,0.037530,0.069971,0.257560
1337,11.141667,,,,0.059718,0.019317,0.105905,,,,,,,,,,0.037203,0.069882,0.257936
1338,11.150000,,,,0.059417,0.019325,0.106313,,,,,,,,,,0.037069,0.069751,0.258471
1339,11.158333,,,,0.059211,0.019300,0.106690,,,,,,,,,,0.037081,0.069550,0.259213
1340,11.166667,,,,0.058834,0.019399,0.106870,,,,,,,,,,0.036680,0.069503,0.259314
1341,11.175000,,,,0.058923,0.019383,0.107343,,,,,,,,,,0.036665,0.069356,0.259847
1342,11.183333,,,,0.058952,0.019430,0.107626,,,,,,,,,,0.036819,0.069164,0.260458
1343,11.191667,,,,0.059153,0.019377,0.108061,,,,,,,,,,0.036828,0.069066,0.260765
1344,11.200000,,,,0.059339,0.019380,0.108360,,,,,,,,,,0.036737,0.069048,0.260915
1345,11.208333,,,,0.059555,0.019336,0.108703,,,,,,,,,,0.036864,0.068975,0.261206
1346,11.216667,,,,0.059852,0.019270,0.109059,,,,,,,,,,0.037043,0.068936,0.261502
1347,11.225000,,,,0.060085,0.019311,0.109255,,,,,,,,,,0.037222,0.068944,0.261722
1348,11.233333,,,,0.060160,0.019461,0.109255,,,,,,,,,,0.037292,0.068985,0.261750
1349,11.241667,,,,0.060419,0.019494,0.109293,,,,,,,,,,0.037476,0.068992,0.261837
1350,11.250000,,,,0.060994,0.019405,0.109501,,,,,,,,,,0.037565,0.069051,0.261760
1351,11.258333,,,,0.061473,0.019429,0.109533,,,,,,,,,,0.037707,0.069051,0.261730
1352,11.266667,,,,0.061833,0.019548,0.109478,,,,,,,,,,0.037783,0.069115,0.261545
1353,11.275000,,,,0.062620,0.019356,0.109718,,,,,,,,,,0.038008,0.069143,0.261389
1354,11.283333,,,,0.062839,0.019485,0.109268,,,,,,,,,,0.038346,0.069142,0.261364
1355,11.291667,,,,0.063428,0.019450,0.109186,,,,,,,,,,0.038448,0.069171,0.260969
1356,11.300000,,,,0.063854,0.019452,0.108850,,,,,,,,,,0.038578,0.069149,0.260646
1357,11.308333,,,,0.064319,0.019444,0.108591,,,,,,,,,,0.038920,0.069089,0.260442
1358,11.316667,,,,0.064723,0.019422,0.108294,,,,,,,,,,0.039069,0.069074,0.259956
1359,11.325000,,,,0.065068,0.019450,0.107902,,,,,,,,,,0.039308,0.069024,0.259670
1360,11.333333,,,,0.065617,0.019287,0.107793,,,,,,,,,,0.039543,0.068911,0.259283
1361,11.341667,,,,0.065288,0.019572,0.106926,,,,,,,,,,0.039755,0.068773,0.258936
1362,11.350000,,,,0.066118,0.019340,0.107061,,,,,,,,,,0.039835,0.068739,0.258519
1363,11.358333,,,,0.066150,0.019411,0.106590,,,,,,,,,,0.039920,0.068707,0.258106
1364,11.366667,,,,0.065887,0.019537,0.105970,,,,,,,,,,0.040234,0.068597,0.257971
1365,11.375000,,,,0.066335,0.019342,0.105995,,,,,,,,,,0.040290,0.068599,0.257636
1366,11.383333,,,,0.066265,0.019415,0.105615,,,,,,,,,,0.040270,0.068653,0.257268
1367,11.391667,,,,0.066352,0.019412,0.105451,,,,,,,,,,0.040190,0.068712,0.256918
1368,11.400000,,,,0.066122,0.019560,0.104986,,,,,,,,,,0.040114,0.068774,0.256613
1369,11.408333,,,,0.066175,0.019543,0.104877,,,,,,,,,,0.040143,0.068778,0.256444
