Format Version,1.23,Take Name,bryan dominant (he's got devil hands),Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-03-05 11.05.45.261 AM,Capture Start Frame,292089,Total Frames in Take,690,Total Exported Frames,690,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1091,Unlabeled 1091,Unlabeled 1091,Unlabeled 1092,Unlabeled 1092,Unlabeled 1092,Unlabeled 1093,Unlabeled 1093,Unlabeled 1093
,ID,"FAF70","FAF70","FAF70","FAFD0","FAFD0","FAFD0","FAFF0","FAFF0","FAFF0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
150,1.250000,0.204029,0.128209,-0.134127,0.092236,0.115283,-0.102910,0.096752,0.059686,-0.113567
151,1.258333,0.204069,0.128178,-0.133989,0.092263,0.115313,-0.102795,0.096657,0.059661,-0.113509
152,1.266667,0.204155,0.128137,-0.133892,0.092294,0.115272,-0.102734,0.096641,0.059667,-0.113517
153,1.275000,0.204268,0.128093,-0.133860,0.092354,0.115243,-0.102575,0.096656,0.059672,-0.113540
154,1.283333,0.204390,0.128034,-0.133821,0.092412,0.115220,-0.102492,0.096673,0.059673,-0.113695
155,1.291667,0.204469,0.127981,-0.133731,0.092439,0.115220,-0.102387,0.096710,0.059753,-0.114029
156,1.300000,0.204505,0.127944,-0.133631,0.092451,0.115268,-0.102325,0.096886,0.059890,-0.114481
157,1.308333,0.204505,0.127919,-0.133506,0.092506,0.115427,-0.102194,0.097229,0.060049,-0.115160
158,1.316667,0.204545,0.127917,-0.133442,0.092537,0.115570,-0.102142,0.097468,0.060212,-0.115461
159,1.325000,0.204595,0.127884,-0.133362,0.092606,0.115703,-0.102102,0.097731,0.060330,-0.115807
160,1.333333,0.204632,0.127872,-0.133355,0.092663,0.115755,-0.102086,0.097962,0.060402,-0.116049
161,1.341667,0.204682,0.127865,-0.133303,0.092782,0.115885,-0.102089,0.098188,0.060472,-0.116226
162,1.350000,0.204786,0.127829,-0.133269,0.092873,0.115919,-0.102103,0.098236,0.060485,-0.116256
163,1.358333,0.204886,0.127794,-0.133278,0.092929,0.115942,-0.102085,0.098274,0.060504,-0.116266
164,1.366667,0.204938,0.127800,-0.133283,0.092965,0.115976,-0.102075,0.098305,0.060545,-0.116347
165,1.375000,0.204993,0.127809,-0.133295,0.092966,0.115986,-0.102126,0.098296,0.060568,-0.116393
166,1.383333,0.205045,0.127787,-0.133307,0.092946,0.115981,-0.102231,0.098251,0.060589,-0.116429
167,1.391667,0.205089,0.127758,-0.133287,0.092917,0.115976,-0.102341,0.098155,0.060608,-0.116515
168,1.400000,0.205142,0.127730,-0.133285,0.092883,0.115936,-0.102445,0.097910,0.060554,-0.116688
169,1.408333,0.205192,0.127682,-0.133250,0.092810,0.115867,-0.102550,0.097562,0.060524,-0.116678
170,1.416667,0.205202,0.127655,-0.133241,0.092731,0.115837,-0.102644,0.097276,0.060521,-0.116584
171,1.425000,0.205173,0.127658,-0.133152,0.092635,0.115803,-0.102679,0.096971,0.060470,-0.116658
172,1.433333,0.205160,0.127682,-0.133128,0.092542,0.115777,-0.102726,0.096806,0.060475,-0.116754
173,1.441667,0.205151,0.127673,-0.133053,0.092513,0.115756,-0.102692,0.096814,0.060478,-0.116750
174,1.450000,0.205170,0.127659,-0.133028,0.092531,0.115729,-0.102606,0.096848,0.060458,-0.116737
175,1.458333,0.205219,0.127615,-0.132947,0.092572,0.115701,-0.102566,0.096868,0.060455,-0.116779
176,1.466667,0.205320,0.127562,-0.132948,0.092628,0.115737,-0.102493,0.097007,0.060554,-0.117048
177,1.475000,0.205409,0.127514,-0.132894,0.092668,0.115853,-0.102544,0.097175,0.060687,-0.117383
178,1.483333,0.205448,0.127501,-0.132810,0.092713,0.115958,-0.102635,0.097439,0.060795,-0.117590
179,1.491667,0.205475,0.127539,-0.132740,0.092765,0.116120,-0.102616,0.097879,0.060986,-0.118038
180,1.500000,0.205579,0.127573,-0.132741,0.092825,0.116264,-0.102600,0.098345,0.061171,-0.118498
181,1.508333,0.205684,0.127521,-0.132693,0.092890,0.116353,-0.102606,0.098676,0.061254,-0.118795
182,1.516667,0.205727,0.127480,-0.132659,0.092953,0.116419,-0.102588,0.098931,0.061343,-0.119090
183,1.525000,0.205742,0.127454,-0.132624,0.093020,0.116476,-0.102609,0.099202,0.061406,-0.119266
184,1.533333,0.205816,0.127463,-0.132695,0.093112,0.116544,-0.102501,0.099440,0.061437,-0.119302
185,1.541667,0.205842,0.127500,-0.132701,0.093217,0.116593,-0.102409,0.099605,0.061447,-0.119333
186,1.550000,0.205800,0.127541,-0.132753,0.093334,0.116632,-0.102231,0.099764,0.061451,-0.119161
187,1.558333,0.205705,0.127603,-0.132872,0.093434,0.116627,-0.102071,0.099954,0.061371,-0.118991
188,1.566667,0.205611,0.127715,-0.133014,0.093508,0.116615,-0.101951,0.100086,0.061272,-0.118853
189,1.575000,0.205567,0.127797,-0.133156,0.093512,0.116584,-0.102052,0.100051,0.061244,-0.118785
190,1.583333,0.205533,0.127782,-0.133166,0.093496,0.116579,-0.102153,0.100002,0.061244,-0.118818
191,1.591667,0.205501,0.127789,-0.133117,0.093479,0.116589,-0.102242,0.099988,0.061249,-0.118805
192,1.600000,0.205549,0.127809,-0.133041,0.093474,0.116579,-0.102312,0.099949,0.061264,-0.118786
193,1.608333,0.205678,0.127744,-0.132903,0.093466,0.116520,-0.102348,0.099834,0.061262,-0.118721
194,1.616667,0.205792,0.127618,-0.132787,0.093431,0.116409,-0.102344,0.099574,0.061197,-0.118740
195,1.625000,0.205847,0.127501,-0.132685,0.093360,0.116301,-0.102347,0.099457,0.061207,-0.118806
196,1.633333,0.205832,0.127445,-0.132584,0.093306,0.116250,-0.102332,0.099343,0.061149,-0.118711
197,1.641667,0.205786,0.127463,-0.132592,0.093157,0.116096,-0.102455,0.099033,0.061069,-0.118507
198,1.650000,0.205686,0.127524,-0.132642,0.092967,0.116010,-0.102600,0.098801,0.061101,-0.118615
199,1.658333,0.205499,0.127607,-0.132725,0.092696,0.115899,-0.102681,0.098431,0.061047,-0.118432
200,1.666667,0.205242,0.127691,-0.132700,0.092274,0.115559,-0.102946,0.097905,0.060939,-0.118189
201,1.675000,0.205005,0.127766,-0.132717,0.091954,0.115468,-0.103274,0.097340,0.060882,-0.118198
202,1.683333,0.204806,0.127782,-0.132644,0.091531,0.115201,-0.103649,0.096734,0.060760,-0.118078
203,1.691667,0.204628,0.127760,-0.132489,0.091215,0.115096,-0.104012,0.096152,0.060690,-0.117889
204,1.700000,0.204531,0.127759,-0.132441,0.090923,0.114961,-0.104374,0.095805,0.060733,-0.117859
205,1.708333,0.204517,0.127746,-0.132258,0.090801,0.114983,-0.104527,0.095307,0.060602,-0.117524
206,1.716667,0.204577,0.127722,-0.132142,0.090633,0.114789,-0.104731,0.095063,0.060596,-0.117312
207,1.725000,0.204666,0.127694,-0.132069,0.090669,0.114843,-0.104700,0.095030,0.060582,-0.117288
208,1.733333,0.204810,0.127610,-0.132014,0.090657,0.114693,-0.104743,0.094847,0.060404,-0.117102
209,1.741667,0.204944,0.127509,-0.132036,0.090681,0.114621,-0.104780,0.094700,0.060327,-0.117070
210,1.750000,0.205016,0.127470,-0.131983,0.090648,0.114497,-0.104793,0.094553,0.060235,-0.116961
211,1.758333,0.205030,0.127487,-0.131987,0.090641,0.114505,-0.104815,0.094571,0.060213,-0.116958
212,1.766667,0.205018,0.127526,-0.131975,0.090626,0.114527,-0.104833,0.094595,0.060227,-0.116927
213,1.775000,0.205007,0.127556,-0.131983,0.090610,0.114535,-0.104852,0.094586,0.060240,-0.116943
214,1.783333,0.205008,0.127567,-0.132029,0.090598,0.114526,-0.104871,0.094597,0.060224,-0.116905
215,1.791667,0.204988,0.127564,-0.132103,0.090550,0.114474,-0.104913,0.094572,0.060194,-0.116856
