Format Version,1.23,Take Name,Lab7-Task2-Subject3-001,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.28.09.855 AM,Capture Start Frame,416449,Total Frames in Take,4461,Total Exported Frames,4461,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1060,Unlabeled 1060,Unlabeled 1060,Unlabeled 1061,Unlabeled 1061,Unlabeled 1061,Unlabeled 1062,Unlabeled 1062,Unlabeled 1062,Unlabeled 1063,Unlabeled 1063,Unlabeled 1063
,ID,"C7BD0","C7BD0","C7BD0","C7BE0","C7BE0","C7BE0","C7BF0","C7BF0","C7BF0","C7C00","C7C00","C7C00"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3303,27.525000,0.079358,0.022459,-0.104919,0.182605,0.030078,-0.108915,,,,0.152145,0.095003,-0.239605
3304,27.533333,0.079108,0.025127,-0.103754,0.183762,0.032384,-0.108655,,,,0.152117,0.096188,-0.239664
3305,27.541667,0.079082,0.027719,-0.103007,0.184861,0.034742,-0.108628,,,,0.152115,0.097366,-0.239819
3306,27.550000,0.079236,0.030305,-0.102241,0.185800,0.037170,-0.108321,,,,0.152195,0.098474,-0.240040
3307,27.558333,0.079489,0.032843,-0.101413,0.186711,0.039564,-0.108250,,,,0.152326,0.099572,-0.240239
3308,27.566667,0.079522,0.035564,-0.099502,0.187416,0.042072,-0.107868,,,,0.152418,0.100772,-0.240452
3309,27.575000,0.079247,0.038431,-0.096113,0.188020,0.044503,-0.107772,,,,0.152417,0.102130,-0.240485
3310,27.583333,0.080329,0.040615,-0.098225,0.188475,0.047002,-0.107384,,,,0.152477,0.103467,-0.240730
3311,27.591667,0.081518,0.042660,-0.100771,0.188937,0.049274,-0.107187,,,,0.152581,0.104813,-0.240795
3312,27.600000,0.082388,0.044631,-0.102282,0.189352,0.051306,-0.107031,,,,0.152733,0.106077,-0.240815
3313,27.608333,0.082551,0.046672,-0.101280,0.189650,0.053106,-0.106835,,,,0.152826,0.107302,-0.240570
3314,27.616667,0.082449,0.048668,-0.099373,0.189835,0.054671,-0.106617,,,,0.152999,0.108353,-0.240847
3315,27.625000,0.082483,0.050421,-0.098096,0.189984,0.056083,-0.106395,,,,0.153087,0.109457,-0.240574
3316,27.633333,0.082654,0.051967,-0.097280,0.190106,0.057416,-0.106067,,,,0.153264,0.110492,-0.240597
3317,27.641667,0.082846,0.053356,-0.096660,0.190201,0.058611,-0.105780,,,,0.153380,0.111524,-0.240384
3318,27.650000,0.083039,0.054323,-0.096761,0.190262,0.059624,-0.105564,,,,0.153474,0.112379,-0.240356
3319,27.658333,0.083179,0.054890,-0.097081,0.190283,0.060385,-0.105291,,,,0.153515,0.113120,-0.240131
3320,27.666667,0.083303,0.055387,-0.097136,0.190325,0.060857,-0.105131,,,,0.153606,0.113651,-0.239905
3321,27.675000,0.083364,0.055782,-0.096542,0.190354,0.061048,-0.104931,,,,0.153717,0.114005,-0.239677
3322,27.683333,0.083492,0.055871,-0.097078,0.190345,0.060982,-0.104819,,,,0.153824,0.114267,-0.239399
3323,27.691667,,,,0.190309,0.060748,-0.104658,,,,0.153947,0.114462,-0.239198
3324,27.700000,,,,0.190343,0.060351,-0.104587,,,,0.154115,0.114589,-0.239042
3325,27.708333,0.083848,0.059095,-0.090265,0.190443,0.059802,-0.104553,,,,0.154305,0.114603,-0.238829
3326,27.716667,,,,0.190649,0.059047,-0.104637,,,,0.154467,0.114467,-0.238657
3327,27.725000,,,,0.190809,0.058202,-0.104648,,,,0.154600,0.114164,-0.238553
3328,27.733333,0.084442,0.053352,-0.097036,0.190967,0.057301,-0.104555,,,,0.154647,0.113778,-0.238194
3329,27.741667,0.084615,0.052475,-0.096550,0.191203,0.056271,-0.104719,,,,0.154720,0.113308,-0.237979
3330,27.750000,0.084729,0.051871,-0.094988,0.191437,0.055165,-0.104785,,,,0.154845,0.112799,-0.237877
3331,27.758333,0.084815,0.050986,-0.093923,0.191568,0.053966,-0.104818,,,,0.154939,0.112312,-0.237628
3332,27.766667,0.084952,0.049441,-0.094477,0.191652,0.052604,-0.104880,,,,0.155022,0.111735,-0.237470
3333,27.775000,0.085340,0.047488,-0.096774,0.191663,0.050997,-0.105022,,,,0.155124,0.111032,-0.237268
3334,27.783333,0.085598,0.045434,-0.098577,0.191593,0.049190,-0.105124,,,,0.155221,0.110247,-0.236967
3335,27.791667,0.084607,0.043807,-0.095545,0.191458,0.047228,-0.105327,,,,0.155269,0.109288,-0.236669
3336,27.800000,0.083519,0.042176,-0.092227,0.191231,0.045208,-0.105503,,,,0.155272,0.108375,-0.236314
3337,27.808333,0.083274,0.040159,-0.092331,0.190899,0.043237,-0.105556,,,,0.155229,0.107351,-0.236108
3338,27.816667,0.083721,0.037505,-0.095084,0.190597,0.041255,-0.105718,,,,0.155188,0.106379,-0.236016
3339,27.825000,0.084003,0.034965,-0.096509,0.190273,0.039278,-0.105768,,,,0.155102,0.105326,-0.235864
3340,27.833333,0.084213,0.032233,-0.097389,0.189886,0.037148,-0.105917,,,,0.154935,0.104318,-0.235582
3341,27.841667,0.084392,0.029468,-0.097823,0.189423,0.034835,-0.106253,,,,0.154720,0.103228,-0.235303
3342,27.850000,0.084705,0.026522,-0.098449,0.188695,0.032369,-0.106397,,,,0.154525,0.102067,-0.235122
3343,27.858333,0.084803,0.023832,-0.099146,0.187835,0.029817,-0.106561,,,,0.154317,0.100932,-0.234593
3344,27.866667,0.084551,0.021436,-0.099530,0.186663,0.027280,-0.106455,,,,0.154206,0.099707,-0.234287
3345,27.875000,0.084384,0.019001,-0.100158,0.185012,0.024573,-0.106480,,,,0.154118,0.098451,-0.233952
3346,27.883333,0.084303,0.016686,-0.100848,0.182724,0.021785,-0.106431,,,,0.154038,0.097197,-0.233639
3347,27.891667,0.084428,0.014343,-0.101708,0.180772,0.019742,-0.106258,,,,0.153992,0.095897,-0.233357
3348,27.900000,0.084658,0.012159,-0.102526,0.180993,0.017989,-0.106357,,,,0.153897,0.094666,-0.233049
3349,27.908333,0.084786,0.010573,-0.103112,0.180697,0.017266,-0.106094,,,,0.153556,0.093708,-0.232586
3350,27.916667,0.084881,0.009569,-0.103476,0.180250,0.017180,-0.105602,,,,0.153189,0.092890,-0.232583
3351,27.925000,0.085011,0.008940,-0.103750,0.180103,0.017108,-0.105329,,,,0.152774,0.092339,-0.232396
3352,27.933333,0.085159,0.008725,-0.103871,0.180009,0.017166,-0.104984,,,,0.152445,0.092038,-0.232197
3353,27.941667,0.085239,0.008812,-0.103986,0.179918,0.017247,-0.104774,,,,0.152284,0.091984,-0.232116
3354,27.950000,0.085284,0.008994,-0.104082,0.179739,0.017320,-0.104623,,,,0.152228,0.092108,-0.232022
3355,27.958333,0.085340,0.009181,-0.104204,0.179451,0.017411,-0.104459,,,,0.152210,0.092338,-0.231749
3356,27.966667,0.085445,0.009314,-0.104243,0.179183,0.017472,-0.104308,,,,0.152166,0.092532,-0.231479
3357,27.975000,0.085639,0.009452,-0.104168,0.179024,0.017496,-0.104056,,,,0.152053,0.092688,-0.231110
3358,27.983333,0.085914,0.009586,-0.104079,0.179003,0.017479,-0.103868,,,,0.151919,0.092789,-0.230756
3359,27.991667,0.086146,0.009727,-0.103700,0.179051,0.017589,-0.103459,,,,0.151793,0.092880,-0.230274
3360,28.000000,0.086312,0.009855,-0.103230,0.179161,0.017826,-0.102875,,,,0.151680,0.092963,-0.229763
3361,28.008333,0.086460,0.009995,-0.102678,0.179345,0.018061,-0.102401,,,,0.151522,0.093038,-0.229049
3362,28.016667,0.086588,0.010126,-0.102121,0.179496,0.018338,-0.101833,,,,0.151382,0.093102,-0.228507
3363,28.025000,0.086725,0.010306,-0.101606,0.179573,0.018649,-0.101193,,,,0.151242,0.093244,-0.227830
3364,28.033333,0.086877,0.010565,-0.100941,0.179608,0.019098,-0.100546,,,,0.151126,0.093511,-0.227049
3365,28.041667,0.087075,0.010936,-0.100277,0.179681,0.019748,-0.099784,,,,0.151026,0.093916,-0.226278
3366,28.050000,0.087278,0.011532,-0.099324,0.179776,0.020686,-0.098796,,,,0.150859,0.094492,-0.225310
3367,28.058333,0.087547,0.012217,-0.098552,0.179907,0.021929,-0.097683,,,,0.150688,0.095180,-0.224395
3368,28.066667,0.087775,0.013152,-0.097351,0.180056,0.023413,-0.096584,,,,0.150478,0.096016,-0.223414
3369,28.075000,0.088022,0.014360,-0.095938,0.180289,0.025058,-0.095374,,,,0.150259,0.096990,-0.222421
3370,28.083333,0.088320,0.015733,-0.094488,0.180549,0.026891,-0.094083,,,,0.150048,0.098099,-0.221230
3371,28.091667,0.088637,0.017346,-0.092888,0.180808,0.028856,-0.092702,,,,0.149956,0.099288,-0.220204
3372,28.100000,0.088931,0.019154,-0.091278,0.180988,0.031009,-0.091043,,,,0.149814,0.100655,-0.218736
3373,28.108333,0.089155,0.021200,-0.089480,0.181182,0.033257,-0.089416,,,,0.149741,0.102109,-0.217462
3374,28.116667,0.089364,0.023450,-0.087421,0.181359,0.035611,-0.087679,,,,0.149688,0.103666,-0.216134
3375,28.125000,0.089569,0.025798,-0.085419,0.181558,0.038079,-0.085911,,,,0.149655,0.105340,-0.214654
3376,28.133333,0.089730,0.028304,-0.083141,0.181711,0.040675,-0.083889,,,,0.149612,0.107122,-0.213001
3377,28.141667,0.089768,0.030962,-0.080397,0.181789,0.043401,-0.081548,,,,0.149561,0.109037,-0.211023
3378,28.150000,0.089292,0.033964,-0.075589,0.181922,0.046069,-0.079362,,,,0.149526,0.110987,-0.209189
3379,28.158333,0.089352,0.036635,-0.072674,0.182057,0.048839,-0.077033,,,,0.149467,0.112991,-0.207314
3380,28.166667,0.090680,0.038601,-0.074821,0.182168,0.051655,-0.074536,,,,0.149351,0.115090,-0.205027
3381,28.175000,0.091127,0.041115,-0.073269,0.182167,0.054477,-0.071754,,,,0.149174,0.117269,-0.202480
3382,28.183333,0.090396,0.044243,-0.067491,0.182201,0.057306,-0.069009,,,,0.149005,0.119414,-0.200103
3383,28.191667,0.090323,0.046969,-0.064265,0.182257,0.060053,-0.066279,,,,0.148845,0.121554,-0.197492
3384,28.200000,0.090405,0.048623,-0.063936,0.182276,0.062739,-0.063371,,,,0.148655,0.123730,-0.194504
3385,28.208333,0.090381,0.050311,-0.063268,0.182095,0.065540,-0.059925,,,,0.148461,0.125869,-0.191574
3386,28.216667,0.089938,0.057035,-0.049807,0.181934,0.068303,-0.056502,,,,0.148249,0.128002,-0.188557
3387,28.225000,0.089800,0.058911,-0.048434,0.181729,0.071009,-0.052938,,,,0.147980,0.130172,-0.185089
3388,28.233333,0.089619,0.060829,-0.046676,0.181522,0.073658,-0.049312,,,,0.147696,0.132317,-0.181716
3389,28.241667,0.089381,0.063282,-0.043275,0.181320,0.076257,-0.045621,,,,0.147389,0.134449,-0.178254
3390,28.250000,0.089068,0.065910,-0.039118,0.181030,0.078785,-0.041820,,,,0.147029,0.136605,-0.174317
3391,28.258333,0.088713,0.068407,-0.035055,0.180689,0.081240,-0.037857,,,,0.146684,0.138703,-0.170621
3392,28.266667,0.088301,0.070894,-0.030730,0.180265,0.083625,-0.033601,,,,0.146340,0.140795,-0.166558
3393,28.275000,0.087861,0.073270,-0.026481,0.179838,0.085886,-0.029310,,,,0.146008,0.142850,-0.162481
3394,28.283333,0.087395,0.075608,-0.021942,0.179387,0.088069,-0.024861,,,,0.145677,0.144865,-0.158102
3395,28.291667,0.086995,0.077784,-0.017664,0.178941,0.090205,-0.020333,,,,0.145362,0.146805,-0.153825
3396,28.300000,0.086544,0.079957,-0.012956,0.178495,0.092295,-0.015711,,,,0.144971,0.148720,-0.149221
3397,28.308333,0.086178,0.082002,-0.008365,0.178131,0.094288,-0.011160,,,,0.144567,0.150615,-0.144634
3398,28.316667,0.085865,0.084007,-0.003551,0.177764,0.096376,-0.006276,,,,0.144158,0.152476,-0.139919
3399,28.325000,0.085603,0.085943,0.001307,0.177474,0.098440,-0.001433,,,,0.143772,0.154240,-0.135348
3400,28.333333,0.085308,0.087838,0.006414,0.177203,0.100455,0.003449,,,,0.143336,0.155995,-0.130340
3401,28.341667,0.085092,0.089592,0.011252,0.176987,0.102396,0.008372,,,,0.142949,0.157720,-0.125444
3402,28.350000,0.084838,0.091342,0.016403,0.176669,0.104322,0.013605,,,,0.142651,0.159399,-0.120406
3403,28.358333,0.084606,0.092993,0.021493,0.176477,0.106039,0.018584,,,,0.142445,0.160983,-0.115323
3404,28.366667,0.084337,0.094648,0.026680,0.176251,0.107644,0.023658,,,,0.142359,0.162504,-0.110290
3405,28.375000,0.084069,0.096150,0.031680,0.175910,0.109171,0.029117,,,,0.142324,0.163988,-0.105161
3406,28.383333,0.083798,0.097616,0.036777,0.175722,0.110517,0.034214,,,,0.142366,0.165416,-0.099958
3407,28.391667,0.083598,0.099033,0.041906,0.175511,0.111746,0.039533,,,,0.142459,0.166761,-0.094738
3408,28.400000,0.083423,0.100375,0.047217,0.175347,0.112896,0.044923,,,,0.142548,0.168008,-0.089399
3409,28.408333,0.083302,0.101611,0.052504,0.175289,0.113915,0.050092,,,,0.142666,0.169172,-0.084161
3410,28.416667,0.083273,0.102688,0.057686,0.175234,0.114906,0.055386,,,,0.142743,0.170216,-0.078902
3411,28.425000,0.083331,0.103621,0.062826,0.175282,0.115823,0.060565,,,,0.142730,0.171232,-0.073385
3412,28.433333,0.083365,0.104494,0.068155,0.175374,0.116711,0.065733,,,,0.142769,0.172160,-0.068062
3413,28.441667,0.083428,0.105233,0.073381,0.175355,0.117637,0.071163,,,,0.142818,0.173048,-0.062796
3414,28.450000,0.083462,0.105953,0.078782,0.175450,0.118480,0.076361,,,,0.142807,0.173889,-0.057314
3415,28.458333,0.083560,0.106502,0.084007,0.175505,0.119270,0.081654,,,,0.142846,0.174605,-0.051914
3416,28.466667,0.083632,0.107003,0.089376,0.175528,0.119958,0.087119,,,,0.142987,0.175162,-0.046785
3417,28.475000,0.083679,0.107358,0.094580,0.175599,0.120476,0.092340,,,,0.143043,0.175641,-0.041242
3418,28.483333,0.083661,0.107657,0.099769,0.175573,0.120865,0.097661,,,,0.143246,0.175964,-0.036046
3419,28.491667,0.083596,0.107867,0.104876,0.175513,0.121043,0.102962,,,,0.143404,0.176241,-0.030571
3420,28.500000,0.083498,0.107982,0.110035,0.175481,0.121004,0.108128,,,,0.143730,0.176405,-0.025335
3421,28.508333,0.083422,0.107904,0.114961,0.175398,0.120775,0.113283,,,,0.144017,0.176502,-0.019996
3422,28.516667,0.083302,0.107657,0.119830,0.175289,0.120338,0.118362,,,,0.144360,0.176516,-0.014842
3423,28.525000,0.083132,0.107238,0.124774,0.175132,0.119736,0.123412,,,,0.144609,0.176460,-0.009493
3424,28.533333,0.082978,0.106632,0.129640,0.175001,0.119006,0.128443,,,,0.144831,0.176271,-0.004276
3425,28.541667,0.082846,0.105831,0.134497,0.174888,0.118150,0.133429,,,,0.145006,0.175946,0.000886
3426,28.550000,0.082729,0.104964,0.139358,0.174838,0.117240,0.138450,,,,0.145140,0.175520,0.006140
3427,28.558333,0.082641,0.103960,0.144027,0.174712,0.116282,0.143447,,,,0.145260,0.174996,0.011361
3428,28.566667,0.082555,0.102851,0.148554,0.174642,0.115179,0.148272,,,,0.145387,0.174407,0.016408
3429,28.575000,0.082454,0.101682,0.153041,0.174571,0.113923,0.152864,,,,0.145555,0.173746,0.021255
3430,28.583333,0.082320,0.100390,0.157384,0.174378,0.112594,0.157649,,,,0.145758,0.172974,0.026141
3431,28.591667,0.082141,0.099075,0.161742,0.174231,0.111129,0.162124,,,,0.145969,0.172138,0.031082
3432,28.600000,0.081927,0.097677,0.166024,0.174006,0.109627,0.166638,,,,0.146211,0.171184,0.035729
3433,28.608333,0.081731,0.096267,0.170193,0.173854,0.108077,0.170916,,,,0.146407,0.170232,0.040468
3434,28.616667,0.081548,0.094798,0.174258,0.173676,0.106506,0.175164,,,,0.146711,0.169219,0.044921
3435,28.625000,0.081393,0.093269,0.178183,0.173583,0.104852,0.179172,,,,0.146925,0.168191,0.049470
3436,28.633333,0.081205,0.091717,0.182107,0.173356,0.103181,0.183349,,,,0.147177,0.167103,0.053748
3437,28.641667,0.080999,0.090077,0.185847,0.173186,0.101372,0.187190,,,,0.147390,0.165962,0.057975
3438,28.650000,0.080797,0.088362,0.189459,0.172969,0.099518,0.190979,,,,0.147570,0.164817,0.062169
3439,28.658333,0.080582,0.086621,0.193074,0.172755,0.097592,0.194698,,,,0.147800,0.163598,0.066117
3440,28.666667,0.080386,0.084817,0.196534,0.172569,0.095648,0.198286,,,,0.147932,0.162358,0.070243
3441,28.675000,0.080199,0.082988,0.199827,0.172380,0.093692,0.201773,,,,0.148105,0.161089,0.074069
3442,28.683333,0.080008,0.081123,0.203027,0.172191,0.091735,0.205199,,,,0.148228,0.159800,0.077857
3443,28.691667,0.079832,0.079162,0.206135,0.172040,0.089736,0.208466,,,,0.148382,0.158422,0.081389
3444,28.700000,0.079675,0.077143,0.209100,0.171842,0.087721,0.211715,,,,0.148496,0.157025,0.084958
3445,28.708333,0.079443,0.075033,0.211959,0.171621,0.085645,0.214866,,,,0.148600,0.155548,0.088369
3446,28.716667,0.079186,0.072896,0.214599,0.171365,0.083495,0.217789,,,,0.148723,0.154034,0.091594
3447,28.725000,0.078862,0.070742,0.217119,0.171034,0.081297,0.220684,,,,0.148835,0.152463,0.094765
3448,28.733333,0.078489,0.068621,0.219541,0.170651,0.079044,0.223430,,,,0.148972,0.150876,0.097777
3449,28.741667,0.078036,0.066490,0.221875,0.170248,0.076722,0.226025,,,,0.149064,0.149264,0.100736
3450,28.750000,0.077579,0.064317,0.223977,0.169795,0.074292,0.228441,,,,0.149097,0.147638,0.103708
3451,28.758333,0.077101,0.062031,0.225915,0.169307,0.071743,0.230727,,,,0.149164,0.145906,0.106256
3452,28.766667,0.076513,0.059753,0.227935,0.168770,0.069086,0.232919,,,,0.149188,0.144133,0.108819
3453,28.775000,0.075937,0.057389,0.229720,0.168195,0.066368,0.235025,,,,0.149140,0.142368,0.111489
3454,28.783333,0.075349,0.054967,0.231407,0.167636,0.063582,0.236894,,,,0.149048,0.140569,0.114001
3455,28.791667,0.074696,0.052599,0.233085,0.167018,0.060864,0.238730,,,,0.148949,0.138783,0.116276
3456,28.800000,0.074082,0.050140,0.234458,0.166346,0.058206,0.240464,,,,0.148802,0.137026,0.118483
3457,28.808333,0.073341,0.047794,0.235945,0.165649,0.055604,0.242110,,,,0.148608,0.135265,0.120515
3458,28.816667,0.072615,0.045457,0.237201,0.164878,0.053047,0.243747,,,,0.148359,0.133535,0.122537
3459,28.825000,0.071791,0.043257,0.238531,0.164042,0.050587,0.245385,,,,0.148102,0.131789,0.124501
3460,28.833333,0.071016,0.041009,0.239583,0.163272,0.048148,0.246769,,,,0.147820,0.130023,0.126287
3461,28.841667,0.070216,0.038896,0.240695,0.162408,0.045886,0.248289,,,,0.147492,0.128327,0.128065
3462,28.850000,0.069358,0.036901,0.241801,0.161632,0.043648,0.249522,,,,0.147180,0.126665,0.129677
3463,28.858333,0.068634,0.034826,0.242521,0.160838,0.041545,0.250796,,,,0.146838,0.125032,0.131220
3464,28.866667,0.067880,0.032834,0.243306,0.160152,0.039428,0.251810,,,,0.146514,0.123446,0.132645
3465,28.875000,0.067208,0.030768,0.243891,0.159396,0.037342,0.252846,,,,0.146208,0.121856,0.133902
3466,28.883333,0.066559,0.028692,0.244422,0.158788,0.035151,0.253605,,,,0.145862,0.120312,0.135175
3467,28.891667,0.065998,0.026499,0.244770,0.158158,0.033020,0.254431,,,,0.145586,0.118731,0.136182
3468,28.900000,0.065460,0.024308,0.245142,0.157619,0.030862,0.255049,,,,0.145260,0.117195,0.137241
3469,28.908333,0.064976,0.022048,0.245297,0.157157,0.028672,0.255506,,,,0.144962,0.115675,0.138078
3470,28.916667,0.064444,0.019857,0.245450,0.156574,0.026526,0.256111,,,,0.144669,0.114091,0.138888
3471,28.925000,0.063914,0.017664,0.245431,0.156091,0.024220,0.256379,,,,0.144431,0.112537,0.139673
3472,28.933333,0.063375,0.015528,0.245409,0.155556,0.021873,0.256648,,,,0.144238,0.110918,0.140398
3473,28.941667,0.062800,0.013482,0.245445,0.155028,0.019481,0.256896,,,,0.144124,0.109232,0.140992
3474,28.950000,0.062324,0.011483,0.245394,0.154614,0.017964,0.257058,,,,0.143958,0.107567,0.141609
3475,28.958333,0.061777,0.010193,0.245529,0.153756,0.016676,0.257738,,,,0.143643,0.106258,0.141966
3476,28.966667,0.061363,0.008673,0.245084,0.153320,0.017243,0.258525,,,,0.143116,0.105534,0.142339
3477,28.975000,0.061231,0.009078,0.245444,0.153217,0.017398,0.259063,,,,0.142557,0.105230,0.142377
3478,28.983333,0.060756,0.008474,0.245673,0.152865,0.017056,0.259938,,,,0.141843,0.104493,0.142622
3479,28.991667,0.060376,0.008246,0.245755,0.152453,0.017093,0.260540,,,,0.141591,0.104100,0.142728
3480,29.000000,0.060010,0.008198,0.245556,0.151900,0.017072,0.260839,,,,0.141640,0.103810,0.142863
3481,29.008333,0.059617,0.008194,0.245612,0.151389,0.017096,0.261190,,,,0.141636,0.103569,0.142937
3482,29.016667,0.059330,0.008286,0.245592,0.151176,0.017191,0.261280,,,,0.141645,0.103563,0.143010
3483,29.025000,0.059184,0.008217,0.245564,0.151185,0.017193,0.261228,,,,0.141744,0.103577,0.143023
3484,29.033333,0.059148,0.008205,0.245677,0.151351,0.017273,0.261063,,,,0.141967,0.103700,0.142954
3485,29.041667,0.059203,0.008174,0.245860,0.151679,0.017356,0.260784,,,,0.142278,0.103862,0.142865
3486,29.050000,0.059291,0.008073,0.246069,0.152099,0.017462,0.260452,,,,0.142603,0.104058,0.142698
3487,29.058333,0.059334,0.007844,0.246335,0.152540,0.017551,0.260079,,,,0.142810,0.104256,0.142577
3488,29.066667,0.059327,0.007681,0.246707,0.153184,0.017756,0.259361,,,,0.142936,0.104605,0.142353
3489,29.075000,0.059367,0.007494,0.247142,0.153884,0.018149,0.258725,,,,0.143010,0.105067,0.142052
3490,29.083333,0.059468,0.007373,0.247606,0.154640,0.018751,0.258133,,,,0.143036,0.105611,0.141728
3491,29.091667,0.059440,0.007545,0.248177,0.155593,0.019646,0.257566,,,,0.142989,0.106253,0.141345
3492,29.100000,0.058805,0.008202,0.248478,0.156777,0.020903,0.256848,,,,0.142844,0.106923,0.140818
3493,29.108333,0.057596,0.009313,0.249186,0.158473,0.022328,0.256387,,,,0.142578,0.107668,0.140354
3494,29.116667,0.056296,0.010662,0.249708,0.160533,0.023746,0.255620,,,,0.142369,0.108397,0.139877
3495,29.125000,0.055208,0.012091,0.250175,0.162626,0.025187,0.254900,,,,0.142260,0.109037,0.139293
3496,29.133333,0.054313,0.013774,0.250587,0.164840,0.026773,0.254165,,,,0.142175,0.109746,0.138548
3497,29.141667,0.053726,0.015509,0.250665,0.166946,0.028612,0.253551,,,,0.142032,0.110510,0.137774
3498,29.150000,0.053434,0.017459,0.250976,0.168920,0.030648,0.252897,,,,0.141890,0.111399,0.137046
3499,29.158333,0.053496,0.019397,0.251134,0.170814,0.032851,0.252209,,,,0.141773,0.112365,0.136184
3500,29.166667,0.053764,0.021388,0.251249,0.172422,0.035295,0.251745,,,,0.141673,0.113406,0.135297
3501,29.175000,0.054079,0.023458,0.251347,0.173846,0.037787,0.251145,,,,0.141546,0.114511,0.134372
3502,29.183333,0.054399,0.025552,0.251404,0.175054,0.040318,0.250616,,,,0.141418,0.115645,0.133377
3503,29.191667,0.054705,0.027710,0.251609,0.176060,0.042801,0.250093,,,,0.141265,0.116866,0.132578
3504,29.200000,0.055008,0.029793,0.251616,0.176851,0.045207,0.249586,,,,0.141130,0.118168,0.131718
3505,29.208333,0.055244,0.031855,0.251481,0.177357,0.047576,0.249209,,,,0.141002,0.119557,0.130743
3506,29.216667,0.055329,0.033992,0.251405,0.177795,0.049776,0.248572,,,,0.140844,0.121008,0.129824
3507,29.225000,0.055371,0.036127,0.251342,0.178108,0.051860,0.247974,,,,0.140627,0.122508,0.129069
3508,29.233333,0.055374,0.038216,0.251312,0.178339,0.053788,0.247447,,,,0.140445,0.123951,0.128326
3509,29.241667,0.055371,0.040171,0.251159,0.178471,0.055535,0.246908,,,,0.140330,0.125286,0.127526
3510,29.250000,0.055296,0.042068,0.251006,0.178452,0.057196,0.246535,,,,0.140200,0.126534,0.126729
3511,29.258333,0.055179,0.043930,0.250835,0.178455,0.058674,0.245948,,,,0.139965,0.127766,0.126060
3512,29.266667,0.055061,0.045748,0.250609,0.178383,0.060218,0.245464,,,,0.139741,0.129009,0.125504
3513,29.275000,0.054949,0.047596,0.250411,0.178256,0.061793,0.245099,,,,0.139606,0.130207,0.124790
3514,29.283333,0.054858,0.049405,0.250248,0.178185,0.063309,0.244591,,,,0.139474,0.131392,0.123983
3515,29.291667,0.054793,0.051057,0.250024,0.178091,0.064791,0.244113,,,,0.139288,0.132578,0.123386
3516,29.300000,0.054705,0.052576,0.249628,0.177911,0.066249,0.243770,,,,0.139039,0.133740,0.122977
3517,29.308333,0.054681,0.054003,0.249309,0.177770,0.067659,0.243403,,,,0.138861,0.134797,0.122322
3518,29.316667,0.054681,0.055352,0.248998,0.177675,0.069034,0.243030,,,,0.138728,0.135820,0.121544
3519,29.325000,0.054675,0.056747,0.248758,0.177623,0.070406,0.242599,,,,0.138543,0.136892,0.121019
3520,29.333333,0.054661,0.058123,0.248470,0.177623,0.071772,0.242120,,,,0.138331,0.137976,0.120576
3521,29.341667,0.054664,0.059490,0.248267,0.177619,0.073132,0.241751,,,,0.138185,0.139028,0.120053
3522,29.350000,0.054675,0.060859,0.248064,0.177611,0.074425,0.241438,,,,0.138128,0.139971,0.119429
3523,29.358333,0.054670,0.062153,0.247880,0.177567,0.075572,0.241146,,,,0.138060,0.140832,0.118967
3524,29.366667,0.054650,0.063340,0.247697,0.177529,0.076558,0.240782,,,,0.138023,0.141639,0.118452
3525,29.375000,0.054631,0.064429,0.247482,0.177466,0.077428,0.240462,,,,0.137955,0.142410,0.118038
3526,29.383333,0.054640,0.065450,0.247287,0.177416,0.078223,0.240185,,,,0.137929,0.143106,0.117584
3527,29.391667,0.054667,0.066408,0.247122,0.177421,0.078935,0.239793,,,,0.137914,0.143814,0.117158
3528,29.400000,0.054674,0.067287,0.246976,0.177386,0.079630,0.239518,,,,0.137845,0.144453,0.116817
3529,29.408333,0.054626,0.068068,0.246866,0.177324,0.080247,0.239251,,,,0.137748,0.145053,0.116534
3530,29.416667,0.054612,0.068682,0.246639,0.177274,0.080775,0.238976,,,,0.137680,0.145510,0.116261
3531,29.425000,0.054591,0.069135,0.246518,0.177235,0.081157,0.238760,,,,0.137610,0.145858,0.116066
3532,29.433333,0.054597,0.069387,0.246315,0.177137,0.081427,0.238653,,,,0.137532,0.146098,0.115910
3533,29.441667,0.054608,0.069473,0.246124,0.177033,0.081544,0.238557,,,,0.137487,0.146220,0.115697
3534,29.450000,0.054633,0.069441,0.246026,0.176964,0.081501,0.238372,,,,0.137451,0.146277,0.115543
3535,29.458333,0.054713,0.069257,0.245925,0.176902,0.081375,0.238301,,,,0.137431,0.146270,0.115444
3536,29.466667,0.054851,0.068918,0.245831,0.176858,0.081129,0.238263,,,,0.137429,0.146193,0.115380
3537,29.475000,0.054986,0.068422,0.245700,0.176823,0.080740,0.238208,,,,0.137413,0.146029,0.115380
3538,29.483333,0.055103,0.067808,0.245629,0.176798,0.080173,0.238162,,,,0.137409,0.145721,0.115394
