Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 1_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.21.45.505 AM,Capture Start Frame,370323,Total Frames in Take,4920,Total Exported Frames,4920,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1047,Unlabeled 1047,Unlabeled 1047,Unlabeled 1048,Unlabeled 1048,Unlabeled 1048,Unlabeled 1049,Unlabeled 1049,Unlabeled 1049,Unlabeled 1050,Unlabeled 1050,Unlabeled 1050
,ID,"C7290","C7290","C7290","C73E0","C73E0","C73E0","C7460","C7460","C7460","C7480","C7480","C7480"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
201,1.675000,0.129262,0.049785,0.129356,0.010393,0.042624,0.150028,0.088778,0.102703,0.001956,,,
202,1.683333,0.129565,0.048380,0.130966,0.011094,0.040336,0.151295,0.089497,0.101853,0.003558,,,
203,1.691667,0.129811,0.046918,0.132373,0.011868,0.038038,0.152436,0.090167,0.101003,0.005225,,,
204,1.700000,0.129944,0.045578,0.133925,0.012704,0.035775,0.153492,0.090860,0.100102,0.006705,,,
205,1.708333,0.129964,0.044281,0.135479,0.013498,0.033623,0.154624,0.091569,0.099184,0.008143,,,
206,1.716667,0.129865,0.043001,0.137063,0.014233,0.031558,0.155693,0.092289,0.098278,0.009578,,,
207,1.725000,0.129667,0.041719,0.138539,0.014979,0.029476,0.156475,0.092956,0.097385,0.011046,,,
208,1.733333,0.129504,0.040461,0.139905,0.015778,0.027466,0.157375,0.093641,0.096445,0.012340,,,
209,1.741667,0.129505,0.039340,0.141343,0.016692,0.025443,0.158391,0.094278,0.095514,0.013708,,,
210,1.750000,0.129718,0.038213,0.142520,0.017781,0.023379,0.159433,0.094914,0.094556,0.014921,,,
211,1.758333,0.129986,0.037111,0.143695,0.019030,0.021249,0.160464,0.095582,0.093568,0.016096,,,
212,1.766667,0.130238,0.036019,0.144896,0.020429,0.019060,0.161421,0.096306,0.092616,0.017334,,,
213,1.775000,0.130573,0.034748,0.145903,0.020992,0.017416,0.162053,0.097187,0.091599,0.018222,,,
214,1.783333,0.130912,0.033273,0.146785,0.020965,0.016708,0.162600,0.098083,0.090622,0.019335,,,
215,1.791667,0.131095,0.031593,0.147741,0.021078,0.016342,0.163287,0.099104,0.089580,0.020306,,,
216,1.800000,0.131142,0.029810,0.148592,0.021243,0.016322,0.164161,0.100075,0.088560,0.021180,,,
217,1.808333,0.130941,0.028194,0.149544,0.021365,0.016226,0.164829,0.101008,0.087583,0.021967,,,
218,1.816667,0.130536,0.026710,0.150372,0.021488,0.015962,0.165367,0.101778,0.086682,0.022851,,,
219,1.825000,0.129928,0.025348,0.151151,0.021575,0.015582,0.165882,0.102465,0.085799,0.023591,,,
220,1.833333,0.129038,0.024058,0.152096,0.021692,0.015150,0.166359,0.102994,0.085015,0.024466,,,
221,1.841667,0.127997,0.022578,0.152837,0.021819,0.014777,0.166926,0.103462,0.084220,0.025067,,,
222,1.850000,0.126798,0.021123,0.153617,0.021908,0.014522,0.167511,0.103815,0.083500,0.025783,,,
223,1.858333,0.125532,0.019811,0.154245,0.021972,0.014319,0.168193,0.104144,0.082844,0.026513,,,
224,1.866667,0.124307,0.018980,0.154935,0.022040,0.014053,0.168662,0.104473,0.082202,0.027169,,,
225,1.875000,0.122848,0.019058,0.155823,0.022123,0.013809,0.169091,0.104724,0.081650,0.027738,,,
226,1.883333,0.120964,0.019234,0.156796,0.022307,0.013635,0.169457,0.104817,0.081242,0.028456,,,
227,1.891667,0.118694,0.019266,0.157600,0.022559,0.013472,0.169717,0.104819,0.080948,0.029100,,,
228,1.900000,0.116275,0.019309,0.158226,0.022688,0.013238,0.169712,0.104839,0.080696,0.029598,,,
229,1.908333,0.113694,0.019412,0.158866,0.022856,0.012926,0.169488,0.104885,0.080535,0.030203,,,
230,1.916667,0.110895,0.019463,0.159298,0.023103,0.012676,0.169415,0.104951,0.080368,0.030738,,,
231,1.925000,0.107955,0.019544,0.159678,0.023544,0.012376,0.169240,0.104969,0.080183,0.031240,,,
232,1.933333,0.106234,0.019812,0.160327,0.024103,0.012031,0.169023,0.104924,0.079976,0.031599,,,
233,1.941667,0.106616,0.019742,0.160937,0.024329,0.011680,0.168800,0.104734,0.079854,0.032010,,,
234,1.950000,0.106066,0.019986,0.161507,0.024385,0.011408,0.168520,0.104620,0.079743,0.032229,,,
235,1.958333,0.105711,0.019990,0.161757,0.024302,0.011226,0.168269,0.104615,0.079665,0.032526,,,
236,1.966667,0.105304,0.020051,0.162191,0.024176,0.011091,0.168058,0.104646,0.079607,0.032906,,,
237,1.975000,0.104916,0.020096,0.162543,0.024066,0.010964,0.167925,0.104688,0.079532,0.033175,,,
238,1.983333,0.104636,0.020082,0.162798,0.024000,0.010853,0.167922,0.104660,0.079456,0.033507,,,
239,1.991667,0.104400,0.020081,0.163112,0.023912,0.010720,0.168017,0.104566,0.079377,0.033748,,,
240,2.000000,0.104170,0.020093,0.163514,0.023839,0.010582,0.168181,0.104380,0.079355,0.034018,,,
241,2.008333,0.103998,0.020103,0.163912,0.023746,0.010413,0.168471,0.104084,0.079419,0.034422,,,
242,2.016667,0.103905,0.020216,0.164463,0.023620,0.010247,0.168816,0.103683,0.079573,0.034888,,,
243,2.025000,0.103911,0.020515,0.165083,0.023458,0.010053,0.168960,0.103206,0.079801,0.035385,,,
244,2.033333,0.104043,0.021133,0.165791,0.023254,0.009853,0.169175,0.102702,0.080016,0.035763,,,
245,2.041667,0.104181,0.022039,0.166717,0.022994,0.009587,0.169347,0.102049,0.080313,0.036451,,,
246,2.050000,0.104365,0.023059,0.167656,0.022669,0.009263,0.169375,0.101453,0.080553,0.036869,,,
247,2.058333,0.104477,0.023688,0.168412,0.022289,0.008968,0.169515,0.100844,0.080839,0.037497,,,
248,2.066667,0.104713,0.024063,0.169056,0.022023,0.008683,0.169629,0.100263,0.081191,0.038319,,,
249,2.075000,0.104984,0.024003,0.169349,0.021888,0.008438,0.169798,0.099842,0.081495,0.038937,,,
250,2.083333,0.105332,0.023770,0.169704,0.022095,0.008149,0.169976,0.099492,0.081810,0.039708,,,
251,2.091667,0.105708,0.023468,0.170347,0.022496,0.007991,0.170225,0.099185,0.082148,0.040596,,,
252,2.100000,0.105777,0.023245,0.171187,0.022864,0.007921,0.170270,0.098972,0.082519,0.041469,,,
253,2.108333,0.105426,0.023186,0.172158,0.022953,0.008043,0.170187,0.098858,0.082939,0.042384,,,
254,2.116667,0.104927,0.023039,0.172847,0.022623,0.008095,0.169646,0.098851,0.083377,0.043176,,,
255,2.125000,0.104397,0.022998,0.173503,0.022198,0.008193,0.169211,0.098905,0.083811,0.044022,,,
256,2.133333,0.103993,0.022951,0.174120,0.021884,0.008278,0.168785,0.098959,0.084188,0.044829,,,
257,2.141667,0.103713,0.022933,0.174662,0.021753,0.008288,0.168431,0.099016,0.084471,0.045552,,,
258,2.150000,0.103565,0.022917,0.175164,0.021707,0.008265,0.168302,0.099051,0.084673,0.046255,,,
259,2.158333,0.103498,0.022927,0.175782,0.021731,0.008165,0.168425,0.099069,0.084782,0.046911,,,
260,2.166667,0.103573,0.022903,0.176343,0.021832,0.008039,0.168886,0.099091,0.084845,0.047520,,,
261,2.175000,0.103731,0.022910,0.176914,0.022059,0.007877,0.169466,0.099118,0.084867,0.048028,,,
262,2.183333,0.103963,0.022926,0.177475,0.022368,0.007742,0.170380,0.099065,0.084918,0.048645,,,
263,2.191667,0.104224,0.022928,0.178079,0.022698,0.007545,0.171402,0.098933,0.084966,0.049190,,,
264,2.200000,0.104492,0.022903,0.178731,0.022974,0.007470,0.172748,0.098681,0.085075,0.049850,,,
265,2.208333,0.104706,0.022909,0.179510,0.023205,0.007306,0.174013,0.098361,0.085182,0.050450,,,
266,2.216667,0.104992,0.022840,0.180089,0.023339,0.007057,0.174921,0.098017,0.085265,0.050970,,,
267,2.225000,0.105407,0.022690,0.180696,0.023118,0.006877,0.175731,0.097647,0.085356,0.051452,,,
268,2.233333,0.106118,0.022506,0.181245,0.022632,0.006761,0.176524,0.097219,0.085474,0.052169,,,
269,2.241667,0.107183,0.022246,0.181839,0.021666,0.006960,0.177485,0.096848,0.085552,0.052797,,,
270,2.250000,0.108750,0.021710,0.182271,0.019841,0.007749,0.178745,0.096529,0.085600,0.053347,,,
271,2.258333,0.112089,0.021599,0.182688,0.017398,0.008999,0.180094,0.096245,0.085710,0.053953,,,
272,2.266667,0.114584,0.021545,0.183104,0.014631,0.010661,0.181580,0.095979,0.085892,0.054782,,,
273,2.275000,0.116583,0.021781,0.183767,0.011680,0.012850,0.183374,0.095709,0.086181,0.055838,,,
274,2.283333,0.118529,0.022183,0.184505,0.008844,0.015169,0.185043,0.095466,0.086485,0.056813,,,
275,2.291667,0.120228,0.022679,0.185113,0.006405,0.017174,0.186378,0.095233,0.086811,0.057850,,,
276,2.300000,0.121546,0.023348,0.185982,0.004623,0.018317,0.187318,0.095014,0.087164,0.058981,,,
277,2.308333,0.122566,0.024099,0.187052,0.003198,0.019132,0.188684,0.094788,0.087508,0.060225,,,
278,2.316667,0.123462,0.024896,0.188227,0.001977,0.019645,0.189841,0.094521,0.087846,0.061585,,,
279,2.325000,0.124198,0.025772,0.189632,0.000927,0.019935,0.191102,0.094303,0.088187,0.062989,,,
280,2.333333,0.124875,0.026565,0.191015,0.000258,0.019844,0.192421,0.094124,0.088558,0.064525,,,
281,2.341667,0.125510,0.027301,0.192436,-0.000170,0.019469,0.193953,0.093978,0.089003,0.066357,,,
282,2.350000,0.126013,0.028061,0.194149,-0.000370,0.018877,0.195290,0.093928,0.089423,0.068102,,,
283,2.358333,0.126456,0.028737,0.195865,-0.000417,0.018193,0.196694,0.093979,0.089826,0.069921,,,
284,2.366667,0.126777,0.029327,0.197775,-0.000284,0.017472,0.198324,0.094143,0.090231,0.071844,,,
285,2.375000,0.127095,0.029728,0.199642,0.000052,0.016529,0.199805,0.094403,0.090646,0.073883,,,
286,2.383333,0.127321,0.030027,0.201745,0.000685,0.015341,0.201279,0.094818,0.090984,0.075742,,,
287,2.391667,0.127523,0.029998,0.203691,0.001458,0.014123,0.202879,0.095311,0.091319,0.077835,,,
288,2.400000,0.127475,0.029718,0.205858,0.002091,0.013228,0.204463,0.095909,0.091621,0.079948,,,
289,2.408333,0.127165,0.029140,0.207990,0.002439,0.012866,0.206045,0.096629,0.091797,0.082087,,,
290,2.416667,0.126507,0.028351,0.210262,0.002830,0.012770,0.207520,0.097509,0.091884,0.084142,,,
291,2.425000,0.125612,0.027312,0.212442,0.003331,0.012802,0.209050,0.098481,0.091911,0.086168,,,
292,2.433333,0.124349,0.026007,0.214648,0.003907,0.012827,0.210517,0.099543,0.091882,0.088236,,,
293,2.441667,0.122868,0.024486,0.216687,0.004580,0.012762,0.211833,0.100619,0.091746,0.090397,,,
294,2.450000,0.121227,0.022911,0.218642,0.005213,0.012747,0.213160,0.101753,0.091522,0.092345,,,
295,2.458333,0.119514,0.021372,0.220535,0.005886,0.012696,0.214328,0.102878,0.091188,0.094216,,,
296,2.466667,0.117819,0.019825,0.222131,0.006574,0.012728,0.215466,0.103985,0.090782,0.095904,,,
297,2.475000,0.116160,0.018679,0.223682,0.007331,0.012768,0.216407,0.105056,0.090351,0.097649,,,
298,2.483333,0.114535,0.018504,0.225382,0.008228,0.012883,0.217328,0.106043,0.089905,0.099271,,,
299,2.491667,0.112752,0.018689,0.227070,0.009404,0.012604,0.218381,0.106909,0.089473,0.100685,,,
300,2.500000,0.110088,0.018893,0.228612,0.010959,0.012315,0.219331,0.107577,0.089080,0.101996,,,
301,2.508333,0.106803,0.019269,0.230061,0.012057,0.012143,0.220046,0.108191,0.088671,0.103102,,,
302,2.516667,0.105543,0.019289,0.231372,0.012279,0.011871,0.220084,0.108698,0.088358,0.104330,,,
303,2.525000,0.104743,0.019273,0.232523,0.012441,0.011564,0.220078,0.109149,0.088003,0.105181,,,
304,2.533333,0.104271,0.019223,0.233428,0.012495,0.011286,0.220078,0.109526,0.087669,0.106152,,,
305,2.541667,0.103792,0.019271,0.234239,0.012396,0.011086,0.220038,0.109850,0.087398,0.106926,,,
306,2.550000,0.103334,0.019307,0.234815,0.012169,0.010862,0.219852,0.110200,0.087252,0.107710,,,
307,2.558333,0.102961,0.019313,0.235194,0.011933,0.010598,0.219455,0.110581,0.087188,0.108301,,,
308,2.566667,0.102615,0.019386,0.235613,0.011728,0.010316,0.218999,0.110929,0.087278,0.108883,,,
309,2.575000,0.102357,0.019413,0.235857,0.011607,0.010147,0.218649,0.111200,0.087528,0.109507,,,
310,2.583333,0.102196,0.019419,0.236055,0.011599,0.010064,0.218226,0.111383,0.087800,0.109837,,,
311,2.591667,0.102139,0.019417,0.236203,0.011710,0.009992,0.217622,0.111442,0.088137,0.110135,,,
312,2.600000,0.102130,0.019435,0.236259,0.011921,0.009990,0.216992,0.111444,0.088525,0.110388,,,
313,2.608333,0.102059,0.019545,0.236280,0.012104,0.010075,0.216583,0.111424,0.088927,0.110641,,,
314,2.616667,0.101942,0.019732,0.236275,0.012190,0.010155,0.216281,0.111418,0.089300,0.110730,,,
315,2.625000,0.101823,0.019930,0.236157,0.012234,0.010241,0.215919,0.111351,0.089656,0.110792,,,
316,2.633333,0.101652,0.020094,0.235950,0.012269,0.010311,0.215529,0.111254,0.089992,0.110813,,,
317,2.641667,0.101498,0.020269,0.235695,0.012313,0.010318,0.215107,0.111155,0.090220,0.110719,,,
318,2.650000,0.101417,0.020355,0.235411,0.012357,0.010287,0.214623,0.111036,0.090398,0.110626,,,
319,2.658333,0.101338,0.020405,0.235096,0.012384,0.010292,0.214109,0.110913,0.090511,0.110411,,,
320,2.666667,0.101186,0.020546,0.234841,0.012363,0.010304,0.213494,0.110811,0.090609,0.110179,,,
321,2.675000,0.101033,0.020665,0.234482,0.012341,0.010306,0.212775,0.110763,0.090680,0.109867,,,
322,2.683333,0.100907,0.020770,0.234033,0.012338,0.010284,0.211998,0.110749,0.090730,0.109558,,,
323,2.691667,0.100772,0.020903,0.233745,0.012341,0.010291,0.211303,0.110769,0.090755,0.109250,,,
324,2.700000,0.100678,0.020935,0.233405,0.012348,0.010273,0.210642,0.110810,0.090741,0.108915,,,
325,2.708333,0.100626,0.020928,0.233013,0.012358,0.010168,0.210009,0.110828,0.090703,0.108611,,,
326,2.716667,0.100626,0.020931,0.232643,0.012371,0.010089,0.209569,0.110838,0.090680,0.108330,,,
327,2.725000,0.100695,0.020943,0.232244,0.012427,0.010120,0.209334,0.110862,0.090691,0.108012,,,
328,2.733333,0.100829,0.020984,0.231847,0.012547,0.010213,0.209177,0.110888,0.090724,0.107712,,,
329,2.741667,0.100966,0.021059,0.231483,0.012709,0.010313,0.208955,0.110915,0.090768,0.107431,,,
330,2.750000,0.101097,0.021132,0.231113,0.012881,0.010405,0.208674,0.110936,0.090789,0.107119,,,
331,2.758333,0.101209,0.021181,0.230757,0.013002,0.010487,0.208367,0.110962,0.090772,0.106827,,,
332,2.766667,0.101293,0.021213,0.230443,0.013114,0.010565,0.208043,0.111037,0.090724,0.106508,,,
333,2.775000,0.101387,0.021223,0.230091,0.013249,0.010590,0.207653,0.111107,0.090701,0.106227,,,
334,2.783333,0.101469,0.021261,0.229768,0.013381,0.010633,0.207314,0.111163,0.090682,0.105947,,,
335,2.791667,0.101572,0.021326,0.229418,0.013535,0.010652,0.206929,0.111211,0.090649,0.105561,,,
336,2.800000,0.101673,0.021429,0.229074,0.013710,0.010650,0.206522,0.111220,0.090644,0.105236,,,
337,2.808333,0.101792,0.021568,0.228798,0.013911,0.010626,0.206138,0.111221,0.090601,0.104894,,,
338,2.816667,0.101938,0.021707,0.228551,0.014147,0.010563,0.205740,0.111250,0.090523,0.104523,,,
339,2.825000,0.102103,0.021820,0.228265,0.014386,0.010497,0.205409,0.111284,0.090421,0.104187,,,
340,2.833333,0.102294,0.021917,0.227935,0.014624,0.010467,0.205140,0.111341,0.090310,0.103787,,,
341,2.841667,0.102504,0.021992,0.227572,0.014884,0.010416,0.204733,0.111415,0.090226,0.103421,,,
342,2.850000,0.102708,0.022119,0.227324,0.015140,0.010416,0.204390,0.111507,0.090174,0.103051,,,
343,2.858333,0.102945,0.022233,0.226995,0.015384,0.010474,0.204162,0.111619,0.090145,0.102639,,,
344,2.866667,0.103190,0.022295,0.226640,0.015634,0.010509,0.203933,0.111722,0.090096,0.102255,,,
345,2.875000,0.103450,0.022304,0.226234,0.015864,0.010481,0.203664,0.111810,0.090032,0.101871,,,
346,2.883333,0.103689,0.022250,0.225795,0.016076,0.010436,0.203378,0.111887,0.089945,0.101458,,,
347,2.891667,0.103918,0.022189,0.225380,0.016291,0.010420,0.203062,0.111969,0.089860,0.101015,,,
348,2.900000,0.104113,0.022165,0.225013,0.016506,0.010444,0.202711,0.112064,0.089829,0.100647,,,
349,2.908333,0.104311,0.022158,0.224613,0.016726,0.010505,0.202374,0.112154,0.089828,0.100279,,,
350,2.916667,0.104510,0.022243,0.224211,0.016969,0.010551,0.201907,0.112239,0.089841,0.099902,,,
351,2.925000,0.104703,0.022351,0.223861,0.017202,0.010570,0.201470,0.112299,0.089873,0.099554,,,
352,2.933333,0.104909,0.022482,0.223501,0.017449,0.010593,0.201034,0.112360,0.089907,0.099179,,,
353,2.941667,0.105136,0.022602,0.223082,0.017691,0.010632,0.200715,0.112418,0.089946,0.098743,,,
354,2.950000,0.105344,0.022804,0.222809,0.017940,0.010665,0.200453,0.112444,0.090003,0.098336,,,
355,2.958333,0.105567,0.023041,0.222445,0.018222,0.010679,0.200134,0.112413,0.090111,0.097928,,,
356,2.966667,0.105777,0.023371,0.222106,0.018504,0.010717,0.199812,0.112362,0.090236,0.097430,,,
357,2.975000,0.106037,0.023716,0.221677,0.018801,0.010745,0.199440,0.112342,0.090379,0.096854,,,
358,2.983333,0.106323,0.024101,0.221224,0.019142,0.010741,0.198951,0.112334,0.090558,0.096287,,,
359,2.991667,0.106624,0.024453,0.220678,0.019520,0.010701,0.198365,0.112326,0.090737,0.095717,,,
360,3.000000,0.106902,0.024841,0.220202,0.019881,0.010725,0.197841,0.112326,0.090914,0.095103,,,
361,3.008333,0.107198,0.025166,0.219594,0.020238,0.010797,0.197276,0.112350,0.091109,0.094400,,,
362,3.016667,0.107557,0.025424,0.218841,0.020632,0.010873,0.196558,0.112372,0.091355,0.093712,,,
363,3.025000,0.107929,0.025660,0.218013,0.020989,0.011075,0.195834,0.112424,0.091579,0.092863,,,
364,3.033333,0.108276,0.025937,0.217182,0.021312,0.011425,0.195151,0.112499,0.091836,0.091908,,,
365,3.041667,0.108607,0.026225,0.216292,0.021630,0.011815,0.194373,0.112567,0.092140,0.090934,,,
366,3.050000,0.108984,0.026521,0.215273,0.021958,0.012221,0.193532,0.112652,0.092453,0.089935,,,
367,3.058333,0.109424,0.026818,0.214085,0.022302,0.012720,0.192724,0.112769,0.092784,0.088817,,,
368,3.066667,0.109808,0.027270,0.213079,0.022685,0.013172,0.191765,0.112849,0.093112,0.087602,,,
369,3.075000,0.110215,0.027758,0.211855,0.023070,0.013640,0.190729,0.112926,0.093512,0.086176,,,
370,3.083333,0.110663,0.028302,0.210506,0.023442,0.014243,0.189728,0.112942,0.093967,0.084910,,,
371,3.091667,0.111110,0.028942,0.209123,0.023860,0.014867,0.188543,0.112972,0.094485,0.083481,,,
372,3.100000,0.111546,0.029660,0.207731,0.024273,0.015557,0.187346,0.112992,0.094978,0.081940,,,
373,3.108333,0.111983,0.030412,0.206255,0.024671,0.016302,0.186108,0.113049,0.095518,0.080282,,,
374,3.116667,0.112395,0.031204,0.204698,0.025076,0.017022,0.184635,0.113033,0.096139,0.078664,,,
375,3.125000,0.112785,0.032021,0.202953,0.025413,0.017842,0.183240,0.113022,0.096752,0.076761,,,
376,3.133333,0.113107,0.032999,0.201262,0.025687,0.018760,0.181789,0.112977,0.097434,0.074897,,,
377,3.141667,0.113340,0.034077,0.199649,0.025914,0.019778,0.180281,0.112893,0.098176,0.072936,,,
378,3.150000,0.113597,0.035143,0.197756,0.026087,0.020879,0.178663,0.112721,0.099019,0.071162,,,
379,3.158333,0.113753,0.036300,0.195926,0.026195,0.022028,0.176986,0.112542,0.099849,0.069073,,,
380,3.166667,0.113874,0.037429,0.193996,0.026247,0.023264,0.175308,0.112364,0.100672,0.066930,,,
381,3.175000,0.113924,0.038639,0.192099,0.026267,0.024468,0.173508,0.112160,0.101505,0.064790,,,
382,3.183333,0.113954,0.039828,0.190130,0.026277,0.025658,0.171627,0.111921,0.102339,0.062561,,,
383,3.191667,0.114019,0.041010,0.187999,0.026311,0.026797,0.169682,0.111696,0.103186,0.060224,,,
384,3.200000,0.114073,0.042206,0.185757,0.026330,0.027898,0.167633,0.111405,0.104107,0.057850,,,
385,3.208333,0.114134,0.043407,0.183500,0.026370,0.028992,0.165531,0.111069,0.105023,0.055450,,,
386,3.216667,0.114220,0.044582,0.181100,0.026410,0.030108,0.163435,0.110799,0.105928,0.052853,,,
387,3.225000,0.114313,0.045678,0.178681,0.026486,0.031132,0.161099,0.110476,0.106885,0.050457,,,
388,3.233333,0.114345,0.046824,0.176330,0.026527,0.032199,0.158876,0.110244,0.107776,0.047786,,,
389,3.241667,0.114370,0.047925,0.173889,0.026563,0.033229,0.156374,0.110042,0.108657,0.045022,,,
390,3.250000,0.114464,0.048997,0.171234,0.026594,0.034350,0.154057,0.109751,0.109604,0.042542,,,
391,3.258333,0.114569,0.050124,0.168534,0.026640,0.035470,0.151594,0.109531,0.110495,0.039658,,,
392,3.266667,0.114666,0.051322,0.165825,0.026712,0.036576,0.149094,0.109313,0.111390,0.036627,,,
393,3.275000,0.114771,0.052600,0.163041,0.026793,0.037682,0.146625,0.108963,0.112353,0.033906,,,
394,3.283333,0.114857,0.053911,0.160346,0.026906,0.038690,0.143925,0.108709,0.113254,0.030711,,,
395,3.291667,0.115015,0.055120,0.157404,0.027050,0.039678,0.141273,0.108444,0.114171,0.027646,,,
396,3.300000,0.115235,0.056246,0.154336,0.027234,0.040580,0.138391,0.108190,0.115068,0.024607,,,
397,3.308333,0.115468,0.057285,0.151254,0.027453,0.041488,0.135539,0.108070,0.115895,0.021213,,,
398,3.316667,0.115753,0.058173,0.148006,0.027724,0.042252,0.132309,0.108002,0.116690,0.017825,,,
399,3.325000,0.116067,0.058965,0.144696,0.027992,0.043054,0.129246,0.107918,0.117434,0.014463,,,
400,3.333333,0.116483,0.059661,0.141283,0.028336,0.043802,0.126298,0.107897,0.118085,0.010935,,,
401,3.341667,0.116991,0.060248,0.137825,0.028803,0.044385,0.123047,0.107887,0.118674,0.007469,,,
402,3.350000,0.117600,0.060755,0.134226,0.029312,0.044904,0.119856,0.107898,0.119147,0.003912,,,
403,3.358333,0.118176,0.061264,0.130757,0.029827,0.045438,0.116799,0.107911,0.119552,0.000253,,,
404,3.366667,0.118795,0.061680,0.127094,0.030358,0.045940,0.113567,0.107926,0.119904,-0.003430,,,
405,3.375000,0.119429,0.062097,0.123383,0.030860,0.046485,0.110387,0.107987,0.120270,-0.007048,,,
406,3.383333,0.120074,0.062494,0.119576,0.031439,0.046985,0.106830,0.108129,0.120602,-0.010903,,,
407,3.391667,0.120680,0.062948,0.115854,0.031954,0.047603,0.103502,0.108324,0.120902,-0.014727,,,
408,3.400000,0.121257,0.063471,0.112185,0.032517,0.048149,0.099958,0.108519,0.121220,-0.018653,,,
409,3.408333,0.121849,0.063984,0.108346,0.033072,0.048698,0.096469,0.108689,0.121543,-0.022534,,,
410,3.416667,0.122498,0.064591,0.104622,0.033718,0.049163,0.092846,0.108885,0.121814,-0.026443,,,
411,3.425000,0.123228,0.065199,0.100705,0.034353,0.049690,0.089501,0.109072,0.122100,-0.030517,,,
412,3.433333,0.123959,0.065876,0.096929,0.035111,0.050114,0.085829,0.109243,0.122417,-0.034311,,,
413,3.441667,0.124688,0.066554,0.093240,0.035795,0.050675,0.082493,0.109462,0.122700,-0.038345,,,
414,3.450000,0.125515,0.067061,0.089131,0.036533,0.051194,0.078828,0.109721,0.122996,-0.042432,,,
415,3.458333,0.126279,0.067621,0.085273,0.037204,0.051895,0.075414,0.110002,0.123292,-0.046273,,,
416,3.466667,0.127006,0.068218,0.081486,0.037945,0.052544,0.071723,0.110381,0.123582,-0.050400,,,
417,3.475000,0.127788,0.068824,0.077558,0.038619,0.053260,0.068349,0.110763,0.123848,-0.054441,,,
418,3.483333,0.128604,0.069434,0.073529,0.039357,0.053862,0.064649,0.111078,0.124117,-0.058433,,,
419,3.491667,0.129321,0.070098,0.069715,0.040042,0.054518,0.061198,0.111410,0.124361,-0.062543,,,
420,3.500000,0.130049,0.070747,0.065990,0.040766,0.055074,0.057513,0.111722,0.124550,-0.066508,,,
421,3.508333,0.130808,0.071303,0.062115,0.041455,0.055632,0.054037,0.112087,0.124730,-0.070472,,,
422,3.516667,0.131592,0.071764,0.058210,0.042174,0.056096,0.050407,0.112474,0.124894,-0.074314,,,
423,3.525000,0.132279,0.072228,0.054537,0.042818,0.056559,0.047009,0.112880,0.125010,-0.078200,,,
424,3.533333,0.132927,0.072647,0.050925,0.043509,0.056900,0.043377,0.113224,0.125129,-0.082001,,,
425,3.541667,0.133612,0.073017,0.047131,0.044151,0.057235,0.040045,0.113553,0.125213,-0.085802,,,
426,3.550000,0.134290,0.073412,0.043358,0.044849,0.057420,0.036405,0.113870,0.125252,-0.089719,,,
427,3.558333,0.134935,0.073825,0.039662,0.045507,0.057545,0.032892,0.114105,0.125299,-0.093347,,,
428,3.566667,0.135558,0.074226,0.035967,0.046176,0.057542,0.029345,0.114374,0.125237,-0.097265,,,
429,3.575000,0.136172,0.074542,0.032352,0.046825,0.057533,0.025918,0.114669,0.125127,-0.101135,,,
430,3.583333,0.136821,0.074723,0.028831,0.047531,0.057458,0.022315,0.114992,0.125003,-0.104747,,,
431,3.591667,0.137595,0.074711,0.025082,0.048233,0.057379,0.018945,0.115451,0.124776,-0.108621,,,
432,3.600000,0.138334,0.074597,0.021394,0.048904,0.057371,0.015609,0.115911,0.124544,-0.112065,,,
433,3.608333,0.138998,0.074437,0.017969,0.049563,0.057285,0.012218,0.116427,0.124260,-0.115686,,,
434,3.616667,0.139678,0.074185,0.014510,0.050223,0.057223,0.008940,0.116903,0.123970,-0.119211,,,
435,3.625000,0.140409,0.073879,0.010996,0.050892,0.057061,0.005653,0.117383,0.123659,-0.122726,,,
436,3.633333,0.141102,0.073535,0.007627,0.051554,0.056856,0.002532,0.117848,0.123348,-0.126091,,,
437,3.641667,0.141813,0.073136,0.004202,0.052211,0.056537,-0.000555,0.118298,0.122973,-0.129399,,,
438,3.650000,0.142487,0.072719,0.001016,0.052855,0.056151,-0.003499,0.118692,0.122568,-0.132779,,,
439,3.658333,0.143178,0.072279,-0.002169,0.053520,0.055711,-0.006460,0.119029,0.122180,-0.135934,,,
440,3.666667,0.143837,0.071864,-0.005181,0.054193,0.055236,-0.009304,0.119309,0.121844,-0.138762,,,
441,3.675000,0.144560,0.071442,-0.008402,0.054847,0.054798,-0.011901,0.119570,0.121490,-0.141805,,,
442,3.683333,0.145207,0.071130,-0.011320,0.055524,0.054286,-0.014774,0.119792,0.121147,-0.144877,,,
443,3.691667,0.145808,0.070903,-0.014290,0.056112,0.053878,-0.017411,0.119970,0.120860,-0.147685,,,
444,3.700000,0.146336,0.070748,-0.017181,0.056649,0.053537,-0.020187,0.120159,0.120540,-0.150665,,,
