Format Version,1.23,Take Name,Lab7- Task 2_Take1_Sub 2_002,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2024-04-16 11.24.50.300 AM,Capture Start Frame,392500,Total Frames in Take,4662,Total Exported Frames,4662,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1054,Unlabeled 1054,Unlabeled 1054,Unlabeled 1055,Unlabeled 1055,Unlabeled 1055,Unlabeled 1056,Unlabeled 1056,Unlabeled 1056
,ID,"C7710","C7710","C7710","C77B0","C77B0","C77B0","C77C0","C77C0","C77C0"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
140,1.166667,0.109795,0.019039,0.151960,0.017841,0.011719,0.151524,0.108187,0.083115,0.022080
141,1.175000,0.109715,0.019063,0.152021,0.017805,0.011653,0.151275,0.108331,0.083153,0.022277
142,1.183333,0.109598,0.019078,0.152063,0.017731,0.011555,0.150928,0.108452,0.083288,0.022398
143,1.191667,0.109426,0.019129,0.152165,0.017621,0.011484,0.150595,0.108566,0.083518,0.022505
144,1.200000,0.109224,0.019190,0.152193,0.017502,0.011417,0.150117,0.108666,0.083780,0.022620
145,1.208333,0.109008,0.019261,0.152206,0.017416,0.011353,0.149587,0.108768,0.084046,0.022679
146,1.216667,0.108836,0.019320,0.152181,0.017377,0.011286,0.149085,0.108873,0.084342,0.022870
147,1.225000,0.108680,0.019403,0.152264,0.017378,0.011186,0.148607,0.108958,0.084549,0.022910
148,1.233333,0.108529,0.019464,0.152306,0.017409,0.011061,0.148221,0.108949,0.084722,0.022982
149,1.241667,0.108363,0.019531,0.152325,0.017431,0.010921,0.147842,0.108899,0.084861,0.023076
150,1.250000,0.108160,0.019670,0.152483,0.017421,0.010770,0.147400,0.108879,0.084968,0.023187
151,1.258333,0.107973,0.019769,0.152541,0.017417,0.010638,0.146859,0.108888,0.085036,0.023228
152,1.266667,0.107802,0.019853,0.152628,0.017353,0.010521,0.146059,0.108901,0.085116,0.023340
153,1.275000,0.107576,0.019898,0.152784,0.017285,0.010521,0.145187,0.108942,0.085182,0.023478
154,1.283333,0.107410,0.019929,0.152895,0.017305,0.010517,0.144453,0.109049,0.085236,0.023573
155,1.291667,0.107331,0.019977,0.152999,0.017386,0.010516,0.143995,0.109253,0.085306,0.023705
156,1.300000,0.107308,0.020039,0.153009,0.017506,0.010460,0.143521,0.109484,0.085345,0.023746
157,1.308333,0.107290,0.020116,0.153019,0.017578,0.010383,0.143002,0.109647,0.085401,0.023847
158,1.316667,0.107237,0.020177,0.153039,0.017603,0.010364,0.142495,0.109778,0.085444,0.023910
159,1.325000,0.107160,0.020251,0.153012,0.017613,0.010339,0.141936,0.109877,0.085501,0.023994
160,1.333333,0.107112,0.020306,0.152979,0.017665,0.010319,0.141393,0.109978,0.085554,0.024030
161,1.341667,0.107090,0.020393,0.152985,0.017733,0.010287,0.140881,0.110099,0.085624,0.024133
162,1.350000,0.107097,0.020454,0.152956,0.017812,0.010285,0.140461,0.110244,0.085658,0.024169
163,1.358333,0.107096,0.020546,0.153022,0.017878,0.010283,0.140058,0.110368,0.085707,0.024276
164,1.366667,0.107102,0.020619,0.153062,0.017948,0.010279,0.139675,0.110484,0.085733,0.024365
165,1.375000,0.107136,0.020672,0.153101,0.018032,0.010278,0.139360,0.110614,0.085745,0.024407
166,1.383333,0.107172,0.020715,0.153127,0.018115,0.010280,0.139108,0.110755,0.085760,0.024531
167,1.391667,0.107200,0.020753,0.153147,0.018194,0.010281,0.138865,0.110898,0.085735,0.024539
168,1.400000,0.107203,0.020805,0.153207,0.018256,0.010280,0.138639,0.110978,0.085717,0.024643
169,1.408333,0.107218,0.020843,0.153222,0.018317,0.010289,0.138449,0.111035,0.085666,0.024666
170,1.416667,0.107234,0.020867,0.153237,0.018385,0.010293,0.138234,0.111093,0.085583,0.024702
171,1.425000,0.107236,0.020882,0.153263,0.018439,0.010284,0.138030,0.111131,0.085481,0.024731
172,1.433333,0.107213,0.020878,0.153262,0.018462,0.010266,0.137846,0.111172,0.085361,0.024794
173,1.441667,0.107163,0.020886,0.153313,0.018454,0.010261,0.137699,0.111180,0.085244,0.024867
174,1.450000,0.107127,0.020886,0.153346,0.018466,0.010254,0.137575,0.111192,0.085129,0.024928
175,1.458333,0.107124,0.020877,0.153372,0.018499,0.010245,0.137430,0.111221,0.085011,0.024981
176,1.466667,0.107149,0.020840,0.153347,0.018534,0.010258,0.137353,0.111276,0.084899,0.024946
177,1.475000,0.107161,0.020820,0.153337,0.018566,0.010255,0.137232,0.111288,0.084815,0.025014
178,1.483333,0.107168,0.020821,0.153328,0.018604,0.010235,0.137054,0.111303,0.084732,0.024960
179,1.491667,0.107194,0.020836,0.153286,0.018665,0.010234,0.136870,0.111324,0.084665,0.024905
180,1.500000,0.107222,0.020882,0.153274,0.018746,0.010259,0.136730,0.111348,0.084604,0.024908
181,1.508333,0.107255,0.020931,0.153243,0.018816,0.010301,0.136629,0.111381,0.084528,0.024879
182,1.516667,0.107261,0.020991,0.153219,0.018864,0.010372,0.136512,0.111380,0.084416,0.024841
183,1.525000,0.107267,0.021029,0.153161,0.018899,0.010442,0.136380,0.111368,0.084233,0.024726
184,1.533333,0.107252,0.021060,0.153121,0.018914,0.010536,0.136292,0.111331,0.084019,0.024629
185,1.541667,0.107225,0.021100,0.153095,0.018931,0.010631,0.136191,0.111251,0.083775,0.024558
186,1.550000,0.107186,0.021114,0.152979,0.018929,0.010696,0.136046,0.111110,0.083487,0.024402
187,1.558333,0.107107,0.021158,0.152874,0.018909,0.010733,0.135875,0.110955,0.083197,0.024227
188,1.566667,0.107007,0.021252,0.152834,0.018892,0.010750,0.135663,0.110790,0.082909,0.023994
189,1.575000,0.106918,0.021368,0.152708,0.018892,0.010785,0.135416,0.110592,0.082599,0.023765
190,1.583333,0.106858,0.021452,0.152483,0.018896,0.010860,0.135124,0.110406,0.082351,0.023535
191,1.591667,0.106773,0.021532,0.152191,0.018862,0.011001,0.134848,0.110258,0.082122,0.023209
192,1.600000,0.106665,0.021672,0.151875,0.018834,0.011110,0.134395,0.110083,0.081938,0.022854
193,1.608333,0.106566,0.021919,0.151565,0.018826,0.011273,0.133982,0.109858,0.081786,0.022556
194,1.616667,0.106484,0.022270,0.151259,0.018828,0.011494,0.133589,0.109660,0.081639,0.021954
195,1.625000,0.106415,0.022697,0.150834,0.018833,0.011772,0.133153,0.109424,0.081574,0.021359
196,1.633333,0.106344,0.023197,0.150278,0.018851,0.012132,0.132578,0.109171,0.081589,0.020734
197,1.641667,0.106279,0.023776,0.149622,0.018806,0.012725,0.132035,0.108977,0.081614,0.019968
198,1.650000,0.106194,0.024452,0.148900,0.018731,0.013510,0.131479,0.108792,0.081743,0.019081
199,1.658333,0.106115,0.025300,0.148150,0.018632,0.014482,0.130806,0.108640,0.081938,0.018081
200,1.666667,0.106050,0.026274,0.147188,0.018516,0.015694,0.130188,0.108498,0.082240,0.017020
201,1.675000,0.105986,0.027421,0.146088,0.018403,0.017060,0.129413,0.108366,0.082668,0.015756
202,1.683333,0.105901,0.028866,0.145049,0.018304,0.018548,0.128477,0.108180,0.083283,0.014398
203,1.691667,0.105861,0.030515,0.143771,0.018245,0.020114,0.127334,0.107982,0.084081,0.012915
204,1.700000,0.105841,0.032450,0.142338,0.018234,0.021802,0.126073,0.107734,0.085008,0.011163
